date,jardiner
2018-01-07,0.2515923566878981
2018-01-14,0.17197452229299362
2018-01-21,0.15286624203821655
2018-01-28,0.09554140127388536
2018-02-04,0.1910828025477707
2018-02-11,0.2515923566878981
2018-02-18,0.16878980891719744
2018-02-25,0.3057324840764331
2018-03-04,0.4840764331210191
2018-03-11,0.2515923566878981
2018-03-18,0.25477707006369427
2018-03-25,0.321656050955414
2018-04-01,0.5382165605095541
2018-04-08,0.42356687898089174
2018-04-15,0.7484076433121019
2018-04-22,1.0
2018-04-29,0.5159235668789809
2018-05-06,0.9012738853503185
2018-05-13,0.7006369426751592
2018-05-20,0.5286624203821656
2018-05-27,0.4585987261146497
2018-06-03,0.3630573248407643
2018-06-10,0.37261146496815284
2018-06-17,0.49363057324840764
2018-06-24,0.39171974522292996
2018-07-01,0.4745222929936306
2018-07-08,0.3980891719745223
2018-07-15,0.21019108280254778
2018-07-22,0.36942675159235666
2018-07-29,0.321656050955414
2018-08-05,0.40445859872611467
2018-08-12,0.21337579617834396
2018-08-19,0.39171974522292996
2018-08-26,0.321656050955414
2018-09-02,0.4968152866242038
2018-09-09,0.0
2018-09-16,0.1942675159235669
2018-09-23,0.24522292993630573
2018-09-30,0.22611464968152867
2018-10-07,0.07643312101910828
2018-10-14,0.21656050955414013
2018-10-21,0.21019108280254778
2018-10-28,0.08917197452229299
2018-11-04,0.16878980891719744
2018-11-11,0.09235668789808917
2018-11-18,0.0
2018-11-25,0.2484076433121019
2018-12-02,0.09554140127388536
2018-12-09,0.2515923566878981
2018-12-16,0.1942675159235669
2018-12-23,0.1624203821656051
2018-12-30,0.10191082802547771
2019-01-06,0.15605095541401273
2019-01-13,0.14968152866242038
2019-01-20,0.08598726114649681
2019-01-27,0.14968152866242038
2019-02-03,0.33121019108280253
2019-02-10,0.2515923566878981
2019-02-17,0.43312101910828027
2019-02-24,0.37261146496815284
2019-03-03,0.33121019108280253
2019-03-10,0.28662420382165604
2019-03-17,0.6273885350318471
2019-03-24,0.5796178343949044
2019-03-31,0.4426751592356688
2019-04-07,0.7547770700636943
2019-04-14,0.7547770700636943
2019-04-21,0.6592356687898089
2019-04-28,0.5764331210191083
2019-05-05,0.4394904458598726
2019-05-12,0.7356687898089171
2019-05-19,0.6146496815286624
2019-05-26,0.535031847133758
2019-06-02,0.7229299363057324
2019-06-09,0.49044585987261147
2019-06-16,0.3089171974522293
2019-06-23,0.29936305732484075
2019-06-30,0.445859872611465
2019-07-07,0.3980891719745223
2019-07-14,0.37261146496815284
2019-07-21,0.3248407643312102
2019-07-28,0.3471337579617834
2019-08-04,0.27388535031847133
2019-08-11,0.3057324840764331
2019-08-18,0.35668789808917195
2019-08-25,0.3248407643312102
2019-09-01,0.24203821656050956
2019-09-08,0.3248407643312102
2019-09-15,0.24203821656050956
2019-09-22,0.25796178343949044
2019-09-29,0.2802547770700637
2019-10-06,0.1464968152866242
2019-10-13,0.17834394904458598
2019-10-20,0.1464968152866242
2019-10-27,0.1751592356687898
2019-11-03,0.1464968152866242
2019-11-10,0.05732484076433121
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.08917197452229299
2019-12-08,0.0
2019-12-15,0.14012738853503184
2019-12-22,0.19745222929936307
2019-12-29,0.08280254777070063
2020-01-05,0.1592356687898089
2020-01-12,0.1305732484076433
2020-01-19,0.2197452229299363
2020-01-26,0.13694267515923567
2020-02-02,0.2770700636942675
2020-02-09,0.21337579617834396
2020-02-16,0.1337579617834395
2020-02-23,0.27388535031847133
2020-03-01,0.410828025477707
2020-03-08,0.36942675159235666
2020-03-15,0.4745222929936306
2020-03-22,0.44904458598726116
2020-03-29,0.5222929936305732
2020-04-05,0.9904458598726115
2020-04-12,0.9968152866242038
2020-04-19,0.9808917197452229
2020-04-26,0.7388535031847133
2020-05-03,0.9363057324840764
2020-05-10,0.6273885350318471
2020-05-17,0.6337579617834395
2020-05-24,0.7866242038216561
2020-05-31,0.4713375796178344
2020-06-07,0.45222929936305734
2020-06-14,0.4299363057324841
2020-06-21,0.5414012738853503
