date,jardiner
2018-01-07,0.30578512396694213
2018-01-14,0.20385674931129477
2018-01-21,0.17355371900826447
2018-01-28,0.1763085399449036
2018-02-04,0.21763085399449036
2018-02-11,0.22589531680440772
2018-02-18,0.3856749311294766
2018-02-25,0.36363636363636365
2018-03-04,0.5206611570247934
2018-03-11,0.4738292011019284
2018-03-18,0.31955922865013775
2018-03-25,0.3884297520661157
2018-04-01,0.696969696969697
2018-04-08,0.3140495867768595
2018-04-15,0.8126721763085399
2018-04-22,0.5316804407713499
2018-04-29,0.6887052341597796
2018-05-06,0.8181818181818182
2018-05-13,0.6033057851239669
2018-05-20,0.6363636363636364
2018-05-27,0.3608815426997245
2018-06-03,0.3608815426997245
2018-06-10,0.23140495867768596
2018-06-17,0.5041322314049587
2018-06-24,0.19559228650137742
2018-07-01,0.29201101928374656
2018-07-08,0.2644628099173554
2018-07-15,0.26721763085399447
2018-07-22,0.2809917355371901
2018-07-29,0.21763085399449036
2018-08-05,0.1928374655647383
2018-08-12,0.39118457300275483
2018-08-19,0.1790633608815427
2018-08-26,0.1790633608815427
2018-09-02,0.1763085399449036
2018-09-09,0.1184573002754821
2018-09-16,0.12947658402203857
2018-09-23,0.18181818181818182
2018-09-30,0.1322314049586777
2018-10-07,0.24517906336088155
2018-10-14,0.1928374655647383
2018-10-21,0.1652892561983471
2018-10-28,0.22038567493112948
2018-11-04,0.12396694214876033
2018-11-11,0.3884297520661157
2018-11-18,0.09641873278236915
2018-11-25,0.18457300275482094
2018-12-02,0.06336088154269973
2018-12-09,0.0
2018-12-16,0.06611570247933884
2018-12-23,0.07162534435261708
2018-12-30,0.2396694214876033
2019-01-06,0.1790633608815427
2019-01-13,0.15977961432506887
2019-01-20,0.23140495867768596
2019-01-27,0.21487603305785125
2019-02-03,0.14600550964187328
2019-02-10,0.41046831955922863
2019-02-17,0.39944903581267216
2019-02-24,0.4793388429752066
2019-03-03,0.5013774104683195
2019-03-10,0.4022038567493113
2019-03-17,0.5426997245179064
2019-03-24,0.6887052341597796
2019-03-31,0.4628099173553719
2019-04-07,0.43526170798898073
2019-04-14,0.4931129476584022
2019-04-21,0.6914600550964187
2019-04-28,0.71900826446281
2019-05-05,0.650137741046832
2019-05-12,0.44077134986225897
2019-05-19,0.509641873278237
2019-05-26,0.509641873278237
2019-06-02,0.38292011019283745
2019-06-09,0.38292011019283745
2019-06-16,0.3526170798898072
2019-06-23,0.27823691460055094
2019-06-30,0.325068870523416
2019-07-07,0.2396694214876033
2019-07-14,0.21212121212121213
2019-07-21,0.18732782369146006
2019-07-28,0.3333333333333333
2019-08-04,0.23415977961432508
2019-08-11,0.3443526170798898
2019-08-18,0.11570247933884298
2019-08-25,0.2066115702479339
2019-09-01,0.07713498622589532
2019-09-08,0.10743801652892562
2019-09-15,0.19008264462809918
2019-09-22,0.21487603305785125
2019-09-29,0.03305785123966942
2019-10-06,0.06060606060606061
2019-10-13,0.14325068870523416
2019-10-20,0.14049586776859505
2019-10-27,0.15702479338842976
2019-11-03,0.12672176308539945
2019-11-10,0.07988980716253444
2019-11-17,0.209366391184573
2019-11-24,0.11019283746556474
2019-12-01,0.16804407713498623
2019-12-08,0.07988980716253444
2019-12-15,0.15426997245179064
2019-12-22,0.027548209366391185
2019-12-29,0.3085399449035813
2020-01-05,0.1046831955922865
2020-01-12,0.1349862258953168
2020-01-19,0.15977961432506887
2020-01-26,0.19008264462809918
2020-02-02,0.22865013774104684
2020-02-09,0.33608815426997246
2020-02-16,0.39669421487603307
2020-02-23,0.256198347107438
2020-03-01,0.2809917355371901
2020-03-08,0.4132231404958678
2020-03-15,0.5950413223140496
2020-03-22,0.6253443526170799
2020-03-29,0.743801652892562
2020-04-05,0.8292011019283747
2020-04-12,0.9421487603305785
2020-04-19,0.8347107438016529
2020-04-26,0.7823691460055097
2020-05-03,1.0
2020-05-10,0.696969696969697
2020-05-17,0.7162534435261708
2020-05-24,0.6033057851239669
2020-05-31,0.4628099173553719
2020-06-07,0.3746556473829201
2020-06-14,0.3939393939393939
2020-06-21,0.5564738292011019
