date,faux gazon
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.3283582089552239
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.3358208955223881
2018-02-25,0.664179104477612
2018-03-04,0.8134328358208955
2018-03-11,0.3283582089552239
2018-03-18,0.3208955223880597
2018-03-25,0.3283582089552239
2018-04-01,0.0
2018-04-08,0.0
2018-04-15,0.746268656716418
2018-04-22,0.7089552238805971
2018-04-29,0.4701492537313433
2018-05-06,0.3208955223880597
2018-05-13,0.6716417910447762
2018-05-20,0.7089552238805971
2018-05-27,0.7089552238805971
2018-06-03,0.0
2018-06-10,0.30597014925373134
2018-06-17,0.6940298507462687
2018-06-24,0.746268656716418
2018-07-01,0.31343283582089554
2018-07-08,0.31343283582089554
2018-07-15,0.3805970149253731
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.0
2018-08-12,0.291044776119403
2018-08-19,0.3880597014925373
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.3283582089552239
2018-09-23,0.3358208955223881
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.3358208955223881
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.3582089552238806
2018-11-18,0.6791044776119403
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.746268656716418
2019-01-06,0.0
2019-01-13,0.0
2019-01-20,0.34328358208955223
2019-01-27,0.0
2019-02-03,0.34328358208955223
2019-02-10,0.34328358208955223
2019-02-17,0.3656716417910448
2019-02-24,0.0
2019-03-03,0.7164179104477612
2019-03-10,0.0
2019-03-17,0.34328358208955223
2019-03-24,0.0
2019-03-31,0.0
2019-04-07,0.35074626865671643
2019-04-14,0.6417910447761194
2019-04-21,0.6417910447761194
2019-04-28,0.3358208955223881
2019-05-05,0.3208955223880597
2019-05-12,0.3208955223880597
2019-05-19,0.3208955223880597
2019-05-26,0.34328358208955223
2019-06-02,0.6417910447761194
2019-06-09,0.3283582089552239
2019-06-16,0.3208955223880597
2019-06-23,0.6343283582089553
2019-06-30,0.31343283582089554
2019-07-07,0.7835820895522388
2019-07-14,0.6567164179104478
2019-07-21,0.0
2019-07-28,0.2835820895522388
2019-08-04,0.26865671641791045
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.2462686567164179
2019-09-01,0.0
2019-09-08,0.6119402985074627
2019-09-15,0.0
2019-09-22,0.29850746268656714
2019-09-29,0.29850746268656714
2019-10-06,0.5895522388059702
2019-10-13,0.0
2019-10-20,0.291044776119403
2019-10-27,0.291044776119403
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.5671641791044776
2019-11-24,0.0
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.5671641791044776
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.26865671641791045
2020-01-12,0.27611940298507465
2020-01-19,0.0
2020-01-26,0.26119402985074625
2020-02-02,0.0
2020-02-09,0.5895522388059702
2020-02-16,0.2835820895522388
2020-02-23,0.26865671641791045
2020-03-01,0.0
2020-03-08,0.6492537313432836
2020-03-15,0.23880597014925373
2020-03-22,0.4626865671641791
2020-03-29,0.23134328358208955
2020-04-05,0.5970149253731343
2020-04-12,0.9477611940298507
2020-04-19,0.0
2020-04-26,0.0
2020-05-03,0.44776119402985076
2020-05-10,0.23134328358208955
2020-05-17,0.6865671641791045
2020-05-24,1.0
2020-05-31,0.9477611940298507
2020-06-07,0.4701492537313433
2020-06-14,0.2537313432835821
2020-06-21,0.0
