date,store banne
2018-01-07,0.2395543175487465
2018-01-14,0.12813370473537605
2018-01-21,0.08913649025069638
2018-01-28,0.1671309192200557
2018-02-04,0.0807799442896936
2018-02-11,0.22284122562674094
2018-02-18,0.17270194986072424
2018-02-25,0.3565459610027855
2018-03-04,0.2395543175487465
2018-03-11,0.2924791086350975
2018-03-18,0.3370473537604457
2018-03-25,0.2841225626740947
2018-04-01,0.4986072423398329
2018-04-08,0.3983286908077994
2018-04-15,0.6295264623955432
2018-04-22,0.5013927576601671
2018-04-29,0.5292479108635098
2018-05-06,0.637883008356546
2018-05-13,0.43454038997214484
2018-05-20,0.5766016713091922
2018-05-27,0.5069637883008357
2018-06-03,0.6155988857938719
2018-06-10,0.35097493036211697
2018-06-17,0.4401114206128134
2018-06-24,0.4178272980501393
2018-07-01,0.3983286908077994
2018-07-08,0.38997214484679665
2018-07-15,0.24233983286908078
2018-07-22,0.5877437325905293
2018-07-29,0.5626740947075209
2018-08-05,0.520891364902507
2018-08-12,0.403899721448468
2018-08-19,0.37047353760445684
2018-08-26,0.181058495821727
2018-09-02,0.1977715877437326
2018-09-09,0.2924791086350975
2018-09-16,0.2924791086350975
2018-09-23,0.17827298050139276
2018-09-30,0.17827298050139276
2018-10-07,0.17827298050139276
2018-10-14,0.16434540389972144
2018-10-21,0.27298050139275765
2018-10-28,0.16991643454038996
2018-11-04,0.14484679665738162
2018-11-11,0.2562674094707521
2018-11-18,0.03064066852367688
2018-11-25,0.16434540389972144
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0584958217270195
2018-12-23,0.14763231197771587
2018-12-30,0.14484679665738162
2019-01-06,0.07799442896935933
2019-01-13,0.16434540389972144
2019-01-20,0.17548746518105848
2019-01-27,0.2116991643454039
2019-02-03,0.2562674094707521
2019-02-10,0.31197771587743733
2019-02-17,0.3426183844011142
2019-02-24,0.34540389972144847
2019-03-03,0.31754874651810583
2019-03-10,0.3008356545961003
2019-03-17,0.467966573816156
2019-03-24,0.3398328690807799
2019-03-31,0.4568245125348189
2019-04-07,0.30919220055710306
2019-04-14,0.34540389972144847
2019-04-21,0.5710306406685237
2019-04-28,0.3286908077994429
2019-05-05,0.233983286908078
2019-05-12,0.28133704735376047
2019-05-19,0.43175487465181056
2019-05-26,0.4373259052924791
2019-06-02,0.6323119777158774
2019-06-09,0.41225626740947074
2019-06-16,0.35097493036211697
2019-06-23,0.8579387186629527
2019-06-30,0.6211699164345403
2019-07-07,0.35376044568245124
2019-07-14,0.47075208913649025
2019-07-21,0.403899721448468
2019-07-28,0.34818941504178275
2019-08-04,0.3147632311977716
2019-08-11,0.3008356545961003
2019-08-18,0.3342618384401114
2019-08-25,0.2395543175487465
2019-09-01,0.2395543175487465
2019-09-08,0.3342618384401114
2019-09-15,0.2479108635097493
2019-09-22,0.22562674094707522
2019-09-29,0.17548746518105848
2019-10-06,0.1977715877437326
2019-10-13,0.12534818941504178
2019-10-20,0.08913649025069638
2019-10-27,0.1615598885793872
2019-11-03,0.07242339832869081
2019-11-10,0.0
2019-11-17,0.27019498607242337
2019-11-24,0.09192200557103064
2019-12-01,0.0
2019-12-08,0.09192200557103064
2019-12-15,0.07520891364902507
2019-12-22,0.025069637883008356
2019-12-29,0.09749303621169916
2020-01-05,0.298050139275766
2020-01-12,0.1392757660167131
2020-01-19,0.14206128133704735
2020-01-26,0.09192200557103064
2020-02-02,0.1894150417827298
2020-02-09,0.17827298050139276
2020-02-16,0.17548746518105848
2020-02-23,0.20891364902506965
2020-03-01,0.2562674094707521
2020-03-08,0.2590529247910863
2020-03-15,0.15598885793871867
2020-03-22,0.2200557103064067
2020-03-29,0.2116991643454039
2020-04-05,0.8997214484679665
2020-04-12,0.38440111420612816
2020-04-19,0.7520891364902507
2020-04-26,0.5153203342618384
2020-05-03,0.4178272980501393
2020-05-10,0.4596100278551532
2020-05-17,1.0
2020-05-24,0.7465181058495822
2020-05-31,0.8969359331476323
2020-06-07,0.5766016713091922
2020-06-14,0.3398328690807799
2020-06-21,0.724233983286908
