date,store banne
2018-01-07,0.1008174386920981
2018-01-14,0.09536784741144415
2018-01-21,0.043596730245231606
2018-01-28,0.12806539509536785
2018-02-04,0.2125340599455041
2018-02-11,0.17166212534059946
2018-02-18,0.22615803814713897
2018-02-25,0.22343324250681199
2018-03-04,0.23705722070844687
2018-03-11,0.23705722070844687
2018-03-18,0.2615803814713896
2018-03-25,0.1226158038147139
2018-04-01,0.47956403269754766
2018-04-08,0.3569482288828338
2018-04-15,0.7520435967302452
2018-04-22,0.4604904632152589
2018-04-29,0.35967302452316074
2018-05-06,0.4904632152588556
2018-05-13,0.23978201634877383
2018-05-20,0.5149863760217984
2018-05-27,0.43869209809264303
2018-06-03,0.24250681198910082
2018-06-10,0.2125340599455041
2018-06-17,0.5013623978201635
2018-06-24,0.5885558583106267
2018-07-01,0.35967302452316074
2018-07-08,0.5068119891008175
2018-07-15,0.35149863760217986
2018-07-22,0.55858310626703
2018-07-29,0.45231607629427795
2018-08-05,0.3460490463215259
2018-08-12,0.35967302452316074
2018-08-19,0.37057220708446864
2018-08-26,0.24250681198910082
2018-09-02,0.27520435967302453
2018-09-09,0.2098092643051771
2018-09-16,0.19346049046321526
2018-09-23,0.2016348773841962
2018-09-30,0.09536784741144415
2018-10-07,0.14168937329700274
2018-10-14,0.1553133514986376
2018-10-21,0.22888283378746593
2018-10-28,0.18528610354223432
2018-11-04,0.11171662125340599
2018-11-11,0.02997275204359673
2018-11-18,0.15258855585831063
2018-11-25,0.18256130790190736
2018-12-02,0.17438692098092642
2018-12-09,0.15258855585831063
2018-12-16,0.11716621253405994
2018-12-23,0.15258855585831063
2018-12-30,0.13896457765667575
2019-01-06,0.18528610354223432
2019-01-13,0.12806539509536785
2019-01-20,0.2016348773841962
2019-01-27,0.18256130790190736
2019-02-03,0.22615803814713897
2019-02-10,0.1335149863760218
2019-02-17,0.4032697547683924
2019-02-24,0.4604904632152589
2019-03-03,0.25340599455040874
2019-03-10,0.34332425068119893
2019-03-17,0.31607629427792916
2019-03-24,0.4305177111716621
2019-03-31,0.55858310626703
2019-04-07,0.33242506811989103
2019-04-14,0.4305177111716621
2019-04-21,0.5040871934604905
2019-04-28,0.3133514986376022
2019-05-05,0.34877384196185285
2019-05-12,0.4223433242506812
2019-05-19,0.3787465940054496
2019-05-26,0.55858310626703
2019-06-02,0.5422343324250681
2019-06-09,0.21798365122615804
2019-06-16,0.44141689373297005
2019-06-23,0.4087193460490463
2019-06-30,0.36239782016348776
2019-07-07,0.3215258855585831
2019-07-14,0.5149863760217984
2019-07-21,0.36239782016348776
2019-07-28,0.3542234332425068
2019-08-04,0.28065395095367845
2019-08-11,0.22615803814713897
2019-08-18,0.1989100817438692
2019-08-25,0.37329700272479566
2019-09-01,0.1880108991825613
2019-09-08,0.16076294277929154
2019-09-15,0.22888283378746593
2019-09-22,0.19346049046321526
2019-09-29,0.21525885558583105
2019-10-06,0.16076294277929154
2019-10-13,0.15803814713896458
2019-10-20,0.11989100817438691
2019-10-27,0.12806539509536785
2019-11-03,0.11989100817438691
2019-11-10,0.0653950953678474
2019-11-17,0.1226158038147139
2019-11-24,0.07356948228882834
2019-12-01,0.1907356948228883
2019-12-08,0.10354223433242507
2019-12-15,0.1226158038147139
2019-12-22,0.05449591280653951
2019-12-29,0.17166212534059946
2020-01-05,0.18256130790190736
2020-01-12,0.1771117166212534
2020-01-19,0.14986376021798364
2020-01-26,0.1226158038147139
2020-02-02,0.24250681198910082
2020-02-09,0.2098092643051771
2020-02-16,0.17983651226158037
2020-02-23,0.19618528610354224
2020-03-01,0.26975476839237056
2020-03-08,0.21525885558583105
2020-03-15,0.3106267029972752
2020-03-22,0.2506811989100817
2020-03-29,0.1771117166212534
2020-04-05,0.44686648501362397
2020-04-12,0.4768392370572207
2020-04-19,0.3133514986376022
2020-04-26,0.3923705722070845
2020-05-03,0.5177111716621253
2020-05-10,0.32697547683923706
2020-05-17,1.0
2020-05-24,0.9237057220708447
2020-05-31,0.7384196185286104
2020-06-07,0.4250681198910082
2020-06-14,0.37057220708446864
2020-06-21,0.547683923705722
