,geoName,cheminee bois
3,Brittany,67.02702702702703
5,Centre-Val de Loire,67.02702702702703
7,Corsica,0.0
15,Pays de la Loire,48.64864864864865
18,Provence-Alpes-Côte d'Azur,45.40540540540541
21,Île-de-France,61.62162162162163
22,Grand-est,52.61261261261261
23,Hauts-de-france,66.48648648648648
24,Normandie,100.0
25,Bourgogne-Franche-Comté,42.16216216216216
26,Nouvelle-Aquitaine,60.9009009009009
27,Occitanie,66.48648648648648
28,Auvergne-Rhône-Alpes,63.24324324324324
