date,Metallbau,isPartial
2018-01-07,86,False
2018-01-14,84,False
2018-01-21,89,False
2018-01-28,87,False
2018-02-04,86,False
2018-02-11,76,False
2018-02-18,95,False
2018-02-25,87,False
2018-03-04,87,False
2018-03-11,95,False
2018-03-18,90,False
2018-03-25,77,False
2018-04-01,77,False
2018-04-08,91,False
2018-04-15,93,False
2018-04-22,92,False
2018-04-29,85,False
2018-05-06,76,False
2018-05-13,83,False
2018-05-20,77,False
2018-05-27,89,False
2018-06-03,100,False
2018-06-10,99,False
2018-06-17,89,False
2018-06-24,83,False
2018-07-01,95,False
2018-07-08,98,False
2018-07-15,90,False
2018-07-22,93,False
2018-07-29,87,False
2018-08-05,78,False
2018-08-12,92,False
2018-08-19,90,False
2018-08-26,93,False
2018-09-02,86,False
2018-09-09,91,False
2018-09-16,82,False
2018-09-23,79,False
2018-09-30,69,False
2018-10-07,86,False
2018-10-14,89,False
2018-10-21,87,False
2018-10-28,66,False
2018-11-04,87,False
2018-11-11,87,False
2018-11-18,78,False
2018-11-25,76,False
2018-12-02,71,False
2018-12-09,74,False
2018-12-16,64,False
2018-12-23,29,False
2018-12-30,41,False
2019-01-06,82,False
2019-01-13,87,False
2019-01-20,80,False
2019-01-27,81,False
2019-02-03,81,False
2019-02-10,88,False
2019-02-17,87,False
2019-02-24,93,False
2019-03-03,83,False
2019-03-10,98,False
2019-03-17,97,False
2019-03-24,94,False
2019-03-31,95,False
2019-04-07,84,False
2019-04-14,81,False
2019-04-21,81,False
2019-04-28,79,False
2019-05-05,90,False
2019-05-12,88,False
2019-05-19,87,False
2019-05-26,67,False
2019-06-02,86,False
2019-06-09,77,False
2019-06-16,74,False
2019-06-23,84,False
2019-06-30,87,False
2019-07-07,92,False
2019-07-14,86,False
2019-07-21,84,False
2019-07-28,77,False
2019-08-04,77,False
2019-08-11,82,False
2019-08-18,89,False
2019-08-25,88,False
2019-09-01,85,False
2019-09-08,91,False
2019-09-15,87,False
2019-09-22,84,False
2019-09-29,69,False
2019-10-06,82,False
2019-10-13,92,False
2019-10-20,82,False
2019-10-27,71,False
2019-11-03,76,False
2019-11-10,76,False
2019-11-17,75,False
2019-11-24,78,False
2019-12-01,74,False
2019-12-08,72,False
2019-12-15,65,False
2019-12-22,26,False
2019-12-29,35,False
2020-01-05,75,False
2020-01-12,82,False
2020-01-19,84,False
2020-01-26,92,False
2020-02-02,79,False
2020-02-09,85,False
2020-02-16,89,False
2020-02-23,82,False
2020-03-01,86,False
2020-03-08,74,False
2020-03-15,61,False
2020-03-22,62,False
2020-03-29,69,False
2020-04-05,68,False
2020-04-12,68,False
2020-04-19,84,False
2020-04-26,78,False
2020-05-03,85,False
2020-05-10,95,False
