date,travaux appartement
2018-01-07,0.38
2018-01-14,0.0
2018-01-21,0.38
2018-01-28,0.38
2018-02-04,0.004814814814814815
2018-02-11,0.0
2018-02-18,0.4
2018-02-25,0.38
2018-03-04,0.38
2018-03-11,0.78
2018-03-18,0.39327160493827157
2018-03-25,0.38
2018-04-01,0.6100000000000001
2018-04-08,0.0
2018-04-15,0.6399999999999999
2018-04-22,0.76
2018-04-29,0.37
2018-05-06,0.5700000000000001
2018-05-13,0.0
2018-05-20,0.0
2018-05-27,0.0
2018-06-03,0.0033950617283950617
2018-06-10,0.0
2018-06-17,0.0
2018-06-24,0.003580246913580247
2018-07-01,0.37
2018-07-08,0.0
2018-07-15,0.0036419753086419757
2018-07-22,0.003580246913580247
2018-07-29,0.0
2018-08-05,0.34
2018-08-12,0.0
2018-08-19,0.3634567901234568
2018-08-26,0.0
2018-09-02,0.0034567901234567894
2018-09-09,0.38
2018-09-16,0.38
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.4
2018-10-14,0.39
2018-10-21,0.8099999999999999
2018-10-28,0.38
2018-11-04,0.3731481481481481
2018-11-11,0.003209876543209876
2018-11-18,0.37
2018-11-25,0.0030864197530864196
2018-12-02,0.003148148148148148
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.42
2019-01-06,0.38
2019-01-13,0.38
2019-01-20,0.37
2019-01-27,0.36290123456790124
2019-02-03,0.3830246913580247
2019-02-10,0.003148148148148148
2019-02-17,0.0033333333333333335
2019-02-24,0.0
2019-03-03,0.39
2019-03-10,0.38
2019-03-17,0.4
2019-03-24,0.38
2019-03-31,0.0030864197530864196
2019-04-07,0.33
2019-04-14,0.35000000000000003
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,0.31999999999999995
2019-05-12,0.31999999999999995
2019-05-19,0.31999999999999995
2019-05-26,0.003209876543209876
2019-06-02,0.0
2019-06-09,0.0
2019-06-16,0.31999999999999995
2019-06-23,0.0
2019-06-30,0.6161728395061729
2019-07-07,0.3
2019-07-14,0.0
2019-07-21,0.0
2019-07-28,0.33
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.33
2019-08-25,0.31
2019-09-01,0.3160493827160494
2019-09-08,0.31
2019-09-15,0.0
2019-09-22,0.29
2019-09-29,0.58
2019-10-06,0.6328395061728395
2019-10-13,0.31
2019-10-20,0.31999999999999995
2019-10-27,0.3
2019-11-03,0.2927777777777778
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.6127160493827161
2019-12-01,0.0027777777777777775
2019-12-08,0.3127160493827161
2019-12-15,0.31
2019-12-22,0.0029012345679012346
2019-12-29,0.31999999999999995
2020-01-05,0.59
2020-01-12,0.28271604938271605
2020-01-19,0.2927777777777778
2020-01-26,0.29
2020-02-02,0.0
2020-02-09,0.29
2020-02-16,0.29
2020-02-23,0.29
2020-03-01,0.2826543209876543
2020-03-08,0.0
2020-03-15,0.0
2020-03-22,0.3923456790123457
2020-03-29,0.26
2020-04-05,0.002283950617283951
2020-04-12,0.0
2020-04-19,0.0
2020-04-26,0.25222222222222224
2020-05-03,0.0
2020-05-10,0.26
2020-05-17,0.2825925925925926
2020-05-24,0.36000000000000004
2020-05-31,0.3823456790123457
2020-06-07,0.0
2020-06-14,0.002530864197530864
2020-06-21,1.0
