date,travaux appartement
2018-01-07,0.0
2018-01-14,0.3194444444444444
2018-01-21,0.3194444444444444
2018-01-28,0.0
2018-02-04,0.3125
2018-02-11,0.6388888888888888
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.6319444444444444
2018-03-11,0.5416666666666666
2018-03-18,0.6527777777777778
2018-03-25,0.0
2018-04-01,0.3333333333333333
2018-04-08,0.625
2018-04-15,0.0
2018-04-22,0.5069444444444444
2018-04-29,0.3263888888888889
2018-05-06,1.0
2018-05-13,0.3263888888888889
2018-05-20,0.3402777777777778
2018-05-27,0.9722222222222222
2018-06-03,0.3333333333333333
2018-06-10,0.0
2018-06-17,0.0
2018-06-24,0.6805555555555556
2018-07-01,0.3333333333333333
2018-07-08,0.3055555555555556
2018-07-15,0.3611111111111111
2018-07-22,0.6597222222222222
2018-07-29,0.3611111111111111
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.6944444444444444
2018-09-09,0.0
2018-09-16,0.3402777777777778
2018-09-23,0.0
2018-09-30,0.3402777777777778
2018-10-07,0.6666666666666666
2018-10-14,0.3402777777777778
2018-10-21,0.7083333333333334
2018-10-28,0.3333333333333333
2018-11-04,0.6527777777777778
2018-11-11,0.0
2018-11-18,0.6527777777777778
2018-11-25,0.3333333333333333
2018-12-02,0.0
2018-12-09,0.6805555555555556
2018-12-16,0.0
2018-12-23,0.7847222222222222
2018-12-30,0.7291666666666666
2019-01-06,0.0
2019-01-13,0.3263888888888889
2019-01-20,0.6388888888888888
2019-01-27,0.3125
2019-02-03,0.6527777777777778
2019-02-10,0.6597222222222222
2019-02-17,0.0
2019-02-24,0.6875
2019-03-03,0.6944444444444444
2019-03-10,0.8333333333333334
2019-03-17,0.3333333333333333
2019-03-24,0.3194444444444444
2019-03-31,0.3263888888888889
2019-04-07,0.6527777777777778
2019-04-14,0.625
2019-04-21,0.9375
2019-04-28,0.3402777777777778
2019-05-05,0.9583333333333334
2019-05-12,0.3194444444444444
2019-05-19,0.6319444444444444
2019-05-26,0.0
2019-06-02,0.3055555555555556
2019-06-09,0.3055555555555556
2019-06-16,0.3125
2019-06-23,0.6319444444444444
2019-06-30,0.6388888888888888
2019-07-07,0.7569444444444444
2019-07-14,0.2986111111111111
2019-07-21,0.3125
2019-07-28,0.3402777777777778
2019-08-04,0.5833333333333334
2019-08-11,0.2708333333333333
2019-08-18,0.5625
2019-08-25,0.0
2019-09-01,0.5833333333333334
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.5694444444444444
2019-10-13,0.8194444444444444
2019-10-20,0.2708333333333333
2019-10-27,0.5833333333333334
2019-11-03,0.2916666666666667
2019-11-10,0.7152777777777778
2019-11-17,0.6736111111111112
2019-11-24,0.24305555555555555
2019-12-01,0.0
2019-12-08,0.7916666666666666
2019-12-15,0.25
2019-12-22,0.3333333333333333
2019-12-29,0.2708333333333333
2020-01-05,0.24305555555555555
2020-01-12,0.5208333333333334
2020-01-19,0.0
2020-01-26,0.3680555555555556
2020-02-02,0.5416666666666666
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.2361111111111111
2020-03-01,0.22916666666666666
2020-03-08,0.4930555555555556
2020-03-15,0.4652777777777778
2020-03-22,0.22916666666666666
2020-03-29,0.4375
2020-04-05,0.4583333333333333
2020-04-12,0.0
2020-04-19,0.6388888888888888
2020-04-26,0.4236111111111111
2020-05-03,0.4305555555555556
2020-05-10,0.22916666666666666
2020-05-17,0.3888888888888889
2020-05-24,0.9722222222222222
2020-05-31,0.2152777777777778
2020-06-07,0.4861111111111111
2020-06-14,0.24305555555555555
2020-06-21,0.0
