date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.14285714285714285,0.0,0.09340659340659341,0.32967032967032966,0.3131868131868132
2018-01-14,0.0989010989010989,0.0,0.21428571428571427,0.2087912087912088,0.11538461538461539
2018-01-21,0.3791208791208791,0.2087912087912088,0.24175824175824176,0.3021978021978022,0.0
2018-01-28,0.21428571428571427,0.3076923076923077,0.21428571428571427,0.3901098901098901,0.19230769230769232
2018-02-04,0.3021978021978022,0.09340659340659341,0.11538461538461539,0.2087912087912088,0.0
2018-02-11,0.3076923076923077,0.09340659340659341,0.21978021978021978,0.21428571428571427,0.12087912087912088
2018-02-18,0.1978021978021978,0.0,0.21978021978021978,0.12087912087912088,0.21978021978021978
2018-02-25,0.23626373626373626,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.11538461538461539
2018-03-04,0.0989010989010989,0.0,0.4010989010989011,0.21978021978021978,0.1813186813186813
2018-03-11,0.38461538461538464,0.0,0.31868131868131866,0.15934065934065933,0.21978021978021978
2018-03-18,0.3791208791208791,0.0,0.3791208791208791,0.3131868131868132,0.12087912087912088
2018-03-25,0.12087912087912088,0.12087912087912088,0.44505494505494503,0.41208791208791207,0.4175824175824176
2018-04-01,0.41208791208791207,0.0989010989010989,0.3901098901098901,0.19230769230769232,0.11538461538461539
2018-04-08,0.27472527472527475,0.0,0.36813186813186816,0.3076923076923077,0.0
2018-04-15,0.1043956043956044,0.1043956043956044,0.37362637362637363,0.0989010989010989,0.0
2018-04-22,0.0989010989010989,0.0989010989010989,0.27472527472527475,0.0989010989010989,0.21428571428571427
2018-04-29,0.1043956043956044,0.12087912087912088,0.6208791208791209,0.1043956043956044,0.12087912087912088
2018-05-06,0.12087912087912088,0.15934065934065933,0.6428571428571429,0.23076923076923078,0.0
2018-05-13,0.12087912087912088,0.12087912087912088,0.7747252747252747,0.3076923076923077,0.21978021978021978
2018-05-20,0.21978021978021978,0.0,0.1813186813186813,0.2692307692307692,0.34065934065934067
