date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine,isPartial
2018-01-07,19,19,0,46,19,False
2018-01-14,46,18,18,28,37,False
2018-01-21,18,25,19,18,46,False
2018-01-28,56,19,0,65,19,False
2018-02-04,19,0,0,25,38,False
2018-02-11,19,37,19,19,19,False
2018-02-18,19,37,0,38,0,False
2018-02-25,19,0,29,19,0,False
2018-03-04,19,26,38,25,19,False
2018-03-11,46,18,0,46,0,False
2018-03-18,38,28,28,28,19,False
2018-03-25,57,19,19,25,19,False
2018-04-01,19,19,19,29,0,False
2018-04-08,19,19,38,19,19,False
2018-04-15,20,20,49,33,20,False
2018-04-22,20,0,20,33,20,False
2018-04-29,0,20,40,40,30,False
2018-05-06,0,20,49,20,0,False
2018-05-13,19,0,19,19,37,False
2018-05-20,19,19,19,32,19,False
2018-05-27,18,18,19,28,0,False
2018-06-03,38,19,19,19,0,False
2018-06-10,37,0,19,28,0,False
2018-06-17,19,0,19,75,19,False
2018-06-24,19,19,19,38,28,False
2018-07-01,0,32,19,38,29,False
2018-07-08,30,20,0,100,40,False
2018-07-15,21,0,21,32,28,False
2018-07-22,21,21,31,0,0,False
2018-07-29,21,42,0,28,21,False
2018-08-05,0,0,0,29,0,False
2018-08-12,43,22,22,58,0,False
2018-08-19,27,20,21,21,21,False
2018-08-26,40,59,0,46,20,False
2018-09-02,26,39,20,29,20,False
2018-09-09,29,39,0,45,19,False
2018-09-16,19,32,19,39,19,False
2018-09-23,29,39,0,19,26,False
2018-09-30,19,19,19,0,29,False
2018-10-07,0,20,20,20,20,False
2018-10-14,20,40,0,27,20,False
2018-10-21,20,27,0,20,20,False
2018-10-28,19,0,0,19,19,False
2018-11-04,19,38,0,19,0,False
2018-11-11,25,0,0,25,19,False
2018-11-18,25,17,0,33,34,False
2018-11-25,17,17,0,25,51,False
2018-12-02,16,0,0,16,22,False
2018-12-09,0,16,16,24,16,False
2018-12-16,16,16,0,33,49,False
2018-12-23,17,17,17,17,35,False
2018-12-30,0,16,0,24,16,False
2019-01-06,16,16,32,38,16,False
2019-01-13,16,16,16,32,25,False
2019-01-20,16,32,16,32,24,False
2019-01-27,32,16,16,24,32,False
2019-02-03,16,16,16,16,16,False
2019-02-10,25,17,17,0,34,False
2019-02-17,19,0,29,38,38,False
2019-02-24,0,34,17,29,52,False
2019-03-03,16,0,24,32,16,False
2019-03-10,24,0,21,32,16,False
2019-03-17,17,0,34,17,17,False
2019-03-24,33,34,17,17,17,False
2019-03-31,0,17,33,16,25,False
2019-04-07,33,0,16,0,16,False
2019-04-14,0,0,36,30,18,False
2019-04-21,33,16,44,33,17,False
2019-04-28,16,27,37,16,24,False
2019-05-05,16,24,27,21,21,False
2019-05-12,25,0,38,0,25,False
2019-05-19,32,24,27,21,24,False
2019-05-26,17,17,77,17,26,False
2019-06-02,0,18,53,35,18,False
2019-06-09,17,0,17,34,34,False
2019-06-16,17,17,16,25,17,False
2019-06-23,25,16,17,27,25,False
2019-06-30,16,16,27,38,16,False
2019-07-07,32,16,16,32,32,False
2019-07-14,0,17,17,34,51,False
2019-07-21,19,19,19,19,19,False
2019-07-28,19,0,19,37,0,False
2019-08-04,16,0,0,16,0,False
2019-08-11,15,37,15,34,0,False
2019-08-18,24,14,14,43,21,False
2019-08-25,0,19,28,57,14,False
2019-09-01,31,16,0,39,16,False
2019-09-08,16,32,24,16,40,False
2019-09-15,32,16,16,32,40,False
2019-09-22,23,31,15,20,15,False
2019-09-29,25,15,30,22,0,False
2019-10-06,30,15,15,25,35,False
2019-10-13,46,15,15,20,38,False
2019-10-20,0,15,16,15,23,False
2019-10-27,15,30,15,15,30,False
2019-11-03,29,0,0,51,22,False
2019-11-10,15,15,15,30,30,False
2019-11-17,15,30,0,15,30,False
2019-11-24,0,0,14,21,43,False
2019-12-01,31,23,0,16,31,False
2019-12-08,15,15,15,15,50,False
2019-12-15,15,22,0,15,34,False
2019-12-22,0,0,0,15,30,False
2019-12-29,14,28,0,21,14,False
2020-01-05,20,14,14,20,18,False
2020-01-12,28,14,14,28,28,False
2020-01-19,15,15,15,22,20,False
2020-01-26,14,24,14,19,35,False
2020-02-02,14,29,43,22,14,False
2020-02-09,14,21,14,24,36,False
2020-02-16,22,0,15,22,22,False
2020-02-23,14,0,19,14,19,False
2020-03-01,18,27,20,54,14,False
2020-03-08,28,14,43,21,21,False
2020-03-15,14,28,35,14,21,False
2020-03-22,34,18,22,27,0,False
2020-03-29,14,32,41,27,0,False
2020-04-05,14,41,78,23,0,False
2020-04-12,28,21,55,48,0,False
2020-04-19,21,14,55,14,14,False
2020-04-26,13,19,51,19,25,False
2020-05-03,13,13,44,46,13,False
2020-05-10,27,13,54,27,0,False
2020-05-17,14,0,33,21,29,False
2020-05-24,0,14,28,37,21,False
2020-05-31,13,0,36,40,13,False
2020-06-07,13,27,31,36,13,False
2020-06-14,0,63,63,47,0,True
