date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine,isPartial
2018-01-07,29,0,29,0,0,False
2018-01-14,0,28,0,0,29,False
2018-01-21,58,85,58,0,0,False
2018-01-28,0,28,0,29,0,False
2018-02-04,28,0,28,27,28,False
2018-02-11,0,0,0,0,29,False
2018-02-18,30,30,0,30,30,False
2018-02-25,57,0,28,58,29,False
2018-03-04,28,28,56,0,0,False
2018-03-11,0,28,0,29,0,False
2018-03-18,28,0,43,28,0,False
2018-03-25,28,27,41,28,0,False
2018-04-01,28,85,28,28,0,False
2018-04-08,0,28,67,0,0,False
2018-04-15,0,0,82,30,0,False
2018-04-22,0,0,84,0,0,False
2018-04-29,55,0,36,54,27,False
2018-05-06,44,0,68,59,0,False
2018-05-13,0,0,38,28,28,False
2018-05-20,30,0,59,29,0,False
2018-05-27,0,29,73,29,0,False
2018-06-03,29,29,68,29,0,False
2018-06-10,28,0,56,0,0,False
2018-06-17,31,0,46,31,60,False
2018-06-24,0,30,30,30,0,False
2018-07-01,0,30,45,0,30,False
2018-07-08,31,0,31,0,31,False
2018-07-15,0,0,31,0,0,False
2018-07-22,0,31,31,0,0,False
2018-07-29,0,30,61,0,0,False
2018-08-05,0,0,0,30,60,False
2018-08-12,0,30,45,30,0,False
2018-08-19,30,30,0,29,30,False
2018-08-26,0,29,0,58,29,False
2018-09-02,0,89,0,0,29,False
2018-09-09,30,0,29,0,30,False
2018-09-16,29,29,0,29,0,False
2018-09-23,30,30,0,30,0,False
2018-09-30,29,29,29,29,49,False
2018-10-07,0,0,30,29,0,False
2018-10-14,0,29,0,29,30,False
2018-10-21,30,0,59,29,44,False
2018-10-28,0,27,28,0,28,False
2018-11-04,0,0,0,27,28,False
2018-11-11,28,0,28,42,0,False
2018-11-18,0,27,27,54,54,False
2018-11-25,27,27,53,53,40,False
2018-12-02,53,27,26,0,0,False
2018-12-09,27,0,28,42,28,False
2018-12-16,28,0,0,28,42,False
2018-12-23,0,0,0,29,0,False
2018-12-30,29,0,29,29,29,False
2019-01-06,0,53,27,40,0,False
2019-01-13,0,40,0,27,54,False
2019-01-20,0,25,0,25,0,False
2019-01-27,25,25,25,50,25,False
2019-02-03,0,25,26,26,26,False
2019-02-10,0,37,28,28,55,False
2019-02-17,0,0,48,29,58,False
2019-02-24,0,0,55,27,27,False
2019-03-03,0,27,44,26,39,False
2019-03-10,0,0,27,0,27,False
2019-03-17,28,42,42,0,56,False
2019-03-24,28,0,66,28,0,False
2019-03-31,0,27,36,27,0,False
2019-04-07,0,28,66,28,0,False
2019-04-14,0,0,58,58,0,False
2019-04-21,0,0,73,27,0,False
2019-04-28,26,39,87,52,0,False
2019-05-05,0,0,69,39,0,False
2019-05-12,27,27,80,40,40,False
2019-05-19,26,26,39,26,0,False
2019-05-26,0,41,46,69,27,False
2019-06-02,0,25,25,25,38,False
2019-06-09,26,0,43,39,26,False
2019-06-16,0,0,27,0,36,False
2019-06-23,0,0,41,28,0,False
2019-06-30,27,66,40,26,26,False
2019-07-07,0,27,27,0,27,False
2019-07-14,28,28,28,0,0,False
2019-07-21,0,0,28,42,28,False
2019-07-28,0,0,29,28,29,False
2019-08-04,0,0,42,28,28,False
2019-08-11,0,27,53,27,27,False
2019-08-18,0,27,0,0,27,False
2019-08-25,0,26,27,39,0,False
2019-09-01,52,26,52,26,26,False
2019-09-08,27,40,27,40,0,False
2019-09-15,26,52,0,26,26,False
2019-09-22,25,0,25,49,0,False
2019-09-29,49,37,49,60,0,False
2019-10-06,25,0,25,25,25,False
2019-10-13,0,26,0,0,25,False
2019-10-20,0,25,50,25,0,False
2019-10-27,24,48,24,24,24,False
2019-11-03,0,36,0,36,36,False
2019-11-10,0,24,0,48,24,False
2019-11-17,25,0,0,24,24,False
2019-11-24,24,0,23,70,23,False
2019-12-01,24,24,0,0,24,False
2019-12-08,0,0,0,24,36,False
2019-12-15,0,0,0,24,24,False
2019-12-22,0,0,0,25,25,False
2019-12-29,0,25,0,49,50,False
2020-01-05,0,23,23,23,23,False
2020-01-12,47,0,46,35,35,False
2020-01-19,24,0,0,24,24,False
2020-01-26,23,23,0,23,23,False
2020-02-02,24,23,24,47,48,False
2020-02-09,23,0,35,23,23,False
2020-02-16,24,24,24,0,24,False
2020-02-23,23,23,69,35,34,False
2020-03-01,0,0,23,0,22,False
2020-03-08,0,22,22,45,22,False
2020-03-15,0,21,55,21,0,False
2020-03-22,20,20,53,46,30,False
2020-03-29,40,20,53,29,40,False
2020-04-05,20,40,100,40,20,False
2020-04-12,20,30,81,20,41,False
2020-04-19,20,30,73,20,0,False
2020-04-26,0,38,88,19,0,False
2020-05-03,0,0,98,29,20,False
2020-05-10,0,21,96,20,62,False
2020-05-17,34,0,74,44,22,False
2020-05-24,22,0,29,33,22,False
2020-05-31,20,21,34,31,41,False
2020-06-07,21,21,56,73,0,False
2020-06-14,0,0,49,49,0,True
