date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine,isPartial
2018-01-07,0,13,0,13,25,False
2018-01-14,13,0,25,31,19,False
2018-01-21,25,0,38,25,0,False
2018-01-28,20,13,13,26,0,False
2018-02-04,13,13,13,13,19,False
2018-02-11,13,0,13,0,13,False
2018-02-18,22,26,20,26,0,False
2018-02-25,19,13,38,0,19,False
2018-03-04,13,13,30,19,13,False
2018-03-11,13,13,59,0,13,False
2018-03-18,26,0,26,13,0,False
2018-03-25,13,0,40,13,13,False
2018-04-01,0,0,59,18,13,False
2018-04-08,0,0,28,14,14,False
2018-04-15,0,0,55,15,15,False
2018-04-22,20,0,84,13,13,False
2018-04-29,20,13,87,13,0,False
2018-05-06,14,0,59,0,14,False
2018-05-13,0,13,40,0,13,False
2018-05-20,14,0,60,28,27,False
2018-05-27,13,0,40,27,13,False
2018-06-03,0,14,27,0,14,False
2018-06-10,0,0,52,20,0,False
2018-06-17,0,14,47,14,0,False
2018-06-24,14,0,33,14,14,False
2018-07-01,14,0,22,41,0,False
2018-07-08,0,0,19,0,0,False
2018-07-15,0,0,29,0,14,False
2018-07-22,0,0,14,29,14,False
2018-07-29,0,14,14,0,0,False
2018-08-05,14,0,19,14,0,False
2018-08-12,15,14,15,15,15,False
2018-08-19,14,0,14,29,29,False
2018-08-26,0,14,29,29,14,False
2018-09-02,14,42,28,28,14,False
2018-09-09,14,14,23,28,14,False
2018-09-16,14,21,21,14,28,False
2018-09-23,14,14,14,14,0,False
2018-09-30,0,0,14,14,14,False
2018-10-07,14,21,14,0,14,False
2018-10-14,14,14,0,14,14,False
2018-10-21,14,14,14,0,14,False
2018-10-28,0,0,0,13,13,False
2018-11-04,13,13,13,27,26,False
2018-11-11,0,0,14,0,0,False
2018-11-18,13,13,0,20,13,False
2018-11-25,0,0,13,13,18,False
2018-12-02,26,0,13,13,26,False
2018-12-09,0,14,0,27,0,False
2018-12-16,0,14,13,27,41,False
2018-12-23,14,14,0,0,14,False
2018-12-30,14,14,0,41,55,False
2019-01-06,39,13,13,0,13,False
2019-01-13,13,0,0,13,19,False
2019-01-20,50,12,19,0,0,False
2019-01-27,0,25,12,12,12,False
2019-02-03,0,0,17,26,13,False
2019-02-10,13,0,26,40,0,False
2019-02-17,14,0,27,0,14,False
2019-02-24,0,0,27,13,13,False
2019-03-03,13,39,38,13,0,False
2019-03-10,13,26,46,13,13,False
2019-03-17,0,0,36,14,14,False
2019-03-24,0,41,32,0,14,False
2019-03-31,13,13,44,13,13,False
2019-04-07,0,13,31,27,0,False
2019-04-14,0,14,65,14,0,False
2019-04-21,40,13,67,14,0,False
2019-04-28,13,13,56,13,13,False
2019-05-05,0,0,50,13,19,False
2019-05-12,13,13,57,33,0,False
2019-05-19,13,26,52,0,13,False
2019-05-26,0,0,27,13,13,False
2019-06-02,13,13,25,13,0,False
2019-06-09,0,13,38,17,13,False
2019-06-16,13,13,47,20,0,False
2019-06-23,27,13,13,20,0,False
2019-06-30,0,0,17,0,13,False
2019-07-07,13,0,27,0,13,False
2019-07-14,27,0,13,13,14,False
2019-07-21,0,0,13,13,0,False
2019-07-28,14,28,21,14,0,False
2019-08-04,0,13,20,20,0,False
2019-08-11,0,14,31,14,0,False
2019-08-18,13,20,13,18,13,False
2019-08-25,0,26,13,13,13,False
2019-09-01,13,13,38,19,0,False
2019-09-08,26,13,32,13,0,False
2019-09-15,17,13,25,26,13,False
2019-09-22,12,16,12,12,12,False
2019-09-29,12,16,12,24,12,False
2019-10-06,0,0,16,25,0,False
2019-10-13,0,12,12,12,0,False
2019-10-20,12,0,16,0,24,False
2019-10-27,0,12,12,12,12,False
2019-11-03,0,23,0,23,16,False
2019-11-10,12,0,12,12,12,False
2019-11-17,18,12,0,12,18,False
2019-11-24,0,11,11,17,11,False
2019-12-01,0,12,12,12,27,False
2019-12-08,0,0,0,0,12,False
2019-12-15,0,0,0,0,27,False
2019-12-22,0,12,0,12,12,False
2019-12-29,0,18,12,36,0,False
2020-01-05,11,11,17,11,0,False
2020-01-12,11,0,11,17,0,False
2020-01-19,11,11,11,17,11,False
2020-01-26,22,0,11,11,0,False
2020-02-02,17,11,11,11,17,False
2020-02-09,0,0,11,11,16,False
2020-02-16,11,22,15,11,11,False
2020-02-23,11,0,22,11,11,False
2020-03-01,32,22,25,14,11,False
2020-03-08,0,32,22,14,11,False
2020-03-15,24,10,44,0,10,False
2020-03-22,9,18,27,18,18,False
2020-03-29,0,18,58,0,9,False
2020-04-05,9,37,83,19,0,False
2020-04-12,9,9,100,14,0,False
2020-04-19,12,0,97,16,19,False
2020-04-26,13,18,65,13,0,False
2020-05-03,9,0,82,18,9,False
2020-05-10,0,14,61,10,0,False
2020-05-17,16,11,81,27,0,False
2020-05-24,10,10,55,10,10,False
2020-05-31,0,10,39,10,10,False
2020-06-07,10,10,46,10,15,False
2020-06-14,0,0,39,0,0,True
