date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.3314285714285714,0.14857142857142858,0.09142857142857143,0.36,0.21142857142857144
2018-01-14,0.24,0.21142857142857144,0.22285714285714286,0.34285714285714286,0.21142857142857144
2018-01-21,0.1657142857142857,0.14857142857142858,0.1657142857142857,0.2914285714285714,0.14857142857142858
2018-01-28,0.26285714285714284,0.17142857142857143,0.18285714285714286,0.33714285714285713,0.24571428571428572
2018-02-04,0.3142857142857143,0.17714285714285713,0.22285714285714286,0.29714285714285715,0.09142857142857143
2018-02-11,0.18285714285714286,0.21142857142857144,0.32571428571428573,0.35428571428571426,0.3028571428571429
2018-02-18,0.34285714285714286,0.09142857142857143,0.33714285714285713,0.32571428571428573,0.18285714285714286
2018-02-25,0.21142857142857144,0.34285714285714286,0.44571428571428573,0.5142857142857142,0.2
2018-03-04,0.29714285714285715,0.14857142857142858,0.2914285714285714,0.2742857142857143,0.1657142857142857
2018-03-11,0.2742857142857143,0.15428571428571428,0.37714285714285717,0.33714285714285713,0.18285714285714286
2018-03-18,0.38857142857142857,0.22285714285714286,0.36,0.30857142857142855,0.2057142857142857
2018-03-25,0.26285714285714284,0.09142857142857143,0.4514285714285714,0.2571428571428571,0.21714285714285714
2018-04-01,0.18857142857142858,0.21142857142857144,0.5257142857142857,0.3142857142857143,0.15428571428571428
2018-04-08,0.2571428571428571,0.2571428571428571,0.6971428571428572,0.2,0.08571428571428572
2018-04-15,0.1657142857142857,0.1657142857142857,0.6742857142857143,0.34285714285714286,0.2342857142857143
2018-04-22,0.17714285714285713,0.22285714285714286,0.7028571428571428,0.5085714285714286,0.2057142857142857
2018-04-29,0.18857142857142858,0.2342857142857143,0.72,0.32,0.17142857142857143
2018-05-06,0.30857142857142855,0.08571428571428572,0.8285714285714286,0.2914285714285714,0.14857142857142858
2018-05-13,0.24571428571428572,0.36,0.4114285714285714,0.24,0.24
2018-05-20,0.2742857142857143,0.18857142857142858,0.5485714285714286,0.36,0.24571428571428572
2018-05-27,0.19428571428571428,0.32571428571428573,0.4342857142857143,0.4742857142857143,0.29714285714285715
2018-06-03,0.08571428571428572,0.22857142857142856,0.24571428571428572,0.3657142857142857,0.14857142857142858
2018-06-10,0.22857142857142856,0.22857142857142856,0.5428571428571428,0.2742857142857143,0.08
2018-06-17,0.3485714285714286,0.22285714285714286,0.2857142857142857,0.2914285714285714,0.2057142857142857
2018-06-24,0.2857142857142857,0.24571428571428572,0.3142857142857143,0.22285714285714286,0.09142857142857143
2018-07-01,0.28,0.21142857142857144,0.29714285714285715,0.26857142857142857,0.14857142857142858
2018-07-08,0.22857142857142856,0.06285714285714286,0.34285714285714286,0.2571428571428571,0.0
2018-07-15,0.15428571428571428,0.08571428571428572,0.41714285714285715,0.10285714285714286,0.13714285714285715
2018-07-22,0.15428571428571428,0.22285714285714286,0.3485714285714286,0.30857142857142855,0.15428571428571428
2018-07-29,0.18857142857142858,0.18857142857142858,0.24571428571428572,0.2342857142857143,0.22285714285714286
2018-08-05,0.22285714285714286,0.14857142857142858,0.22857142857142856,0.22285714285714286,0.21714285714285714
2018-08-12,0.30857142857142855,0.22857142857142856,0.44,0.5028571428571429,0.14857142857142858
2018-08-19,0.37714285714285717,0.26285714285714284,0.2057142857142857,0.32,0.22285714285714286
2018-08-26,0.36,0.37714285714285717,0.32571428571428573,0.3485714285714286,0.15428571428571428
2018-09-02,0.19428571428571428,0.49142857142857144,0.19428571428571428,0.32,0.08571428571428572
2018-09-09,0.2342857142857143,0.4228571428571429,0.18285714285714286,0.30857142857142855,0.14857142857142858
2018-09-16,0.34285714285714286,0.3314285714285714,0.26857142857142857,0.3657142857142857,0.22285714285714286
2018-09-23,0.2,0.24571428571428572,0.24571428571428572,0.3314285714285714,0.17714285714285713
2018-09-30,0.24571428571428572,0.2742857142857143,0.21714285714285714,0.2857142857142857,0.25142857142857145
2018-10-07,0.2571428571428571,0.37714285714285717,0.2857142857142857,0.5085714285714286,0.06285714285714286
2018-10-14,0.2742857142857143,0.15428571428571428,0.24571428571428572,0.26285714285714284,0.30857142857142855
2018-10-21,0.24,0.2914285714285714,0.22857142857142856,0.19428571428571428,0.18857142857142858
2018-10-28,0.24571428571428572,0.06285714285714286,0.2,0.34285714285714286,0.2857142857142857
2018-11-04,0.29714285714285715,0.24,0.18285714285714286,0.26857142857142857,0.2857142857142857
2018-11-11,0.15428571428571428,0.2,0.2857142857142857,0.21142857142857144,0.21714285714285714
2018-11-18,0.26857142857142857,0.3314285714285714,0.28,0.3028571428571429,0.19428571428571428
2018-11-25,0.15428571428571428,0.21714285714285714,0.18285714285714286,0.4114285714285714,0.19428571428571428
2018-12-02,0.21142857142857144,0.06285714285714286,0.15428571428571428,0.24571428571428572,0.18285714285714286
2018-12-09,0.21714285714285714,0.21714285714285714,0.2342857142857143,0.18285714285714286,0.5028571428571429
2018-12-16,0.19428571428571428,0.16,0.16,0.4,0.35428571428571426
2018-12-23,0.18285714285714286,0.21714285714285714,0.07428571428571429,0.30857142857142855,0.18285714285714286
2018-12-30,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.38285714285714284,0.2057142857142857
2019-01-06,0.18285714285714286,0.15428571428571428,0.24571428571428572,0.19428571428571428,0.2742857142857143
2019-01-13,0.21142857142857144,0.15428571428571428,0.30857142857142855,0.3485714285714286,0.4
