date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine,isPartial
2018-01-07,21,14,14,21,35,False
2018-01-14,14,0,21,28,21,False
2018-01-21,28,28,14,28,21,False
2018-01-28,33,14,28,28,28,False
2018-02-04,13,27,13,26,20,False
2018-02-11,14,0,21,21,14,False
2018-02-18,14,21,28,19,50,False
2018-02-25,14,14,14,21,14,False
2018-03-04,29,14,22,48,22,False
2018-03-11,15,29,19,21,14,False
2018-03-18,14,14,48,29,15,False
2018-03-25,0,36,57,19,19,False
2018-04-01,22,14,24,29,29,False
2018-04-08,14,0,56,35,28,False
2018-04-15,31,15,40,15,15,False
2018-04-22,14,0,48,14,29,False
2018-04-29,23,30,45,15,23,False
2018-05-06,16,15,52,16,16,False
2018-05-13,29,14,43,29,22,False
2018-05-20,22,44,80,15,15,False
2018-05-27,14,21,61,14,14,False
2018-06-03,22,14,52,14,0,False
2018-06-10,27,0,32,14,0,False
2018-06-17,15,15,29,29,15,False
2018-06-24,15,29,51,51,22,False
2018-07-01,14,14,37,14,14,False
2018-07-08,15,0,15,15,15,False
2018-07-15,16,16,0,32,0,False
2018-07-22,24,16,31,16,16,False
2018-07-29,24,16,16,31,0,False
2018-08-05,16,0,24,16,49,False
2018-08-12,17,0,17,50,0,False
2018-08-19,24,27,16,16,0,False
2018-08-26,23,30,30,15,15,False
2018-09-02,15,20,15,15,15,False
2018-09-09,30,45,20,23,15,False
2018-09-16,22,19,22,22,29,False
2018-09-23,25,0,20,22,30,False
2018-09-30,20,0,45,20,15,False
2018-10-07,23,0,15,22,30,False
2018-10-14,23,0,15,0,15,False
2018-10-21,15,0,15,23,15,False
2018-10-28,22,0,24,14,19,False
2018-11-04,24,14,0,14,29,False
2018-11-11,29,14,29,29,0,False
2018-11-18,0,42,21,14,19,False
2018-11-25,14,14,0,21,21,False
2018-12-02,14,0,0,14,19,False
2018-12-09,22,0,15,15,44,False
2018-12-16,15,15,15,22,34,False
2018-12-23,16,16,16,26,26,False
2018-12-30,15,22,15,30,15,False
2019-01-06,19,14,14,14,21,False
2019-01-13,14,36,14,14,14,False
2019-01-20,28,27,20,14,27,False
2019-01-27,27,27,20,34,14,False
2019-02-03,21,14,19,24,14,False
2019-02-10,15,0,22,22,15,False
2019-02-17,31,0,20,23,15,False
2019-02-24,29,14,33,14,14,False
2019-03-03,42,21,28,37,14,False
2019-03-10,29,14,21,24,29,False
2019-03-17,15,22,64,22,22,False
2019-03-24,15,15,59,25,15,False
2019-03-31,15,0,49,29,15,False
2019-04-07,26,0,46,20,15,False
2019-04-14,31,31,46,23,15,False
2019-04-21,28,0,47,14,14,False
2019-04-28,20,14,40,13,14,False
2019-05-05,0,13,32,27,14,False
2019-05-12,19,14,47,35,43,False
2019-05-19,14,14,66,33,14,False
2019-05-26,21,28,33,19,14,False
2019-06-02,0,13,45,13,0,False
2019-06-09,14,14,34,41,27,False
2019-06-16,29,14,29,53,0,False
2019-06-23,14,28,42,0,0,False
2019-06-30,21,14,23,28,14,False
2019-07-07,21,0,38,43,14,False
2019-07-14,15,15,35,38,15,False
2019-07-21,23,0,30,30,15,False
2019-07-28,16,15,46,39,16,False
2019-08-04,16,16,31,16,16,False
2019-08-11,0,15,15,31,31,False
2019-08-18,15,23,35,15,30,False
2019-08-25,14,33,14,21,14,False
2019-09-01,14,28,35,19,14,False
2019-09-08,14,14,28,14,28,False
2019-09-15,0,27,0,27,14,False
2019-09-22,18,22,13,13,13,False
2019-09-29,13,13,17,13,39,False
2019-10-06,13,20,22,22,31,False
2019-10-13,20,13,0,13,13,False
2019-10-20,0,13,13,13,13,False
2019-10-27,13,0,19,25,25,False
2019-11-03,38,13,0,13,21,False
2019-11-10,13,13,13,25,21,False
2019-11-17,19,13,0,13,26,False
2019-11-24,12,0,0,12,18,False
2019-12-01,0,0,13,25,29,False
2019-12-08,13,12,0,38,25,False
2019-12-15,13,13,13,25,30,False
2019-12-22,13,13,13,18,36,False
2019-12-29,0,13,0,17,17,False
2020-01-05,12,18,18,30,24,False
2020-01-12,36,12,24,18,12,False
2020-01-19,13,12,25,33,13,False
2020-01-26,18,12,20,40,36,False
2020-02-02,12,16,18,24,12,False
2020-02-09,12,36,16,24,12,False
2020-02-16,13,25,33,31,25,False
2020-02-23,12,12,30,24,12,False
2020-03-01,12,12,19,12,12,False
2020-03-08,12,23,17,23,15,False
2020-03-15,10,20,54,20,10,False
2020-03-22,20,29,61,19,19,False
2020-03-29,13,32,74,23,10,False
2020-04-05,10,15,78,16,20,False
2020-04-12,20,20,100,20,10,False
2020-04-19,20,20,93,0,15,False
2020-04-26,18,9,67,21,9,False
2020-05-03,19,14,87,12,0,False
2020-05-10,15,0,74,20,0,False
2020-05-17,11,0,80,22,11,False
2020-05-24,11,10,31,25,10,False
2020-05-31,14,10,44,30,25,False
2020-06-07,0,10,58,10,20,False
2020-06-14,0,0,36,24,24,True
