date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.2647058823529412,0.14411764705882352,0.25588235294117645,0.3911764705882353,0.14411764705882352
2018-01-14,0.36764705882352944,0.12941176470588237,0.1411764705882353,0.25,0.27647058823529413
2018-01-21,0.2735294117647059,0.39705882352941174,0.22058823529411764,0.2647058823529412,0.3029411764705882
2018-01-28,0.16470588235294117,0.05588235294117647,0.08823529411764706,0.6088235294117647,0.14411764705882352
2018-02-04,0.31176470588235294,0.08823529411764706,0.18235294117647058,0.16176470588235295,0.2
2018-02-11,0.3,0.10882352941176471,0.27058823529411763,0.14411764705882352,0.14411764705882352
2018-02-18,0.13529411764705881,0.10882352941176471,0.1676470588235294,0.34411764705882353,0.17058823529411765
2018-02-25,0.2235294117647059,0.17058823529411765,0.17352941176470588,0.36176470588235293,0.13529411764705881
2018-03-04,0.47941176470588237,0.16470588235294117,0.3735294117647059,0.24705882352941178,0.14411764705882352
2018-03-11,0.4764705882352941,0.1411764705882353,0.26176470588235295,0.36764705882352944,0.1676470588235294
2018-03-18,0.24705882352941178,0.08235294117647059,0.3029411764705882,0.2647058823529412,0.15
2018-03-25,0.26176470588235295,0.2323529411764706,0.4676470588235294,0.3382352941176471,0.2323529411764706
2018-04-01,0.2088235294117647,0.3323529411764706,0.5088235294117647,0.26176470588235295,0.17941176470588235
2018-04-08,0.3264705882352941,0.05588235294117647,0.4411764705882353,0.34705882352941175,0.15
2018-04-15,0.1588235294117647,0.1588235294117647,0.6823529411764706,0.38529411764705884,0.058823529411764705
2018-04-22,0.23823529411764705,0.0,0.6617647058823529,0.2911764705882353,0.058823529411764705
2018-04-29,0.18823529411764706,0.15294117647058825,0.538235294117647,0.31176470588235294,0.18823529411764706
2018-05-06,0.09411764705882353,0.14411764705882352,0.7205882352941176,0.2529411764705882,0.2411764705882353
2018-05-13,0.05588235294117647,0.09411764705882353,0.5882352941176471,0.2235294117647059,0.37058823529411766
2018-05-20,0.32941176470588235,0.15,0.5588235294117647,0.38823529411764707,0.19705882352941176
2018-05-27,0.22941176470588234,0.1411764705882353,0.2735294117647059,0.4294117647058823,0.17058823529411765
2018-06-03,0.19411764705882353,0.2323529411764706,0.4235294117647059,0.23529411764705882,0.08529411764705883
2018-06-10,0.24411764705882352,0.08823529411764706,0.27647058823529413,0.2,0.17058823529411765
2018-06-17,0.2323529411764706,0.0,0.4,0.4264705882352941,0.23529411764705882
2018-06-24,0.15,0.05588235294117647,0.3205882352941177,0.38529411764705884,0.17647058823529413
2018-07-01,0.13529411764705881,0.27058823529411763,0.15,0.32941176470588235,0.17941176470588235
2018-07-08,0.18235294117647058,0.3382352941176471,0.2323529411764706,0.6676470588235294,0.11764705882352941
2018-07-15,0.3058823529411765,0.19705882352941176,0.21470588235294116,0.18823529411764706,0.18823529411764706
2018-07-22,0.21470588235294116,0.15294117647058825,0.18235294117647058,0.19705882352941176,0.09117647058823529
2018-07-29,0.061764705882352944,0.12352941176470589,0.17058823529411765,0.27941176470588236,0.16176470588235295
2018-08-05,0.09411764705882353,0.2,0.24705882352941178,0.43823529411764706,0.0
2018-08-12,0.3205882352941177,0.06470588235294118,0.27647058823529413,0.4588235294117647,0.20294117647058824
2018-08-19,0.2735294117647059,0.25,0.4235294117647059,0.16176470588235295,0.061764705882352944
2018-08-26,0.35294117647058826,0.26176470588235295,0.27647058823529413,0.4176470588235294,0.1588235294117647
2018-09-02,0.26176470588235295,0.4823529411764706,0.15294117647058825,0.31470588235294117,0.3411764705882353
2018-09-09,0.3176470588235294,0.5676470588235294,0.12941176470588237,0.4117647058823529,0.05588235294117647
2018-09-16,0.23529411764705882,0.36764705882352944,0.05588235294117647,0.43823529411764706,0.05588235294117647
2018-09-23,0.2647058823529412,0.2088235294117647,0.37058823529411766,0.28823529411764703,0.07647058823529412
2018-09-30,0.23529411764705882,0.34411764705882353,0.2823529411764706,0.18235294117647058,0.17352941176470588
2018-10-07,0.1,0.24411764705882352,0.058823529411764705,0.2911764705882353,0.24705882352941178
2018-10-14,0.24705882352941178,0.11764705882352941,0.18823529411764706,0.2676470588235294,0.058823529411764705
