date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.18324607329842932,0.07853403141361257,0.07853403141361257,0.23036649214659685,0.18848167539267016
2018-01-14,0.18324607329842932,0.10471204188481675,0.0,0.18324607329842932,0.18324607329842932
2018-01-21,0.2879581151832461,0.10471204188481675,0.10471204188481675,0.2879581151832461,0.225130890052356
2018-01-28,0.10471204188481675,0.10471204188481675,0.0,0.2617801047120419,0.10471204188481675
2018-02-04,0.10471204188481675,0.18324607329842932,0.07853403141361257,0.2670157068062827,0.2931937172774869
2018-02-11,0.0,0.0,0.0,0.1256544502617801,0.1099476439790576
2018-02-18,0.18848167539267016,0.29842931937172773,0.24607329842931938,0.27225130890052357,0.29842931937172773
2018-02-25,0.07853403141361257,0.07853403141361257,0.25654450261780104,0.17801047120418848,0.25654450261780104
2018-03-04,0.0,0.18324607329842932,0.3403141361256545,0.10471204188481675,0.10471204188481675
2018-03-11,0.2670157068062827,0.0,0.2617801047120419,0.10471204188481675,0.4712041884816754
2018-03-18,0.193717277486911,0.193717277486911,0.23036649214659685,0.193717277486911,0.193717277486911
2018-03-25,0.193717277486911,0.07853403141361257,0.16230366492146597,0.2356020942408377,0.16230366492146597
2018-04-01,0.225130890052356,0.0,0.643979057591623,0.08376963350785341,0.1099476439790576
2018-04-08,0.08376963350785341,0.11518324607329843,0.41361256544502617,0.08376963350785341,0.20418848167539266
2018-04-15,0.08900523560209424,0.0,0.6910994764397905,0.3769633507853403,0.08900523560209424
2018-04-22,0.1099476439790576,0.0,0.5078534031413613,0.18848167539267016,0.193717277486911
2018-04-29,0.07853403141361257,0.07853403141361257,0.6178010471204188,0.193717277486911,0.07853403141361257
2018-05-06,0.0,0.0,0.9476439790575916,0.28272251308900526,0.08376963350785341
2018-05-13,0.27225130890052357,0.0,0.42408376963350786,0.193717277486911,0.08376963350785341
2018-05-20,0.08376963350785341,0.0,0.5026178010471204,0.3717277486910995,0.19895287958115182
2018-05-27,0.193717277486911,0.193717277486911,0.38219895287958117,0.27225130890052357,0.11518324607329843
2018-06-03,0.08376963350785341,0.11518324607329843,0.39790575916230364,0.0,0.0
2018-06-10,0.2931937172774869,0.1099476439790576,0.1099476439790576,0.07853403141361257,0.07853403141361257
2018-06-17,0.08376963350785341,0.08376963350785341,0.11518324607329843,0.08376963350785341,0.19895287958115182
2018-06-24,0.0,0.0,0.29842931937172773,0.19895287958115182,0.0
2018-07-01,0.1099476439790576,0.1099476439790576,0.5654450261780105,0.18848167539267016,0.0
2018-07-08,0.19895287958115182,0.0,0.19895287958115182,0.24083769633507854,0.20418848167539266
2018-07-15,0.0,0.17277486910994763,0.18324607329842932,0.2931937172774869,0.08376963350785341
2018-07-22,0.24607329842931938,0.2094240837696335,0.2670157068062827,0.2094240837696335,0.08376963350785341
2018-07-29,0.2094240837696335,0.3769633507853403,0.27225130890052357,0.2513089005235602,0.1256544502617801
2018-08-05,0.3036649214659686,0.08900523560209424,0.3612565445026178,0.08900523560209424,0.0
2018-08-12,0.1256544502617801,0.0,0.1256544502617801,0.09424083769633508,0.0
2018-08-19,0.12041884816753927,0.2094240837696335,0.29842931937172773,0.3298429319371728,0.12041884816753927
2018-08-26,0.11518324607329843,0.11518324607329843,0.39790575916230364,0.19895287958115182,0.0
2018-09-02,0.3089005235602094,0.20418848167539266,0.12041884816753927,0.11518324607329843,0.2513089005235602
2018-09-09,0.17801047120418848,0.20418848167539266,0.08376963350785341,0.2617801047120419,0.12041884816753927
2018-09-16,0.19895287958115182,0.08376963350785341,0.28272251308900526,0.0,0.08376963350785341
2018-09-23,0.19895287958115182,0.1256544502617801,0.19895287958115182,0.19895287958115182,0.11518324607329843
2018-09-30,0.08376963350785341,0.11518324607329843,0.11518324607329843,0.17277486910994763,0.0
2018-10-07,0.11518324607329843,0.0,0.11518324607329843,0.11518324607329843,0.11518324607329843
2018-10-14,0.3193717277486911,0.08376963350785341,0.08376963350785341,0.2513089005235602,0.2931937172774869
2018-10-21,0.17277486910994763,0.2931937172774869,0.24083769633507854,0.2513089005235602,0.08376963350785341
2018-10-28,0.18848167539267016,0.3036649214659686,0.1099476439790576,0.18848167539267016,0.11518324607329843
2018-11-04,0.07853403141361257,0.07853403141361257,0.07853403141361257,0.08376963350785341,0.0
2018-11-11,0.0,0.08376963350785341,0.0,0.23036649214659685,0.08376963350785341
2018-11-18,0.1099476439790576,0.07853403141361257,0.0,0.0,0.15706806282722513
