date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.19896640826873385,0.14987080103359174,0.2248062015503876,0.20671834625322996,0.07751937984496124
2018-01-14,0.1937984496124031,0.2248062015503876,0.09819121447028424,0.13695090439276486,0.16279069767441862
2018-01-21,0.28940568475452194,0.29198966408268734,0.29457364341085274,0.16020671834625322,0.082687338501292
2018-01-28,0.12919896640826872,0.11886304909560723,0.14987080103359174,0.3178294573643411,0.2222222222222222
2018-02-04,0.17054263565891473,0.1343669250645995,0.17054263565891473,0.18863049095607234,0.16795865633074936
2018-02-11,0.13695090439276486,0.05426356589147287,0.18863049095607234,0.16020671834625322,0.13953488372093023
2018-02-18,0.1731266149870801,0.1937984496124031,0.26356589147286824,0.19896640826873385,0.20930232558139536
2018-02-25,0.2868217054263566,0.046511627906976744,0.21188630490956073,0.37467700258397935,0.19896640826873385
2018-03-04,0.14987080103359174,0.14987080103359174,0.4754521963824289,0.09819121447028424,0.09819121447028424
2018-03-11,0.17829457364341086,0.12661498708010335,0.2868217054263566,0.2222222222222222,0.031007751937984496
2018-03-18,0.16795865633074936,0.11369509043927649,0.35142118863049093,0.21963824289405684,0.13178294573643412
2018-03-25,0.18087855297157623,0.16795865633074936,0.32299741602067183,0.24806201550387597,0.09819121447028424
2018-04-01,0.15762273901808785,0.2868217054263566,0.5658914728682171,0.3023255813953488,0.11886304909560723
2018-04-08,0.05167958656330749,0.10335917312661498,0.4263565891472868,0.17054263565891473,0.1343669250645995
2018-04-15,0.10852713178294573,0.0,0.6382428940568475,0.21963824289405684,0.09043927648578812
2018-04-22,0.12919896640826872,0.12403100775193798,0.5788113695090439,0.18604651162790697,0.11886304909560723
2018-04-29,0.24289405684754523,0.14728682170542637,0.5012919896640827,0.3333333333333333,0.20155038759689922
2018-05-06,0.14470284237726097,0.0,0.6563307493540051,0.2971576227390181,0.11369509043927649
2018-05-13,0.11369509043927649,0.09819121447028424,0.5400516795865633,0.22997416020671835,0.10335917312661498
2018-05-20,0.22997416020671835,0.05167958656330749,0.6201550387596899,0.24289405684754523,0.10852713178294573
2018-05-27,0.031007751937984496,0.12144702842377261,0.5322997416020672,0.20930232558139536,0.11369509043927649
2018-06-03,0.2248062015503876,0.1834625322997416,0.4728682170542636,0.23255813953488372,0.12403100775193798
2018-06-10,0.18087855297157623,0.08010335917312661,0.4418604651162791,0.10852713178294573,0.16020671834625322
2018-06-17,0.23255813953488372,0.12919896640826872,0.37209302325581395,0.25064599483204136,0.24289405684754523
2018-06-24,0.056847545219638244,0.13953488372093023,0.35658914728682173,0.22739018087855298,0.056847545219638244
2018-07-01,0.031007751937984496,0.10852713178294573,0.28940568475452194,0.15762273901808785,0.1937984496124031
2018-07-08,0.16795865633074936,0.10335917312661498,0.1937984496124031,0.13178294573643412,0.22739018087855298
2018-07-15,0.11886304909560723,0.10335917312661498,0.3385012919896641,0.1524547803617571,0.05167958656330749
2018-07-22,0.059431524547803614,0.14987080103359174,0.2041343669250646,0.20930232558139536,0.0
2018-07-29,0.08785529715762273,0.2222222222222222,0.2842377260981912,0.13178294573643412,0.19121447028423771
2018-08-05,0.1343669250645995,0.06459948320413436,0.31266149870801035,0.19638242894056848,0.2454780361757106
2018-08-12,0.15503875968992248,0.20671834625322996,0.2532299741602067,0.26098191214470284,0.028423772609819122
2018-08-19,0.165374677002584,0.31266149870801035,0.16795865633074936,0.27906976744186046,0.12144702842377261
2018-08-26,0.12661498708010335,0.165374677002584,0.16279069767441862,0.3695090439276486,0.19121447028423771
2018-09-02,0.1343669250645995,0.4289405684754522,0.10852713178294573,0.24806201550387597,0.1937984496124031
2018-09-09,0.26098191214470284,0.18863049095607234,0.25064599483204136,0.15503875968992248,0.1524547803617571
2018-09-16,0.1937984496124031,0.21963824289405684,0.10335917312661498,0.25064599483204136,0.09302325581395349
2018-09-23,0.24031007751937986,0.21188630490956073,0.20155038759689922,0.22997416020671835,0.1524547803617571
2018-09-30,0.2661498708010336,0.13695090439276486,0.1937984496124031,0.1834625322997416,0.15762273901808785
2018-10-07,0.1421188630490956,0.06459948320413436,0.31007751937984496,0.25064599483204136,0.12403100775193798
2018-10-14,0.16795865633074936,0.17054263565891473,0.12919896640826872,0.2454780361757106,0.12919896640826872
2018-10-21,0.23255813953488372,0.10077519379844961,0.27906976744186046,0.1834625322997416,0.28165374677002586
2018-10-28,0.14470284237726097,0.18863049095607234,0.19121447028423771,0.18087855297157623,0.2997416020671835
2018-11-04,0.09819121447028424,0.21963824289405684,0.13953488372093023,0.16020671834625322,0.2222222222222222
2018-11-11,0.18604651162790697,0.11886304909560723,0.21188630490956073,0.2739018087855297,0.17829457364341086
2018-11-18,0.11886304909560723,0.16020671834625322,0.12661498708010335,0.330749354005168,0.35400516795865633
2018-11-25,0.16795865633074936,0.20930232558139536,0.2248062015503876,0.35917312661498707,0.2222222222222222
2018-12-02,0.30749354005167956,0.1731266149870801,0.20155038759689922,0.13953488372093023,0.21963824289405684
2018-12-09,0.18863049095607234,0.031007751937984496,0.12403100775193798,0.24289405684754523,0.25839793281653745
2018-12-16,0.20930232558139536,0.13695090439276486,0.056847545219638244,0.2144702842377261,0.35142118863049093
2018-12-23,0.03617571059431524,0.1111111111111111,0.12919896640826872,0.12403100775193798,0.12144702842377261
2018-12-30,0.20671834625322996,0.09560723514211886,0.25064599483204136,0.30749354005167956,0.17054263565891473
2019-01-06,0.07751937984496124,0.2558139534883721,0.2144702842377261,0.330749354005168,0.10852713178294573
2019-01-13,0.11369509043927649,0.15503875968992248,0.12403100775193798,0.2558139534883721,0.27906976744186046
2019-01-20,0.06976744186046512,0.1731266149870801,0.13178294573643412,0.20671834625322996,0.082687338501292
2019-01-27,0.10852713178294573,0.10852713178294573,0.17054263565891473,0.3359173126614987,0.14728682170542637
2019-02-03,0.14470284237726097,0.2351421188630491,0.18604651162790697,0.18604651162790697,0.19638242894056848
2019-02-10,0.1111111111111111,0.16279069767441862,0.35658914728682173,0.2713178294573643,0.3385012919896641
2019-02-17,0.10077519379844961,0.09043927648578812,0.5193798449612403,0.1421188630490956,0.2454780361757106
