date,apprendre anglais,Cours de yoga,jardiner,Coach sportif,Cours de cuisine
2018-01-07,0.1076923076923077,0.13846153846153847,0.05128205128205128,0.1794871794871795,0.2512820512820513
2018-01-14,0.13846153846153847,0.07179487179487179,0.21025641025641026,0.2564102564102564,0.24102564102564103
2018-01-21,0.26153846153846155,0.05641025641025641,0.22564102564102564,0.30256410256410254,0.06153846153846154
2018-01-28,0.17435897435897435,0.1282051282051282,0.13333333333333333,0.2512820512820513,0.05641025641025641
2018-02-04,0.16923076923076924,0.09230769230769231,0.09230769230769231,0.14871794871794872,0.13846153846153847
2018-02-11,0.13333333333333333,0.02564102564102564,0.1076923076923077,0.07179487179487179,0.1794871794871795
2018-02-18,0.14871794871794872,0.18461538461538463,0.2,0.3076923076923077,0.1076923076923077
2018-02-25,0.14358974358974358,0.11794871794871795,0.2923076923076923,0.09230769230769231,0.21025641025641026
2018-03-04,0.1641025641025641,0.15384615384615385,0.28205128205128205,0.2,0.14358974358974358
2018-03-11,0.1282051282051282,0.09743589743589744,0.46153846153846156,0.1282051282051282,0.11282051282051282
2018-03-18,0.2,0.05128205128205128,0.26666666666666666,0.2153846153846154,0.08205128205128205
2018-03-25,0.15897435897435896,0.02564102564102564,0.37948717948717947,0.26666666666666666,0.14871794871794872
2018-04-01,0.08717948717948718,0.06153846153846154,0.558974358974359,0.23076923076923078,0.15897435897435896
2018-04-08,0.08717948717948718,0.06153846153846154,0.3641025641025641,0.2358974358974359,0.2
2018-04-15,0.09743589743589744,0.041025641025641026,0.5641025641025641,0.1794871794871795,0.12307692307692308
2018-04-22,0.16923076923076924,0.02564102564102564,0.7435897435897436,0.1282051282051282,0.1076923076923077
2018-04-29,0.1641025641025641,0.10256410256410256,0.7692307692307693,0.16923076923076924,0.10256410256410256
2018-05-06,0.09743589743589744,0.02564102564102564,0.676923076923077,0.08205128205128205,0.13333333333333333
2018-05-13,0.07692307692307693,0.14871794871794872,0.4205128205128205,0.14871794871794872,0.12307692307692308
2018-05-20,0.12307692307692308,0.046153846153846156,0.5076923076923077,0.30256410256410254,0.2
2018-05-27,0.14871794871794872,0.05128205128205128,0.4153846153846154,0.2923076923076923,0.12307692307692308
2018-06-03,0.11282051282051282,0.13333333333333333,0.23076923076923078,0.09230769230769231,0.1641025641025641
2018-06-10,0.07179487179487179,0.05641025641025641,0.4461538461538462,0.2,0.041025641025641026
2018-06-17,0.09743589743589744,0.11282051282051282,0.4153846153846154,0.18461538461538463,0.07692307692307693
2018-06-24,0.13846153846153847,0.041025641025641026,0.3435897435897436,0.16923076923076924,0.11282051282051282
