date,Plombier
2018-01-07,0.702247191011236
2018-01-14,0.6741573033707865
2018-01-21,0.6797752808988764
2018-01-28,0.4943820224719101
2018-02-04,0.6067415730337079
2018-02-11,0.6404494382022472
2018-02-18,0.7359550561797753
2018-02-25,0.7471910112359551
2018-03-04,0.6067415730337079
2018-03-11,0.7191011235955056
2018-03-18,0.5674157303370787
2018-03-25,0.6741573033707865
2018-04-01,0.702247191011236
2018-04-08,0.6685393258426966
2018-04-15,0.7415730337078652
2018-04-22,0.5112359550561798
2018-04-29,0.5955056179775281
2018-05-06,0.47191011235955055
2018-05-13,0.7808988764044944
2018-05-20,0.5112359550561798
2018-05-27,0.6460674157303371
2018-06-03,0.6179775280898876
2018-06-10,0.6966292134831461
2018-06-17,0.6797752808988764
2018-06-24,0.550561797752809
2018-07-01,0.6235955056179775
2018-07-08,0.5842696629213483
2018-07-15,0.601123595505618
2018-07-22,0.6235955056179775
2018-07-29,0.6460674157303371
2018-08-05,0.9719101123595506
2018-08-12,0.5449438202247191
2018-08-19,0.8314606741573034
2018-08-26,0.6179775280898876
2018-09-02,0.651685393258427
2018-09-09,0.5617977528089888
2018-09-16,0.6404494382022472
2018-09-23,0.5617977528089888
2018-09-30,0.8146067415730337
2018-10-07,0.6179775280898876
2018-10-14,0.8370786516853933
2018-10-21,0.8651685393258427
2018-10-28,0.8707865168539326
2018-11-04,0.6573033707865169
2018-11-11,0.6123595505617978
2018-11-18,0.6853932584269663
2018-11-25,0.6741573033707865
2018-12-02,0.6685393258426966
2018-12-09,0.8146067415730337
2018-12-16,0.5561797752808989
2018-12-23,0.651685393258427
2018-12-30,0.5617977528089888
2019-01-06,0.8314606741573034
2019-01-13,0.6910112359550562
2019-01-20,0.5674157303370787
2019-01-27,0.6797752808988764
2019-02-03,0.7247191011235955
2019-02-10,0.7752808988764045
2019-02-17,0.6741573033707865
2019-02-24,0.6741573033707865
2019-03-03,0.550561797752809
2019-03-10,0.7865168539325843
2019-03-17,0.5786516853932584
2019-03-24,0.5955056179775281
2019-03-31,0.6685393258426966
2019-04-07,0.601123595505618
2019-04-14,0.7528089887640449
2019-04-21,0.702247191011236
2019-04-28,0.4550561797752809
2019-05-05,0.7134831460674157
2019-05-12,0.550561797752809
2019-05-19,0.6123595505617978
2019-05-26,0.7808988764044944
2019-06-02,0.7359550561797753
2019-06-09,0.702247191011236
2019-06-16,0.7752808988764045
2019-06-23,0.601123595505618
2019-06-30,0.9157303370786517
2019-07-07,0.702247191011236
2019-07-14,0.5955056179775281
2019-07-21,0.6123595505617978
2019-07-28,0.6067415730337079
2019-08-04,0.6179775280898876
2019-08-11,0.6348314606741573
2019-08-18,0.8033707865168539
2019-08-25,0.7696629213483146
2019-09-01,0.8033707865168539
2019-09-08,1.0
2019-09-15,0.7528089887640449
2019-09-22,0.651685393258427
2019-09-29,0.8202247191011236
2019-10-06,0.7808988764044944
2019-10-13,0.8932584269662921
2019-10-20,0.8370786516853933
2019-10-27,0.9213483146067416
2019-11-03,0.8932584269662921
2019-11-10,0.949438202247191
2019-11-17,0.7921348314606742
2019-11-24,0.6629213483146067
2019-12-01,0.7752808988764045
2019-12-08,0.8539325842696629
2019-12-15,0.8146067415730337
2019-12-22,0.7247191011235955
2019-12-29,0.6685393258426966
2020-01-05,0.7303370786516854
2020-01-12,0.7640449438202247
2020-01-19,0.7415730337078652
2020-01-26,0.9213483146067416
2020-02-02,0.8707865168539326
2020-02-09,0.7359550561797753
2020-02-16,0.7415730337078652
2020-02-23,0.7415730337078652
2020-03-01,0.7359550561797753
2020-03-08,0.6404494382022472
2020-03-15,0.5393258426966292
2020-03-22,0.398876404494382
2020-03-29,0.3595505617977528
2020-04-05,0.34269662921348315
2020-04-12,0.46629213483146065
2020-04-19,0.601123595505618
2020-04-26,0.6573033707865169
2020-05-03,0.48314606741573035
2020-05-10,0.5955056179775281
2020-05-17,0.702247191011236
