,geoName,means
0,Burgenland,21.0
1,Carinthia,35.0
2,Lower Austria,63.0
3,Salzburg,35.0
4,Styria,52.0
5,Tyrol,32.0
6,Upper Austria,52.0
7,Vienna,100.0
8,Vorarlberg,22.0
