,geoName,means
0,Burgenland,34.0
1,Carinthia,58.0
2,Lower Austria,45.0
3,Salzburg,55.0
4,Styria,69.0
5,Tyrol,52.0
6,Upper Austria,54.0
7,Vienna,100.0
8,Vorarlberg,40.0
