,geoName,means
0,Burgenland,72.0
1,Carinthia,78.0
2,Lower Austria,89.0
3,Salzburg,85.0
4,Styria,91.0
5,Tyrol,79.0
6,Upper Austria,96.0
7,Vienna,100.0
8,Vorarlberg,88.0
