,date,means
0,2018-01-07,80.0
1,2018-01-14,66.0
2,2018-01-21,75.0
3,2018-01-28,68.0
4,2018-02-04,80.0
5,2018-02-11,68.0
6,2018-02-18,69.0
7,2018-02-25,73.0
8,2018-03-04,69.0
9,2018-03-11,64.0
10,2018-03-18,98.0
11,2018-03-25,65.0
12,2018-04-01,79.0
13,2018-04-08,83.0
14,2018-04-15,100.0
15,2018-04-22,63.0
16,2018-04-29,84.0
17,2018-05-06,61.0
18,2018-05-13,55.0
19,2018-05-20,69.0
20,2018-05-27,55.0
21,2018-06-03,59.0
22,2018-06-10,69.0
23,2018-06-17,60.0
24,2018-06-24,76.0
25,2018-07-01,47.0
26,2018-07-08,69.0
27,2018-07-15,67.0
28,2018-07-22,70.0
29,2018-07-29,61.0
30,2018-08-05,75.0
31,2018-08-12,70.0
32,2018-08-19,78.0
33,2018-08-26,72.0
34,2018-09-02,68.0
35,2018-09-09,67.0
36,2018-09-16,81.0
37,2018-09-23,65.0
38,2018-09-30,61.0
39,2018-10-07,65.0
40,2018-10-14,63.0
41,2018-10-21,55.0
42,2018-10-28,60.0
43,2018-11-04,64.0
44,2018-11-11,60.0
45,2018-11-18,52.0
46,2018-11-25,53.0
47,2018-12-02,44.0
48,2018-12-09,57.0
49,2018-12-16,46.0
50,2018-12-23,71.0
51,2018-12-30,62.0
52,2019-01-06,70.0
53,2019-01-13,75.0
54,2019-01-20,64.0
55,2019-01-27,65.0
56,2019-02-03,78.0
57,2019-02-10,74.0
58,2019-02-17,71.0
59,2019-02-24,78.0
60,2019-03-03,72.0
61,2019-03-10,77.0
62,2019-03-17,80.0
63,2019-03-24,67.0
64,2019-03-31,60.0
65,2019-04-07,62.0
66,2019-04-14,63.0
67,2019-04-21,67.0
68,2019-04-28,66.0
69,2019-05-05,60.0
70,2019-05-12,59.0
71,2019-05-19,50.0
72,2019-05-26,66.0
73,2019-06-02,59.0
74,2019-06-09,65.0
75,2019-06-16,65.0
76,2019-06-23,59.0
77,2019-06-30,59.0
78,2019-07-07,74.0
79,2019-07-14,68.0
80,2019-07-21,63.0
81,2019-07-28,74.0
82,2019-08-04,68.0
83,2019-08-11,75.0
84,2019-08-18,70.0
85,2019-08-25,68.0
86,2019-09-01,62.0
87,2019-09-08,77.0
88,2019-09-15,60.0
89,2019-09-22,63.0
90,2019-09-29,62.0
91,2019-10-06,60.0
92,2019-10-13,59.0
93,2019-10-20,79.0
94,2019-10-27,69.0
95,2019-11-03,70.0
96,2019-11-10,53.0
97,2019-11-17,54.0
98,2019-11-24,66.0
99,2019-12-01,56.0
100,2019-12-08,64.0
101,2019-12-15,48.0
102,2019-12-22,56.0
103,2019-12-29,61.0
104,2020-01-05,63.0
105,2020-01-12,58.0
106,2020-01-19,62.0
107,2020-01-26,64.0
108,2020-02-02,65.0
109,2020-02-09,78.0
110,2020-02-16,68.0
111,2020-02-23,65.0
112,2020-03-01,62.0
113,2020-03-08,53.0
114,2020-03-15,49.0
115,2020-03-22,59.0
116,2020-03-29,58.0
117,2020-04-05,65.0
118,2020-04-12,61.0
119,2020-04-19,69.0
120,2020-04-26,83.0
121,2020-05-03,76.0
122,2020-05-10,88.0
123,2020-05-17,71.0
124,2020-05-24,87.0
125,2020-05-31,84.0
126,2020-06-07,89.0
127,2020-06-14,82.0
128,2020-06-21,73.0
129,2020-06-28,64.0
130,2020-07-05,77.0
