,date,means
0,2018-01-07,61.0
1,2018-01-14,77.0
2,2018-01-21,61.0
3,2018-01-28,73.0
4,2018-02-04,69.0
5,2018-02-11,72.0
6,2018-02-18,62.0
7,2018-02-25,69.0
8,2018-03-04,72.0
9,2018-03-11,62.0
10,2018-03-18,69.0
11,2018-03-25,85.0
12,2018-04-01,77.0
13,2018-04-08,69.0
14,2018-04-15,93.0
15,2018-04-22,85.0
16,2018-04-29,89.0
17,2018-05-06,93.0
18,2018-05-13,60.0
19,2018-05-20,85.0
20,2018-05-27,70.0
21,2018-06-03,83.0
22,2018-06-10,81.0
23,2018-06-17,75.0
24,2018-06-24,77.0
25,2018-07-01,82.0
26,2018-07-08,65.0
27,2018-07-15,64.0
28,2018-07-22,71.0
29,2018-07-29,67.0
30,2018-08-05,90.0
31,2018-08-12,69.0
32,2018-08-19,81.0
33,2018-08-26,73.0
34,2018-09-02,58.0
35,2018-09-09,81.0
36,2018-09-16,66.0
37,2018-09-23,70.0
38,2018-09-30,84.0
39,2018-10-07,82.0
40,2018-10-14,90.0
41,2018-10-21,76.0
42,2018-10-28,79.0
43,2018-11-04,75.0
44,2018-11-11,58.0
45,2018-11-18,70.0
46,2018-11-25,77.0
47,2018-12-02,45.0
48,2018-12-09,74.0
49,2018-12-16,54.0
50,2018-12-23,44.0
51,2018-12-30,56.0
52,2019-01-06,67.0
53,2019-01-13,77.0
54,2019-01-20,96.0
55,2019-01-27,77.0
56,2019-02-03,72.0
57,2019-02-10,64.0
58,2019-02-17,53.0
59,2019-02-24,67.0
60,2019-03-03,70.0
61,2019-03-10,64.0
62,2019-03-17,70.0
63,2019-03-24,94.0
64,2019-03-31,77.0
65,2019-04-07,54.0
66,2019-04-14,79.0
67,2019-04-21,92.0
68,2019-04-28,94.0
69,2019-05-05,84.0
70,2019-05-12,92.0
71,2019-05-19,67.0
72,2019-05-26,69.0
73,2019-06-02,61.0
74,2019-06-09,79.0
75,2019-06-16,83.0
76,2019-06-23,62.0
77,2019-06-30,63.0
78,2019-07-07,75.0
79,2019-07-14,74.0
80,2019-07-21,65.0
81,2019-07-28,75.0
82,2019-08-04,68.0
83,2019-08-11,76.0
84,2019-08-18,70.0
85,2019-08-25,59.0
86,2019-09-01,64.0
87,2019-09-08,63.0
88,2019-09-15,84.0
89,2019-09-22,69.0
90,2019-09-29,49.0
91,2019-10-06,76.0
92,2019-10-13,81.0
93,2019-10-20,70.0
94,2019-10-27,77.0
95,2019-11-03,68.0
96,2019-11-10,76.0
97,2019-11-17,71.0
98,2019-11-24,64.0
99,2019-12-01,70.0
100,2019-12-08,71.0
101,2019-12-15,57.0
102,2019-12-22,61.0
103,2019-12-29,45.0
104,2020-01-05,64.0
105,2020-01-12,69.0
106,2020-01-19,79.0
107,2020-01-26,77.0
108,2020-02-02,62.0
109,2020-02-09,70.0
110,2020-02-16,67.0
111,2020-02-23,67.0
112,2020-03-01,69.0
113,2020-03-08,63.0
114,2020-03-15,44.0
115,2020-03-22,67.0
116,2020-03-29,67.0
117,2020-04-05,62.0
118,2020-04-12,81.0
119,2020-04-19,93.0
120,2020-04-26,100.0
121,2020-05-03,80.0
122,2020-05-10,95.0
123,2020-05-17,93.0
124,2020-05-24,84.0
125,2020-05-31,81.0
126,2020-06-07,78.0
127,2020-06-14,88.0
128,2020-06-21,72.0
129,2020-06-28,90.0
130,2020-07-05,71.0
