,geoName,means
0,Burgenland,62.0
1,Carinthia,11.0
2,Lower Austria,100.0
3,Salzburg,85.0
4,Styria,68.0
5,Tyrol,31.0
6,Upper Austria,44.0
7,Vienna,81.0
8,Vorarlberg,28.0
