date,moustiquaire porte
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.1797752808988764
2018-02-04,0.06179775280898876
2018-02-11,0.1797752808988764
2018-02-18,0.06179775280898876
2018-02-25,0.0
2018-03-04,0.06179775280898876
2018-03-11,0.06179775280898876
2018-03-18,0.0
2018-03-25,0.06179775280898876
2018-04-01,0.09550561797752809
2018-04-08,0.06741573033707865
2018-04-15,0.1404494382022472
2018-04-22,0.2640449438202247
2018-04-29,0.06179775280898876
2018-05-06,0.7696629213483146
2018-05-13,0.15730337078651685
2018-05-20,0.3258426966292135
2018-05-27,0.15168539325842698
2018-06-03,0.6179775280898876
2018-06-10,0.3258426966292135
2018-06-17,0.5674157303370787
2018-06-24,0.4101123595505618
2018-07-01,0.5056179775280899
2018-07-08,0.3258426966292135
2018-07-15,0.33146067415730335
2018-07-22,0.06741573033707865
2018-07-29,0.3595505617977528
2018-08-05,0.4606741573033708
2018-08-12,0.10674157303370786
2018-08-19,0.30337078651685395
2018-08-26,0.25842696629213485
2018-09-02,0.06741573033707865
2018-09-09,0.19101123595505617
2018-09-16,0.06741573033707865
2018-09-23,0.10112359550561797
2018-09-30,0.06741573033707865
2018-10-07,0.1348314606741573
2018-10-14,0.1348314606741573
2018-10-21,0.0
2018-10-28,0.1348314606741573
2018-11-04,0.0
2018-11-11,0.06741573033707865
2018-11-18,0.0
2018-11-25,0.06179775280898876
2018-12-02,0.0
2018-12-09,0.06179775280898876
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.06179775280898876
2019-01-13,0.06179775280898876
2019-01-20,0.06179775280898876
2019-01-27,0.0
2019-02-03,0.08426966292134831
2019-02-10,0.24157303370786518
2019-02-17,0.12921348314606743
2019-02-24,0.0
2019-03-03,0.06179775280898876
2019-03-10,0.12359550561797752
2019-03-17,0.06179775280898876
2019-03-24,0.14606741573033707
2019-03-31,0.11797752808988764
2019-04-07,0.06179775280898876
2019-04-14,0.25280898876404495
2019-04-21,0.14606741573033707
2019-04-28,0.09550561797752809
2019-05-05,0.2303370786516854
2019-05-12,0.3258426966292135
2019-05-19,0.2808988764044944
2019-05-26,0.43820224719101125
2019-06-02,0.601123595505618
2019-06-09,0.5449438202247191
2019-06-16,0.550561797752809
2019-06-23,0.5898876404494382
2019-06-30,0.38202247191011235
2019-07-07,0.21910112359550563
2019-07-14,0.42696629213483145
2019-07-21,0.33146067415730335
2019-07-28,0.28651685393258425
2019-08-04,0.34269662921348315
2019-08-11,0.23595505617977527
2019-08-18,0.25280898876404495
2019-08-25,0.30337078651685395
2019-09-01,0.056179775280898875
2019-09-08,0.0
2019-09-15,0.17415730337078653
2019-09-22,0.11235955056179775
2019-09-29,0.11797752808988764
2019-10-06,0.056179775280898875
2019-10-13,0.0
2019-10-20,0.056179775280898875
2019-10-27,0.056179775280898875
2019-11-03,0.056179775280898875
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.056179775280898875
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.056179775280898875
2020-01-12,0.05056179775280899
2020-01-19,0.0
2020-01-26,0.0
2020-02-02,0.07865168539325842
2020-02-09,0.06741573033707865
2020-02-16,0.07303370786516854
2020-02-23,0.19662921348314608
2020-03-01,0.10112359550561797
2020-03-08,0.08426966292134831
2020-03-15,0.3595505617977528
2020-03-22,0.06741573033707865
2020-03-29,0.09550561797752809
2020-04-05,0.39325842696629215
2020-04-12,0.5730337078651685
2020-04-19,0.28651685393258425
2020-04-26,0.4101123595505618
2020-05-03,0.7640449438202247
2020-05-10,0.38202247191011235
2020-05-17,1.0
2020-05-24,0.7696629213483146
2020-05-31,0.6741573033707865
2020-06-07,0.29213483146067415
2020-06-14,0.5
2020-06-21,0.8370786516853933
