date,moustiquaire porte
2018-01-07,0.0
2018-01-14,0.06498194945848375
2018-01-21,0.18050541516245489
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.06498194945848375
2018-03-04,0.06498194945848375
2018-03-11,0.0
2018-03-18,0.0
2018-03-25,0.06859205776173286
2018-04-01,0.18772563176895307
2018-04-08,0.41155234657039713
2018-04-15,0.26714801444043323
2018-04-22,0.36462093862815886
2018-04-29,0.5018050541516246
2018-05-06,0.2779783393501805
2018-05-13,0.2490974729241877
2018-05-20,0.4151624548736462
2018-05-27,0.3898916967509025
2018-06-03,0.5667870036101083
2018-06-10,0.7220216606498195
2018-06-17,0.5667870036101083
2018-06-24,0.5054151624548736
2018-07-01,0.49097472924187724
2018-07-08,0.5342960288808665
2018-07-15,0.6064981949458483
2018-07-22,0.24187725631768953
2018-07-29,0.3935018050541516
2018-08-05,0.49097472924187724
2018-08-12,0.09386281588447654
2018-08-19,0.06498194945848375
2018-08-26,0.09747292418772563
2018-09-02,0.06498194945848375
2018-09-09,0.20216606498194944
2018-09-16,0.2743682310469314
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.07220216606498195
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.1263537906137184
2018-11-18,0.0
2018-11-25,0.18411552346570398
2018-12-02,0.0
2018-12-09,0.12274368231046931
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.06498194945848375
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.20938628158844766
2019-02-17,0.1299638989169675
2019-02-24,0.07581227436823104
2019-03-03,0.26353790613718414
2019-03-10,0.26714801444043323
2019-03-17,0.4187725631768953
2019-03-24,0.4404332129963899
2019-03-31,0.11913357400722022
2019-04-07,0.12274368231046931
2019-04-14,0.51985559566787
2019-04-21,0.3176895306859206
2019-04-28,0.05776173285198556
2019-05-05,0.36823104693140796
2019-05-12,0.3898916967509025
2019-05-19,0.2563176895306859
2019-05-26,0.259927797833935
2019-06-02,0.35018050541516244
2019-06-09,0.30324909747292417
2019-06-16,0.34296028880866425
2019-06-23,0.4187725631768953
2019-06-30,0.37545126353790614
2019-07-07,0.6606498194945848
2019-07-14,0.3285198555956679
2019-07-21,0.24548736462093862
2019-07-28,0.33935018050541516
2019-08-04,0.20577617328519857
2019-08-11,0.17328519855595667
2019-08-18,0.23826714801444043
2019-08-25,0.1371841155234657
2019-09-01,0.05415162454873646
2019-09-08,0.22743682310469315
2019-09-15,0.18772563176895307
2019-09-22,0.18050541516245489
2019-09-29,0.18772563176895307
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.05415162454873646
2019-10-27,0.22743682310469315
2019-11-03,0.05054151624548736
2019-11-10,0.05054151624548736
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.18050541516245489
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.17328519855595667
2020-01-12,0.05054151624548736
2020-01-19,0.07581227436823104
2020-01-26,0.0
2020-02-02,0.05054151624548736
2020-02-09,0.0
2020-02-16,0.05054151624548736
2020-02-23,0.0
2020-03-01,0.26353790613718414
2020-03-08,0.05054151624548736
2020-03-15,0.04693140794223827
2020-03-22,0.19133574007220217
2020-03-29,0.2779783393501805
2020-04-05,0.2490974729241877
2020-04-12,0.2490974729241877
2020-04-19,0.23465703971119134
2020-04-26,0.23826714801444043
2020-05-03,0.4223826714801444
2020-05-10,0.4981949458483754
2020-05-17,0.6064981949458483
2020-05-24,0.8989169675090253
2020-05-31,0.6353790613718412
2020-06-07,0.3140794223826715
2020-06-14,0.34657039711191334
2020-06-21,1.0
