date,Aria Condizionata,Cura giardino,Imbianchino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole,Installazione zanzariera,Lezioni di inglese,Personal trainer,Psicologo,Riparazione console videogiochi,Sgombero cantine e soffitte
2018-01-01,9.774436090225564,3.7593984962406015,12.030075187969924,0.0,3.007518796992481,2.2556390977443606,0.0,0.0,32.33082706766917,36.84210526315789,32.33082706766917,0.0,2.2556390977443606
2018-02-01,10.526315789473683,3.007518796992481,17.293233082706767,0.0,10.526315789473683,1.5037593984962405,0.0,4.511278195488721,23.308270676691727,24.06015037593985,27.819548872180448,0.0,0.7518796992481203
2018-03-01,18.045112781954884,9.774436090225564,18.796992481203006,0.0,9.022556390977442,0.0,0.7518796992481203,5.263157894736842,30.075187969924812,16.541353383458645,27.819548872180448,0.0,3.7593984962406015
2018-04-01,22.55639097744361,6.015037593984962,18.045112781954884,0.0,3.7593984962406015,3.007518796992481,18.796992481203006,13.533834586466165,31.57894736842105,33.83458646616541,33.08270676691729,0.0,0.7518796992481203
2018-05-01,19.548872180451127,9.022556390977442,21.052631578947366,0.0,6.7669172932330826,7.518796992481203,19.548872180451127,10.526315789473683,21.804511278195488,29.32330827067669,27.819548872180448,0.0,0.7518796992481203
2018-06-01,28.57142857142857,2.2556390977443606,18.796992481203006,0.0,5.263157894736842,5.263157894736842,15.037593984962406,29.32330827067669,18.045112781954884,16.541353383458645,20.30075187969925,0.0,2.2556390977443606
2018-07-01,23.308270676691727,4.511278195488721,13.533834586466165,0.0,6.7669172932330826,5.263157894736842,25.563909774436087,9.022556390977442,21.804511278195488,23.308270676691727,21.804511278195488,0.0,2.2556390977443606
2018-08-01,9.774436090225564,5.263157894736842,6.7669172932330826,0.0,4.511278195488721,3.007518796992481,1.5037593984962405,5.263157894736842,24.06015037593985,36.09022556390977,18.045112781954884,0.0,3.7593984962406015
2018-09-01,4.511278195488721,12.781954887218044,17.293233082706767,0.0,0.0,3.7593984962406015,0.7518796992481203,1.5037593984962405,60.902255639097746,51.8796992481203,28.57142857142857,0.0,2.2556390977443606
2018-10-01,9.022556390977442,5.263157894736842,11.278195488721805,0.0,2.2556390977443606,2.2556390977443606,0.0,0.7518796992481203,46.616541353383454,39.849624060150376,25.563909774436087,3.007518796992481,0.7518796992481203
2018-11-01,11.278195488721805,3.007518796992481,9.022556390977442,0.0,3.007518796992481,0.0,0.7518796992481203,1.5037593984962405,33.08270676691729,24.06015037593985,24.06015037593985,2.2556390977443606,0.7518796992481203
2018-12-01,4.511278195488721,2.2556390977443606,6.7669172932330826,0.0,3.7593984962406015,0.0,0.0,0.0,19.548872180451127,9.022556390977442,27.819548872180448,3.007518796992481,0.0
2019-01-01,14.285714285714285,2.2556390977443606,29.32330827067669,0.0,6.015037593984962,3.007518796992481,1.5037593984962405,0.0,61.65413533834586,68.42105263157895,64.66165413533834,0.7518796992481203,0.0
2019-02-01,10.526315789473683,1.5037593984962405,19.548872180451127,0.0,6.7669172932330826,2.2556390977443606,6.015037593984962,1.5037593984962405,52.63157894736842,45.86466165413533,53.383458646616546,2.2556390977443606,0.7518796992481203
2019-03-01,15.789473684210526,14.285714285714285,34.58646616541353,0.0,6.7669172932330826,13.533834586466165,4.511278195488721,9.774436090225564,51.8796992481203,21.804511278195488,48.1203007518797,0.7518796992481203,2.2556390977443606
2019-04-01,12.030075187969924,9.774436090225564,28.57142857142857,0.0,6.015037593984962,9.774436090225564,6.7669172932330826,9.774436090225564,48.1203007518797,27.819548872180448,40.6015037593985,5.263157894736842,2.2556390977443606
2019-05-01,24.06015037593985,15.037593984962406,18.796992481203006,0.7518796992481203,6.7669172932330826,10.526315789473683,6.015037593984962,5.263157894736842,54.88721804511278,39.097744360902254,72.93233082706767,0.7518796992481203,5.263157894736842
2019-06-01,87.21804511278195,21.052631578947366,21.804511278195488,0.0,6.015037593984962,6.7669172932330826,12.781954887218044,22.55639097744361,33.08270676691729,25.563909774436087,60.902255639097746,1.5037593984962405,6.015037593984962
2019-07-01,72.93233082706767,6.015037593984962,18.796992481203006,0.0,12.781954887218044,14.285714285714285,9.022556390977442,5.263157894736842,36.84210526315789,39.097744360902254,72.93233082706767,5.263157894736842,6.7669172932330826
2019-08-01,40.6015037593985,12.030075187969924,14.285714285714285,0.0,8.270676691729323,5.263157894736842,5.263157894736842,5.263157894736842,41.35338345864661,29.32330827067669,66.9172932330827,2.2556390977443606,7.518796992481203
2019-09-01,16.541353383458645,9.022556390977442,28.57142857142857,0.0,11.278195488721805,20.30075187969925,2.2556390977443606,3.007518796992481,100.0,48.87218045112782,65.41353383458647,6.015037593984962,8.270676691729323
2019-10-01,7.518796992481203,4.511278195488721,21.804511278195488,0.0,18.796992481203006,7.518796992481203,2.2556390977443606,2.2556390977443606,87.21804511278195,35.338345864661655,89.47368421052632,3.007518796992481,1.5037593984962405
2019-11-01,12.030075187969924,0.7518796992481203,15.037593984962406,0.0,9.022556390977442,5.263157894736842,1.5037593984962405,0.0,45.86466165413533,27.06766917293233,75.18796992481202,4.511278195488721,3.007518796992481
2019-12-01,9.022556390977442,0.0,6.7669172932330826,0.0,6.015037593984962,1.5037593984962405,2.2556390977443606,0.0,27.06766917293233,23.308270676691727,45.11278195488722,4.511278195488721,2.2556390977443606
2020-01-01,22.55639097744361,3.7593984962406015,19.548872180451127,0.0,10.526315789473683,8.270676691729323,0.7518796992481203,1.5037593984962405,65.41353383458647,46.616541353383454,81.203007518797,3.7593984962406015,3.007518796992481
2020-02-01,18.796992481203006,4.511278195488721,20.30075187969925,0.0,11.278195488721805,17.293233082706767,3.007518796992481,3.7593984962406015,39.849624060150376,39.097744360902254,60.902255639097746,3.007518796992481,1.5037593984962405
2020-03-01,24.81203007518797,2.2556390977443606,16.541353383458645,0.0,4.511278195488721,29.32330827067669,3.7593984962406015,2.2556390977443606,9.022556390977442,17.293233082706767,31.57894736842105,4.511278195488721,3.007518796992481
2020-04-01,19.548872180451127,8.270676691729323,15.789473684210526,0.0,6.015037593984962,39.849624060150376,15.789473684210526,12.781954887218044,1.5037593984962405,10.526315789473683,31.57894736842105,4.511278195488721,0.7518796992481203
2020-05-01,42.857142857142854,24.06015037593985,43.609022556390975,0.0,57.14285714285714,91.72932330827066,75.93984962406014,61.65413533834586,3.7593984962406015,12.030075187969924,21.804511278195488,6.7669172932330826,4.511278195488721
2020-06-01,13.533834586466165,6.7669172932330826,11.278195488721805,0.0,12.030075187969924,46.616541353383454,43.609022556390975,10.526315789473683,2.2556390977443606,1.5037593984962405,6.015037593984962,3.007518796992481,4.511278195488721
