date,Rideaux
2018-01-07,0.7262569832402235
2018-01-14,0.6759776536312849
2018-01-21,0.7932960893854749
2018-01-28,0.9776536312849162
2018-02-04,0.7653631284916201
2018-02-11,0.9106145251396648
2018-02-18,0.553072625698324
2018-02-25,0.8547486033519553
2018-03-04,0.8156424581005587
2018-03-11,0.664804469273743
2018-03-18,0.6536312849162011
2018-03-25,0.4748603351955307
2018-04-01,0.7877094972067039
2018-04-08,0.7430167597765364
2018-04-15,0.8100558659217877
2018-04-22,0.6201117318435754
2018-04-29,0.7541899441340782
2018-05-06,0.6759776536312849
2018-05-13,0.5754189944134078
2018-05-20,0.6089385474860335
2018-05-27,0.6033519553072626
2018-06-03,0.5307262569832403
2018-06-10,0.6815642458100558
2018-06-17,0.5642458100558659
2018-06-24,0.6536312849162011
2018-07-01,0.7653631284916201
2018-07-08,0.6815642458100558
2018-07-15,0.5977653631284916
2018-07-22,0.664804469273743
2018-07-29,0.6759776536312849
2018-08-05,0.7094972067039106
2018-08-12,0.48044692737430167
2018-08-19,0.5810055865921788
2018-08-26,0.7318435754189944
2018-09-02,0.6480446927374302
2018-09-09,0.7039106145251397
2018-09-16,0.6480446927374302
2018-09-23,0.9273743016759777
2018-09-30,0.659217877094972
2018-10-07,0.776536312849162
2018-10-14,0.770949720670391
2018-10-21,0.9608938547486033
2018-10-28,0.8491620111731844
2018-11-04,0.7486033519553073
2018-11-11,0.7541899441340782
2018-11-18,0.8100558659217877
2018-11-25,0.7486033519553073
2018-12-02,0.7094972067039106
2018-12-09,0.6871508379888268
2018-12-16,0.5139664804469274
2018-12-23,0.5642458100558659
2018-12-30,0.6256983240223464
2019-01-06,0.6815642458100558
2019-01-13,0.7653631284916201
2019-01-20,0.5642458100558659
2019-01-27,0.7039106145251397
2019-02-03,0.5642458100558659
2019-02-10,0.9329608938547486
2019-02-17,0.8547486033519553
2019-02-24,0.6871508379888268
2019-03-03,0.7430167597765364
2019-03-10,0.770949720670391
2019-03-17,0.5586592178770949
2019-03-24,0.6871508379888268
2019-03-31,0.6033519553072626
2019-04-07,0.7262569832402235
2019-04-14,0.5642458100558659
2019-04-21,0.6480446927374302
2019-04-28,0.6368715083798883
2019-05-05,0.7318435754189944
2019-05-12,0.40782122905027934
2019-05-19,0.5363128491620112
2019-05-26,0.6033519553072626
2019-06-02,0.6927374301675978
2019-06-09,0.6983240223463687
2019-06-16,0.5363128491620112
2019-06-23,0.8324022346368715
2019-06-30,0.7150837988826816
2019-07-07,0.6312849162011173
2019-07-14,0.553072625698324
2019-07-21,0.3854748603351955
2019-07-28,0.8603351955307262
2019-08-04,0.8547486033519553
2019-08-11,0.6480446927374302
2019-08-18,0.6536312849162011
2019-08-25,0.6368715083798883
2019-09-01,0.5754189944134078
2019-09-08,0.5754189944134078
2019-09-15,0.8435754189944135
2019-09-22,0.8491620111731844
2019-09-29,0.7877094972067039
2019-10-06,0.7541899441340782
2019-10-13,0.9720670391061452
2019-10-20,0.776536312849162
2019-10-27,0.9162011173184358
2019-11-03,0.8603351955307262
2019-11-10,0.6815642458100558
2019-11-17,0.9608938547486033
2019-11-24,0.4860335195530726
2019-12-01,0.6480446927374302
2019-12-08,0.6145251396648045
2019-12-15,0.4581005586592179
2019-12-22,0.4134078212290503
2019-12-29,0.6312849162011173
2020-01-05,0.6703910614525139
2020-01-12,0.9608938547486033
2020-01-19,0.7486033519553073
2020-01-26,0.7262569832402235
2020-02-02,1.0
2020-02-09,0.3743016759776536
2020-02-16,0.6536312849162011
2020-02-23,0.5698324022346368
2020-03-01,0.7206703910614525
2020-03-08,0.45251396648044695
2020-03-15,0.3743016759776536
2020-03-22,0.441340782122905
2020-03-29,0.5698324022346368
2020-04-05,0.5642458100558659
2020-04-12,0.4692737430167598
2020-04-19,0.5251396648044693
2020-04-26,0.8603351955307262
2020-05-03,0.7486033519553073
2020-05-10,0.6871508379888268
2020-05-17,0.9273743016759777
