,date,means
0,2018-01-07,60.0
1,2018-01-14,21.0
2,2018-01-21,35.0
3,2018-01-28,34.0
4,2018-02-04,25.0
5,2018-02-11,23.0
6,2018-02-18,33.0
7,2018-02-25,19.0
8,2018-03-04,9.0
9,2018-03-11,33.0
10,2018-03-18,19.0
11,2018-03-25,0.0
12,2018-04-01,0.0
13,2018-04-08,26.0
14,2018-04-15,0.0
15,2018-04-22,11.0
16,2018-04-29,12.0
17,2018-05-06,23.0
18,2018-05-13,9.0
19,2018-05-20,33.0
20,2018-05-27,19.0
21,2018-06-03,19.0
22,2018-06-10,15.0
23,2018-06-17,46.0
24,2018-06-24,0.0
25,2018-07-01,54.0
26,2018-07-08,76.0
27,2018-07-15,38.0
28,2018-07-22,27.0
29,2018-07-29,27.0
30,2018-08-05,21.0
31,2018-08-12,38.0
32,2018-08-19,42.0
33,2018-08-26,13.0
34,2018-09-02,9.0
35,2018-09-09,42.0
36,2018-09-16,0.0
37,2018-09-23,40.0
38,2018-09-30,73.0
39,2018-10-07,23.0
40,2018-10-14,100.0
41,2018-10-21,20.0
42,2018-10-28,43.0
43,2018-11-04,25.0
44,2018-11-11,35.0
45,2018-11-18,82.0
46,2018-11-25,34.0
47,2018-12-02,19.0
48,2018-12-09,10.0
49,2018-12-16,47.0
50,2018-12-23,13.0
51,2018-12-30,28.0
52,2019-01-06,10.0
53,2019-01-13,13.0
54,2019-01-20,0.0
55,2019-01-27,44.0
56,2019-02-03,8.0
57,2019-02-10,51.0
58,2019-02-17,15.0
59,2019-02-24,13.0
60,2019-03-03,34.0
61,2019-03-10,36.0
62,2019-03-17,54.0
63,2019-03-24,48.0
64,2019-03-31,46.0
65,2019-04-07,26.0
66,2019-04-14,10.0
67,2019-04-21,13.0
68,2019-04-28,22.0
69,2019-05-05,22.0
70,2019-05-12,56.0
71,2019-05-19,18.0
72,2019-05-26,92.0
73,2019-06-02,30.0
74,2019-06-09,31.0
75,2019-06-16,41.0
76,2019-06-23,32.0
77,2019-06-30,24.0
78,2019-07-07,23.0
79,2019-07-14,43.0
80,2019-07-21,23.0
81,2019-07-28,26.0
82,2019-08-04,40.0
83,2019-08-11,35.0
84,2019-08-18,27.0
85,2019-08-25,0.0
86,2019-09-01,0.0
87,2019-09-08,44.0
88,2019-09-15,34.0
89,2019-09-22,19.0
90,2019-09-29,45.0
91,2019-10-06,48.0
92,2019-10-13,52.0
93,2019-10-20,45.0
94,2019-10-27,62.0
95,2019-11-03,30.0
96,2019-11-10,63.0
97,2019-11-17,41.0
98,2019-11-24,60.0
99,2019-12-01,31.0
100,2019-12-08,18.0
101,2019-12-15,55.0
102,2019-12-22,29.0
103,2019-12-29,80.0
104,2020-01-05,52.0
105,2020-01-12,29.0
106,2020-01-19,49.0
107,2020-01-26,29.0
108,2020-02-02,43.0
109,2020-02-09,42.0
110,2020-02-16,20.0
111,2020-02-23,10.0
112,2020-03-01,33.0
113,2020-03-08,19.0
114,2020-03-15,37.0
115,2020-03-22,16.0
116,2020-03-29,45.0
117,2020-04-05,40.0
118,2020-04-12,81.0
119,2020-04-19,58.0
120,2020-04-26,63.0
121,2020-05-03,35.0
122,2020-05-10,22.0
123,2020-05-17,62.0
124,2020-05-24,46.0
125,2020-05-31,60.0
126,2020-06-07,44.0
127,2020-06-14,87.0
128,2020-06-21,33.0
129,2020-06-28,28.0
130,2020-07-05,62.0
