ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Aria condizionata,Abruzzo,2019,0,0.006283914693170516,0
Aria condizionata,Abruzzo,2019,1,0.007540697631804619,0
Aria condizionata,Abruzzo,2019,2,0.009111676305097249,0
Aria condizionata,Abruzzo,2019,3,0.015081395263609241,0
Aria condizionata,Abruzzo,2019,4,0.015395590998267768,0
Aria condizionata,Abruzzo,2019,5,0.050899709014681195,0
Aria condizionata,Abruzzo,2019,6,0.05184229621865676,0
Aria condizionata,Abruzzo,2019,7,0.014767199528950715,0
Aria condizionata,Abruzzo,2019,8,0.008169089101121671,0
Aria condizionata,Abruzzo,2019,9,0.005341327489194939,0
Aria condizionata,Abruzzo,2019,10,0.010368459243731351,0
Aria condizionata,Abruzzo,2019,11,0.007226501897146093,0
Aria condizionata,Abruzzo,2020,0,0.0097400677744143,0
Aria condizionata,Abruzzo,2020,1,0.013196220855658082,0
Aria condizionata,Abruzzo,2020,2,0.011311046447706929,0
Aria condizionata,Abruzzo,2020,3,0.010996850713048406,0
Aria condizionata,Abruzzo,2020,4,0.02859181185392585,0
Aria condizionata,Abruzzo,2020,5,0.0037703488159023094,0
Aria condizionata,Valle d'Aosta,2019,0,0.00032870459380174777,0
Aria condizionata,Valle d'Aosta,2019,1,0.0006574091876034955,0
Aria condizionata,Valle d'Aosta,2019,2,0.0006574091876034955,0
Aria condizionata,Valle d'Aosta,2019,3,0.001314818375206991,0
Aria condizionata,Valle d'Aosta,2019,4,0.001314818375206991,0
Aria condizionata,Valle d'Aosta,2019,5,0.003287045938017478,0
Aria condizionata,Valle d'Aosta,2019,6,0.004273159719422721,0
Aria condizionata,Valle d'Aosta,2019,7,0.0023009321566122352,0
Aria condizionata,Valle d'Aosta,2019,8,0.00032870459380174777,0
Aria condizionata,Valle d'Aosta,2019,9,0.001643522969008739,0
Aria condizionata,Valle d'Aosta,2019,10,0.001314818375206991,0
Aria condizionata,Valle d'Aosta,2019,11,0.0,0
Aria condizionata,Valle d'Aosta,2020,0,0.0009861137814052435,0
Aria condizionata,Valle d'Aosta,2020,1,0.002629636750413982,0
Aria condizionata,Valle d'Aosta,2020,2,0.001643522969008739,0
Aria condizionata,Valle d'Aosta,2020,3,0.0019722275628104866,0
Aria condizionata,Valle d'Aosta,2020,4,0.0009861137814052435,0
Aria condizionata,Valle d'Aosta,2020,5,0.00032870459380174777,0
Aria condizionata,Puglia,2019,0,0.014600881790059283,0
Aria condizionata,Puglia,2019,1,0.010618823120043112,0
Aria condizionata,Puglia,2019,2,0.02356051379759567,0
Aria condizionata,Puglia,2019,3,0.02422419024259836,0
Aria condizionata,Puglia,2019,4,0.029865440025121263,0
Aria condizionata,Puglia,2019,5,0.09457389341288401,0
Aria condizionata,Puglia,2019,6,0.09125551118787052,0
Aria condizionata,Puglia,2019,7,0.04015242492266303,0
Aria condizionata,Puglia,2019,8,0.016260072902566022,0
Aria condizionata,Puglia,2019,9,0.013605367122555244,0
Aria condizionata,Puglia,2019,10,0.014932720012560631,0
Aria condizionata,Puglia,2019,11,0.015596396457563328,0
Aria condizionata,Puglia,2020,0,0.023892352020097006,0
Aria condizionata,Puglia,2020,1,0.025219704910102406,0
Aria condizionata,Puglia,2020,2,0.024556028465099702,0
Aria condizionata,Puglia,2020,3,0.025219704910102406,0
Aria condizionata,Puglia,2020,4,0.06570396805526679,0
Aria condizionata,Puglia,2020,5,0.010286984897541769,0
Aria condizionata,Basilicata,2019,0,0.0010863246158611883,0
Aria condizionata,Basilicata,2019,1,0.0005431623079305941,0
Aria condizionata,Basilicata,2019,2,0.0008147434618958912,0
Aria condizionata,Basilicata,2019,3,0.0010863246158611883,0
Aria condizionata,Basilicata,2019,4,0.0008147434618958912,0
Aria condizionata,Basilicata,2019,5,0.005160041925340644,0
Aria condizionata,Basilicata,2019,6,0.002987392693618268,0
Aria condizionata,Basilicata,2019,7,0.0016294869237917823,0
Aria condizionata,Basilicata,2019,8,0.0013579057698264855,0
