date,Tentes
2018-01-07,0.2694300518134715
2018-01-14,0.11398963730569948
2018-01-21,0.5181347150259067
2018-01-28,0.11917098445595854
2018-02-04,0.11398963730569948
2018-02-11,0.3471502590673575
2018-02-18,0.41968911917098445
2018-02-25,0.5077720207253886
2018-03-04,0.40414507772020725
2018-03-11,0.35233160621761656
2018-03-18,0.23316062176165803
2018-03-25,0.15544041450777202
2018-04-01,0.11917098445595854
2018-04-08,0.11917098445595854
2018-04-15,0.12953367875647667
2018-04-22,0.24352331606217617
2018-04-29,0.17616580310880828
2018-05-06,0.16580310880829016
2018-05-13,0.3160621761658031
2018-05-20,0.16580310880829016
2018-05-27,0.15544041450777202
2018-06-03,0.16062176165803108
2018-06-10,0.15544041450777202
2018-06-17,0.18652849740932642
2018-06-24,0.46632124352331605
2018-07-01,0.23834196891191708
2018-07-08,0.3626943005181347
2018-07-15,0.5906735751295337
2018-07-22,0.5181347150259067
2018-07-29,0.7823834196891192
2018-08-05,1.0
2018-08-12,0.538860103626943
2018-08-19,0.46113989637305697
2018-08-26,0.38341968911917096
2018-09-02,0.12435233160621761
2018-09-09,0.37305699481865284
2018-09-16,0.7616580310880829
2018-09-23,0.20207253886010362
2018-09-30,0.18134715025906736
2018-10-07,0.12435233160621761
2018-10-14,0.38341968911917096
2018-10-21,0.38341968911917096
2018-10-28,0.0
2018-11-04,0.17616580310880828
2018-11-11,0.11917098445595854
2018-11-18,0.3626943005181347
2018-11-25,0.23834196891191708
2018-12-02,0.11917098445595854
2018-12-09,0.11917098445595854
2018-12-16,0.11917098445595854
2018-12-23,0.2694300518134715
2018-12-30,0.2538860103626943
2019-01-06,0.11398963730569948
2019-01-13,0.47150259067357514
2019-01-20,0.11398963730569948
2019-01-27,0.10880829015544041
2019-02-03,0.11398963730569948
2019-02-10,0.0
2019-02-17,0.11917098445595854
2019-02-24,0.23316062176165803
2019-03-03,0.23834196891191708
2019-03-10,0.41450777202072536
2019-03-17,0.48704663212435234
2019-03-24,0.41968911917098445
2019-03-31,0.21761658031088082
2019-04-07,0.18134715025906736
2019-04-14,0.11398963730569948
2019-04-21,0.11398963730569948
2019-04-28,0.27461139896373055
2019-05-05,0.21761658031088082
2019-05-12,0.5751295336787565
2019-05-19,0.10880829015544041
2019-05-26,0.43005181347150256
2019-06-02,0.16580310880829016
2019-06-09,0.44041450777202074
2019-06-16,0.3626943005181347
2019-06-23,0.33678756476683935
2019-06-30,0.16580310880829016
2019-07-07,0.32642487046632124
2019-07-14,0.22797927461139897
2019-07-21,0.15544041450777202
2019-07-28,0.23316062176165803
2019-08-04,0.6424870466321243
2019-08-11,0.37305699481865284
2019-08-18,0.7461139896373057
2019-08-25,0.6010362694300518
2019-09-01,0.16062176165803108
2019-09-08,0.5077720207253886
2019-09-15,0.14507772020725387
2019-09-22,0.10362694300518134
2019-09-29,0.21761658031088082
2019-10-06,0.16580310880829016
2019-10-13,0.10880829015544041
2019-10-20,0.39896373056994816
2019-10-27,0.10362694300518134
2019-11-03,0.10362694300518134
2019-11-10,0.0
2019-11-17,0.10362694300518134
2019-11-24,0.36787564766839376
2019-12-01,0.09844559585492228
2019-12-08,0.15025906735751296
2019-12-15,0.38341968911917096
2019-12-22,0.0
2019-12-29,0.10362694300518134
2020-01-05,0.20207253886010362
2020-01-12,0.39896373056994816
2020-01-19,0.33678756476683935
2020-01-26,0.09326424870466321
2020-02-02,0.49740932642487046
2020-02-09,0.20725388601036268
2020-02-16,0.0
2020-02-23,0.09326424870466321
2020-03-01,0.33678756476683935
2020-03-08,0.09326424870466321
2020-03-15,0.29533678756476683
2020-03-22,0.08290155440414508
2020-03-29,0.26424870466321243
2020-04-05,0.3471502590673575
2020-04-12,0.25906735751295334
2020-04-19,0.15025906735751296
2020-04-26,0.12435233160621761
2020-05-03,0.19689119170984457
2020-05-10,0.35233160621761656
2020-05-17,0.25906735751295334
