date,déménageur
2018-01-07,0.26288659793814434
2018-01-14,0.2268041237113402
2018-01-21,0.25773195876288657
2018-01-28,0.17525773195876287
2018-02-04,0.17525773195876287
2018-02-11,0.4381443298969072
2018-02-18,0.26288659793814434
2018-02-25,0.16494845360824742
2018-03-04,0.17010309278350516
2018-03-11,0.7835051546391752
2018-03-18,0.17525773195876287
2018-03-25,0.0
2018-04-01,0.6443298969072165
2018-04-08,0.27319587628865977
2018-04-15,0.5051546391752577
2018-04-22,0.27835051546391754
2018-04-29,0.18041237113402062
2018-05-06,0.0
2018-05-13,0.26804123711340205
2018-05-20,0.18556701030927836
2018-05-27,0.18041237113402062
2018-06-03,0.36597938144329895
2018-06-10,0.0
2018-06-17,0.18556701030927836
2018-06-24,0.18556701030927836
2018-07-01,0.18041237113402062
2018-07-08,0.27835051546391754
2018-07-15,0.28865979381443296
2018-07-22,0.4845360824742268
2018-07-29,0.1958762886597938
2018-08-05,0.6907216494845361
2018-08-12,0.0
2018-08-19,0.1958762886597938
2018-08-26,0.5670103092783505
2018-09-02,0.18556701030927836
2018-09-09,0.18556701030927836
2018-09-16,0.18556701030927836
2018-09-23,0.18556701030927836
2018-09-30,0.18556701030927836
2018-10-07,0.18556701030927836
2018-10-14,0.18556701030927836
2018-10-21,0.19072164948453607
2018-10-28,0.3711340206185567
2018-11-04,0.18041237113402062
2018-11-11,0.4536082474226804
2018-11-18,0.26804123711340205
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.18041237113402062
2018-12-16,0.18556701030927836
2018-12-23,0.0
2018-12-30,0.4742268041237113
2019-01-06,0.26288659793814434
2019-01-13,0.17525773195876287
2019-01-20,0.7628865979381443
2019-01-27,0.16494845360824742
2019-02-03,0.28865979381443296
2019-02-10,0.17525773195876287
2019-02-17,0.18041237113402062
2019-02-24,0.4587628865979381
2019-03-03,0.4536082474226804
2019-03-10,0.17010309278350516
2019-03-17,0.36082474226804123
2019-03-24,0.17010309278350516
2019-03-31,0.33505154639175255
2019-04-07,0.5257731958762887
2019-04-14,0.17010309278350516
2019-04-21,0.25773195876288657
2019-04-28,0.16494845360824742
2019-05-05,0.2422680412371134
2019-05-12,0.24742268041237114
2019-05-19,0.520618556701031
2019-05-26,0.4536082474226804
2019-06-02,0.33505154639175255
2019-06-09,1.0
2019-06-16,0.17010309278350516
2019-06-23,0.17010309278350516
2019-06-30,0.0
2019-07-07,0.16494845360824742
2019-07-14,0.17010309278350516
2019-07-21,0.17010309278350516
2019-07-28,0.4587628865979381
2019-08-04,0.18041237113402062
2019-08-11,0.37628865979381443
2019-08-18,0.19072164948453607
2019-08-25,0.4484536082474227
2019-09-01,0.15979381443298968
2019-09-08,0.2422680412371134
2019-09-15,0.15979381443298968
2019-09-22,0.15979381443298968
2019-09-29,0.24742268041237114
2019-10-06,0.32989690721649484
2019-10-13,0.16494845360824742
2019-10-20,0.4896907216494845
2019-10-27,0.39690721649484534
2019-11-03,0.0
2019-11-10,0.5463917525773195
2019-11-17,0.38144329896907214
2019-11-24,0.0
2019-12-01,0.14948453608247422
2019-12-08,0.14948453608247422
2019-12-15,0.2268041237113402
2019-12-22,0.25257731958762886
2019-12-29,0.15979381443298968
2020-01-05,0.23195876288659795
2020-01-12,0.0
2020-01-19,0.38144329896907214
2020-01-26,0.21649484536082475
2020-02-02,0.28865979381443296
2020-02-09,0.14432989690721648
2020-02-16,0.3711340206185567
2020-02-23,0.0
2020-03-01,0.211340206185567
2020-03-08,0.27835051546391754
2020-03-15,0.5979381443298969
2020-03-22,0.12886597938144329
2020-03-29,0.13402061855670103
2020-04-05,0.13402061855670103
2020-04-12,0.3247422680412371
2020-04-19,0.26804123711340205
2020-04-26,0.30927835051546393
2020-05-03,0.21649484536082475
2020-05-10,0.1958762886597938
2020-05-17,0.8350515463917526
