date,Peintre bâtiment
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.5175879396984925
2018-02-04,0.0
2018-02-11,0.2562814070351759
2018-02-18,0.0
2018-02-25,0.24623115577889448
2018-03-04,0.2562814070351759
2018-03-11,0.0
2018-03-18,0.5226130653266332
2018-03-25,0.0
2018-04-01,0.0
2018-04-08,0.23618090452261306
2018-04-15,0.0
2018-04-22,0.0
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.2613065326633166
2018-05-20,0.0
2018-05-27,0.2613065326633166
2018-06-03,0.5175879396984925
2018-06-10,0.0
2018-06-17,0.0
2018-06-24,0.25125628140703515
2018-07-01,0.0
2018-07-08,0.2814070351758794
2018-07-15,0.2864321608040201
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.22110552763819097
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.5376884422110553
2018-10-07,0.27638190954773867
2018-10-14,0.271356783919598
2018-10-21,0.0
2018-10-28,0.2613065326633166
2018-11-04,0.0
2018-11-11,0.271356783919598
2018-11-18,0.5175879396984925
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.31155778894472363
2018-12-30,0.0
2019-01-06,0.2613065326633166
2019-01-13,0.2663316582914573
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.2562814070351759
2019-02-10,0.0
2019-02-17,0.2663316582914573
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.271356783919598
2019-03-17,0.0
2019-03-24,0.0
2019-03-31,0.0
2019-04-07,0.2562814070351759
2019-04-14,0.0
2019-04-21,0.25125628140703515
2019-04-28,0.0
2019-05-05,0.25125628140703515
2019-05-12,0.0
2019-05-19,0.5025125628140703
2019-05-26,0.0
2019-06-02,0.0
2019-06-09,0.7236180904522613
2019-06-16,0.0
2019-06-23,1.0
2019-06-30,0.2562814070351759
2019-07-07,0.0
2019-07-14,0.0
2019-07-21,0.25125628140703515
2019-07-28,0.0
2019-08-04,0.21608040201005024
2019-08-11,0.23618090452261306
2019-08-18,0.0
2019-08-25,0.0
2019-09-01,0.0
2019-09-08,0.23618090452261306
2019-09-15,0.0
2019-09-22,0.23618090452261306
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.23115577889447236
2019-11-17,0.22613065326633167
2019-11-24,0.457286432160804
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.2562814070351759
2019-12-29,0.0
2020-01-05,0.22613065326633167
2020-01-12,0.19597989949748743
2020-01-19,0.0
2020-01-26,0.0
2020-02-02,0.45226130653266333
2020-02-09,0.0
2020-02-16,0.4271356783919598
2020-02-23,0.18592964824120603
2020-03-01,0.4824120603015075
2020-03-08,0.19095477386934673
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.18592964824120603
2020-04-05,0.36683417085427134
2020-04-12,0.17587939698492464
2020-04-19,0.0
2020-04-26,0.16080402010050251
2020-05-03,0.17587939698492464
2020-05-10,0.0
2020-05-17,0.19095477386934673
2020-05-24,0.20100502512562815
2020-05-31,0.19095477386934673
2020-06-07,0.36683417085427134
2020-06-14,0.49246231155778897
2020-06-21,0.0
