Unnamed: 0,reparation store
3,0.0
5,0.0
7,0.0
15,0.0
18,100.0
21,98.64864864864865
22,0.0
23,29.05405405405405
24,0.0
25,0.0
26,20.27027027027027
27,48.64864864864865
28,67.56756756756756
