ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Coach de développement personnel,Grand-Est,2019,0,0.05911330049,0
Coach de développement personnel,Grand-Est,2019,1,0.04699507389,0
Coach de développement personnel,Grand-Est,2019,2,0.0364137931,0
Coach de développement personnel,Grand-Est,2019,3,0.06147783251,0
Coach de développement personnel,Grand-Est,2019,4,0.04522167488,0
Coach de développement personnel,Grand-Est,2019,5,0.03665024631,0
Coach de développement personnel,Grand-Est,2019,6,0.0475862069,0
Coach de développement personnel,Grand-Est,2019,7,0.02660098522,0
Coach de développement personnel,Grand-Est,2019,8,0.04539901478,0
Coach de développement personnel,Grand-Est,2019,9,0.02807881773,0
Coach de développement personnel,Grand-Est,2019,10,0.03990147783,0
Coach de développement personnel,Grand-Est,2019,11,0.02813793103,0
Coach de développement personnel,Grand-Est,2020,0,0.01300492611,0
Coach de développement personnel,Grand-Est,2020,1,0.03990147783,0
Coach de développement personnel,Grand-Est,2020,2,0.03026600985,0
Coach de développement personnel,Grand-Est,2020,3,0.03724137931,0
Coach de développement personnel,Grand-Est,2020,4,0,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,0,0.04403940887,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,1,0.03221674877,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,2,0.02861083744,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,3,0.03458128079,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,4,0.01596059113,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,5,0.0243546798,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,6,0.005911330049,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,7,0.04374384236,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,8,0.02837438424,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,9,0.03369458128,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,10,0.04640394089,0
Coach de développement personnel,Nouvelle-Aquitaine,2019,11,0.02790147783,0
Coach de développement personnel,Nouvelle-Aquitaine,2020,0,0.03044334975,0
Coach de développement personnel,Nouvelle-Aquitaine,2020,1,0.02571428571,0
Coach de développement personnel,Nouvelle-Aquitaine,2020,2,0.0236453202,0
Coach de développement personnel,Nouvelle-Aquitaine,2020,3,0.02600985222,0
Coach de développement personnel,Nouvelle-Aquitaine,2020,4,0.0236453202,0
Coach de développement personnel,Bretagne,2019,0,0.02083743842,0
Coach de développement personnel,Bretagne,2019,1,0.007093596059,0
Coach de développement personnel,Bretagne,2019,2,0.005852216749,0
Coach de développement personnel,Bretagne,2019,3,0.007536945813,0
Coach de développement personnel,Bretagne,2019,4,0.02837438424,0
Coach de développement personnel,Bretagne,2019,5,0.01666995074,0
Coach de développement personnel,Bretagne,2019,6,0.02083743842,0
Coach de développement personnel,Bretagne,2019,7,0.02637931034,0
Coach de développement personnel,Bretagne,2019,8,0.01046305419,0
Coach de développement personnel,Bretagne,2019,9,0.02571428571,0
Coach de développement personnel,Bretagne,2019,10,0.03125615764,0
Coach de développement personnel,Bretagne,2019,11,0.02057142857,0
Coach de développement personnel,Bretagne,2020,0,0.02815270936,0
Coach de développement personnel,Bretagne,2020,1,0.03613300493,0
Coach de développement personnel,Bretagne,2020,2,0.01454187192,0
Coach de développement personnel,Bretagne,2020,3,0.02926108374,0
Coach de développement personnel,Bretagne,2020,4,0,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,0,0.03956896552,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,1,0.01318965517,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,2,0.01117241379,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,3,0,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,4,0,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,5,0,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,6,0,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,7,0.01422413793,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,8,0.02068965517,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,9,0.01267241379,0
Coach de développement personnel,Bourgogne-Franche-Comté,2019,10,0.02431034483,0
