,date,means
0,2018-01-07,0
1,2018-01-14,80
2,2018-01-21,80
3,2018-01-28,80
4,2018-02-04,60
5,2018-02-11,40
6,2018-02-18,41
7,2018-02-25,40
8,2018-03-04,61
9,2018-03-11,0
10,2018-03-18,41
11,2018-03-25,82
12,2018-04-01,41
13,2018-04-08,0
14,2018-04-15,0
15,2018-04-22,60
16,2018-04-29,0
17,2018-05-06,0
18,2018-05-13,43
19,2018-05-20,0
20,2018-05-27,82
21,2018-06-03,40
22,2018-06-10,39
23,2018-06-17,42
24,2018-06-24,42
25,2018-07-01,0
26,2018-07-08,42
27,2018-07-15,43
28,2018-07-22,85
29,2018-07-29,41
30,2018-08-05,41
31,2018-08-12,0
32,2018-08-19,41
33,2018-08-26,40
34,2018-09-02,0
35,2018-09-09,83
36,2018-09-16,41
37,2018-09-23,42
38,2018-09-30,0
39,2018-10-07,0
40,2018-10-14,0
41,2018-10-21,42
42,2018-10-28,41
43,2018-11-04,40
44,2018-11-11,41
45,2018-11-18,0
46,2018-11-25,41
47,2018-12-02,41
48,2018-12-09,56
49,2018-12-16,42
50,2018-12-23,46
51,2018-12-30,0
52,2019-01-06,61
53,2019-01-13,41
54,2019-01-20,40
55,2019-01-27,39
56,2019-02-03,0
57,2019-02-10,100
58,2019-02-17,42
59,2019-02-24,0
60,2019-03-03,0
61,2019-03-10,61
62,2019-03-17,42
63,2019-03-24,63
64,2019-03-31,62
65,2019-04-07,0
66,2019-04-14,0
67,2019-04-21,0
68,2019-04-28,39
69,2019-05-05,39
70,2019-05-12,0
71,2019-05-19,41
72,2019-05-26,0
73,2019-06-02,37
74,2019-06-09,57
75,2019-06-16,41
76,2019-06-23,39
77,2019-06-30,0
78,2019-07-07,40
79,2019-07-14,0
80,2019-07-21,40
81,2019-07-28,77
82,2019-08-04,37
83,2019-08-11,36
84,2019-08-18,0
85,2019-08-25,37
86,2019-09-01,38
87,2019-09-08,0
88,2019-09-15,0
89,2019-09-22,73
90,2019-09-29,0
91,2019-10-06,0
92,2019-10-13,0
93,2019-10-20,36
94,2019-10-27,34
95,2019-11-03,35
96,2019-11-10,36
97,2019-11-17,36
98,2019-11-24,34
99,2019-12-01,36
100,2019-12-08,0
101,2019-12-15,0
102,2019-12-22,0
103,2019-12-29,55
104,2020-01-05,34
105,2020-01-12,68
106,2020-01-19,0
107,2020-01-26,0
108,2020-02-02,69
109,2020-02-09,34
110,2020-02-16,0
111,2020-02-23,66
112,2020-03-01,65
113,2020-03-08,64
114,2020-03-15,29
115,2020-03-22,28
116,2020-03-29,55
117,2020-04-05,70
118,2020-04-12,58
119,2020-04-19,43
120,2020-04-26,53
121,2020-05-03,27
122,2020-05-10,30
123,2020-05-17,0
