,geoName,means
0,Brittany,0
1,Centre-Val de Loire,0
2,Corsica,0
3,Pays de la Loire,0
4,Provence-Alpes-Côte d'Azur,0
5,Île-de-France,100
6,Grand-est,0
7,Hauts-de-france,0
8,Normandie,0
9,Bourgogne-Franche-Comté,0
10,Nouvelle-Aquitaine,0
11,Occitanie,0
12,Auvergne-Rhône-Alpes,47
