,date,means
0,2018-01-07,31.0
1,2018-01-14,78.0
2,2018-01-21,53.0
3,2018-01-28,59.0
4,2018-02-04,0.0
5,2018-02-11,49.0
6,2018-02-18,30.0
7,2018-02-25,58.0
8,2018-03-04,52.0
9,2018-03-11,12.0
10,2018-03-18,24.0
11,2018-03-25,63.0
12,2018-04-01,0.0
13,2018-04-08,50.0
14,2018-04-15,20.0
15,2018-04-22,0.0
16,2018-04-29,20.0
17,2018-05-06,21.0
18,2018-05-13,12.0
19,2018-05-20,32.0
20,2018-05-27,12.0
21,2018-06-03,12.0
22,2018-06-10,18.0
23,2018-06-17,51.0
24,2018-06-24,24.0
25,2018-07-01,18.0
26,2018-07-08,32.0
27,2018-07-15,22.0
28,2018-07-22,13.0
29,2018-07-29,35.0
30,2018-08-05,35.0
31,2018-08-12,22.0
32,2018-08-19,35.0
33,2018-08-26,80.0
34,2018-09-02,62.0
35,2018-09-09,33.0
36,2018-09-16,52.0
37,2018-09-23,40.0
38,2018-09-30,93.0
39,2018-10-07,0.0
40,2018-10-14,53.0
41,2018-10-21,65.0
42,2018-10-28,72.0
43,2018-11-04,37.0
44,2018-11-11,31.0
45,2018-11-18,56.0
46,2018-11-25,85.0
47,2018-12-02,81.0
48,2018-12-09,52.0
49,2018-12-16,52.0
50,2018-12-23,100.0
51,2018-12-30,92.0
52,2019-01-06,19.0
53,2019-01-13,30.0
54,2019-01-20,67.0
55,2019-01-27,48.0
56,2019-02-03,89.0
57,2019-02-10,41.0
58,2019-02-17,20.0
59,2019-02-24,50.0
60,2019-03-03,30.0
61,2019-03-10,12.0
62,2019-03-17,33.0
63,2019-03-24,12.0
64,2019-03-31,32.0
65,2019-04-07,20.0
66,2019-04-14,13.0
67,2019-04-21,0.0
68,2019-04-28,37.0
69,2019-05-05,30.0
70,2019-05-12,18.0
71,2019-05-19,19.0
72,2019-05-26,42.0
73,2019-06-02,0.0
74,2019-06-09,67.0
75,2019-06-16,43.0
76,2019-06-23,12.0
77,2019-06-30,0.0
78,2019-07-07,0.0
79,2019-07-14,0.0
80,2019-07-21,21.0
81,2019-07-28,22.0
82,2019-08-04,22.0
83,2019-08-11,33.0
84,2019-08-18,62.0
85,2019-08-25,17.0
86,2019-09-01,55.0
87,2019-09-08,50.0
88,2019-09-15,48.0
89,2019-09-22,29.0
90,2019-09-29,65.0
91,2019-10-06,58.0
92,2019-10-13,46.0
93,2019-10-20,33.0
94,2019-10-27,44.0
95,2019-11-03,67.0
96,2019-11-10,73.0
97,2019-11-17,33.0
98,2019-11-24,81.0
99,2019-12-01,27.0
100,2019-12-08,10.0
101,2019-12-15,44.0
102,2019-12-22,17.0
103,2019-12-29,39.0
104,2020-01-05,17.0
105,2020-01-12,47.0
106,2020-01-19,38.0
107,2020-01-26,64.0
108,2020-02-02,49.0
109,2020-02-09,26.0
110,2020-02-16,28.0
111,2020-02-23,42.0
112,2020-03-01,35.0
113,2020-03-08,41.0
114,2020-03-15,9.0
115,2020-03-22,35.0
116,2020-03-29,26.0
117,2020-04-05,0.0
118,2020-04-12,9.0
119,2020-04-19,21.0
120,2020-04-26,40.0
121,2020-05-03,13.0
122,2020-05-10,9.0
123,2020-05-17,28.0
