,date,means
0,2018-01-07,28
1,2018-01-14,28
2,2018-01-21,19
3,2018-01-28,38
4,2018-02-04,19
5,2018-02-11,19
6,2018-02-18,19
7,2018-02-25,28
8,2018-03-04,48
9,2018-03-11,58
10,2018-03-18,20
11,2018-03-25,39
12,2018-04-01,19
13,2018-04-08,19
14,2018-04-15,20
15,2018-04-22,29
16,2018-04-29,20
17,2018-05-06,20
18,2018-05-13,30
19,2018-05-20,0
20,2018-05-27,19
21,2018-06-03,38
22,2018-06-10,28
23,2018-06-17,40
24,2018-06-24,0
25,2018-07-01,19
26,2018-07-08,0
27,2018-07-15,20
28,2018-07-22,0
29,2018-07-29,19
30,2018-08-05,19
31,2018-08-12,38
32,2018-08-19,29
33,2018-08-26,48
34,2018-09-02,0
35,2018-09-09,30
36,2018-09-16,29
37,2018-09-23,20
38,2018-09-30,79
39,2018-10-07,20
40,2018-10-14,61
41,2018-10-21,30
42,2018-10-28,19
43,2018-11-04,56
44,2018-11-11,49
45,2018-11-18,58
46,2018-11-25,48
47,2018-12-02,57
48,2018-12-09,39
49,2018-12-16,60
50,2018-12-23,22
51,2018-12-30,21
52,2019-01-06,0
53,2019-01-13,29
54,2019-01-20,19
55,2019-01-27,19
56,2019-02-03,19
57,2019-02-10,20
58,2019-02-17,30
59,2019-02-24,39
60,2019-03-03,37
61,2019-03-10,19
62,2019-03-17,0
63,2019-03-24,20
64,2019-03-31,39
65,2019-04-07,41
66,2019-04-14,40
67,2019-04-21,57
68,2019-04-28,18
69,2019-05-05,37
70,2019-05-12,0
71,2019-05-19,39
72,2019-05-26,19
73,2019-06-02,18
74,2019-06-09,18
75,2019-06-16,57
76,2019-06-23,37
77,2019-06-30,0
78,2019-07-07,0
79,2019-07-14,37
80,2019-07-21,38
81,2019-07-28,18
82,2019-08-04,35
83,2019-08-11,34
84,2019-08-18,56
85,2019-08-25,54
86,2019-09-01,18
87,2019-09-08,18
88,2019-09-15,72
89,2019-09-22,17
90,2019-09-29,35
91,2019-10-06,62
92,2019-10-13,35
93,2019-10-20,26
94,2019-10-27,25
95,2019-11-03,17
96,2019-11-10,25
97,2019-11-17,34
98,2019-11-24,24
99,2019-12-01,58
100,2019-12-08,100
101,2019-12-15,76
102,2019-12-22,45
103,2019-12-29,17
104,2020-01-05,40
105,2020-01-12,47
106,2020-01-19,33
107,2020-01-26,48
108,2020-02-02,41
109,2020-02-09,16
110,2020-02-16,32
111,2020-02-23,16
112,2020-03-01,0
113,2020-03-08,0
114,2020-03-15,0
115,2020-03-22,13
116,2020-03-29,13
117,2020-04-05,13
118,2020-04-12,0
119,2020-04-19,13
120,2020-04-26,12
121,2020-05-03,0
122,2020-05-10,14
123,2020-05-17,15
124,2020-05-24,15
125,2020-05-31,28
126,2020-06-07,28
127,2020-06-14,0
