,date,means
0,2018-01-07,16
1,2018-01-14,16
2,2018-01-21,9
3,2018-01-28,16
4,2018-02-04,11
5,2018-02-11,5
6,2018-02-18,11
7,2018-02-25,20
8,2018-03-04,4
9,2018-03-11,22
10,2018-03-18,13
11,2018-03-25,7
12,2018-04-01,14
13,2018-04-08,6
14,2018-04-15,22
15,2018-04-22,15
16,2018-04-29,8
17,2018-05-06,8
18,2018-05-13,4
19,2018-05-20,12
20,2018-05-27,8
21,2018-06-03,13
22,2018-06-10,17
23,2018-06-17,5
24,2018-06-24,7
25,2018-07-01,15
26,2018-07-08,6
27,2018-07-15,12
28,2018-07-22,7
29,2018-07-29,3
30,2018-08-05,5
31,2018-08-12,10
32,2018-08-19,5
33,2018-08-26,8
34,2018-09-02,10
35,2018-09-09,12
36,2018-09-16,5
37,2018-09-23,7
38,2018-09-30,15
39,2018-10-07,10
40,2018-10-14,8
41,2018-10-21,21
42,2018-10-28,100
43,2018-11-04,9
44,2018-11-11,9
45,2018-11-18,18
46,2018-11-25,18
47,2018-12-02,22
48,2018-12-09,19
49,2018-12-16,12
50,2018-12-23,14
51,2018-12-30,10
52,2019-01-06,17
53,2019-01-13,5
54,2019-01-20,9
55,2019-01-27,6
56,2019-02-03,5
57,2019-02-10,12
58,2019-02-17,5
59,2019-02-24,9
60,2019-03-03,14
61,2019-03-10,7
62,2019-03-17,7
63,2019-03-24,7
64,2019-03-31,23
65,2019-04-07,13
66,2019-04-14,8
67,2019-04-21,6
68,2019-04-28,8
69,2019-05-05,4
70,2019-05-12,4
71,2019-05-19,14
72,2019-05-26,6
73,2019-06-02,7
74,2019-06-09,13
75,2019-06-16,11
76,2019-06-23,5
77,2019-06-30,12
78,2019-07-07,12
79,2019-07-14,7
80,2019-07-21,9
81,2019-07-28,4
82,2019-08-04,13
83,2019-08-11,4
84,2019-08-18,6
85,2019-08-25,8
86,2019-09-01,4
87,2019-09-08,6
88,2019-09-15,5
89,2019-09-22,8
90,2019-09-29,11
91,2019-10-06,15
92,2019-10-13,12
93,2019-10-20,25
94,2019-10-27,74
95,2019-11-03,10
96,2019-11-10,16
97,2019-11-17,10
98,2019-11-24,12
99,2019-12-01,22
100,2019-12-08,10
101,2019-12-15,21
102,2019-12-22,9
103,2019-12-29,9
104,2020-01-05,6
105,2020-01-12,12
106,2020-01-19,10
107,2020-01-26,12
108,2020-02-02,12
109,2020-02-09,8
110,2020-02-16,15
111,2020-02-23,28
112,2020-03-01,11
113,2020-03-08,8
114,2020-03-15,10
115,2020-03-22,5
116,2020-03-29,8
117,2020-04-05,10
118,2020-04-12,8
