,date,means
0,2018-01-07,33
1,2018-01-14,0
2,2018-01-21,0
3,2018-01-28,33
4,2018-02-04,65
5,2018-02-11,32
6,2018-02-18,33
7,2018-02-25,30
8,2018-03-04,32
9,2018-03-11,32
10,2018-03-18,33
11,2018-03-25,34
12,2018-04-01,34
13,2018-04-08,34
14,2018-04-15,37
15,2018-04-22,35
16,2018-04-29,34
17,2018-05-06,0
18,2018-05-13,100
19,2018-05-20,35
20,2018-05-27,34
21,2018-06-03,34
22,2018-06-10,66
23,2018-06-17,35
24,2018-06-24,69
25,2018-07-01,34
26,2018-07-08,52
27,2018-07-15,36
28,2018-07-22,72
29,2018-07-29,37
30,2018-08-05,0
31,2018-08-12,38
32,2018-08-19,37
33,2018-08-26,0
34,2018-09-02,35
35,2018-09-09,34
36,2018-09-16,35
37,2018-09-23,0
38,2018-09-30,34
39,2018-10-07,0
40,2018-10-14,53
41,2018-10-21,0
42,2018-10-28,35
43,2018-11-04,67
44,2018-11-11,34
45,2018-11-18,0
46,2018-11-25,0
47,2018-12-02,0
48,2018-12-09,34
49,2018-12-16,34
50,2018-12-23,0
51,2018-12-30,35
52,2019-01-06,32
53,2019-01-13,33
54,2019-01-20,32
55,2019-01-27,31
56,2019-02-03,32
57,2019-02-10,81
58,2019-02-17,34
59,2019-02-24,33
60,2019-03-03,64
61,2019-03-10,32
62,2019-03-17,68
63,2019-03-24,54
64,2019-03-31,31
65,2019-04-07,0
66,2019-04-14,98
67,2019-04-21,0
68,2019-04-28,0
69,2019-05-05,31
70,2019-05-12,0
71,2019-05-19,31
72,2019-05-26,33
73,2019-06-02,31
74,2019-06-09,60
75,2019-06-16,32
76,2019-06-23,64
77,2019-06-30,32
78,2019-07-07,31
79,2019-07-14,32
80,2019-07-21,32
81,2019-07-28,0
82,2019-08-04,0
83,2019-08-11,35
84,2019-08-18,0
85,2019-08-25,33
86,2019-09-01,60
87,2019-09-08,0
88,2019-09-15,30
89,2019-09-22,30
90,2019-09-29,31
91,2019-10-06,0
92,2019-10-13,31
93,2019-10-20,0
94,2019-10-27,0
95,2019-11-03,29
96,2019-11-10,0
97,2019-11-17,57
98,2019-11-24,37
99,2019-12-01,28
100,2019-12-08,56
101,2019-12-15,28
102,2019-12-22,0
103,2019-12-29,45
104,2020-01-05,42
105,2020-01-12,28
106,2020-01-19,42
107,2020-01-26,27
108,2020-02-02,54
109,2020-02-09,27
110,2020-02-16,26
111,2020-02-23,53
112,2020-03-01,27
113,2020-03-08,0
114,2020-03-15,25
115,2020-03-22,24
116,2020-03-29,25
117,2020-04-05,50
118,2020-04-12,50
119,2020-04-19,67
120,2020-04-26,24
121,2020-05-03,24
122,2020-05-10,33
123,2020-05-17,61
