,date,means
0,2018-01-07,25
1,2018-01-14,43
2,2018-01-21,0
3,2018-01-28,69
4,2018-02-04,25
5,2018-02-11,19
6,2018-02-18,0
7,2018-02-25,26
8,2018-03-04,53
9,2018-03-11,44
10,2018-03-18,26
11,2018-03-25,19
12,2018-04-01,26
13,2018-04-08,38
14,2018-04-15,29
15,2018-04-22,44
16,2018-04-29,73
17,2018-05-06,0
18,2018-05-13,26
19,2018-05-20,44
20,2018-05-27,25
21,2018-06-03,53
22,2018-06-10,24
23,2018-06-17,78
24,2018-06-24,0
25,2018-07-01,0
26,2018-07-08,19
27,2018-07-15,28
28,2018-07-22,48
29,2018-07-29,47
30,2018-08-05,57
31,2018-08-12,21
32,2018-08-19,28
33,2018-08-26,20
34,2018-09-02,20
35,2018-09-09,0
36,2018-09-16,0
37,2018-09-23,0
38,2018-09-30,26
39,2018-10-07,20
40,2018-10-14,100
41,2018-10-21,28
42,2018-10-28,0
43,2018-11-04,69
44,2018-11-11,91
45,2018-11-18,42
46,2018-11-25,41
47,2018-12-02,53
48,2018-12-09,91
49,2018-12-16,18
50,2018-12-23,57
51,2018-12-30,27
52,2019-01-06,48
53,2019-01-13,24
54,2019-01-20,24
55,2019-01-27,17
56,2019-02-03,0
57,2019-02-10,26
58,2019-02-17,0
59,2019-02-24,49
60,2019-03-03,24
61,2019-03-10,25
62,2019-03-17,44
63,2019-03-24,43
64,2019-03-31,19
65,2019-04-07,0
66,2019-04-14,27
67,2019-04-21,51
68,2019-04-28,18
69,2019-05-05,25
70,2019-05-12,19
71,2019-05-19,96
72,2019-05-26,58
73,2019-06-02,0
74,2019-06-09,75
75,2019-06-16,25
76,2019-06-23,50
77,2019-06-30,19
78,2019-07-07,50
79,2019-07-14,25
80,2019-07-21,70
81,2019-07-28,47
82,2019-08-04,97
83,2019-08-11,79
84,2019-08-18,26
85,2019-08-25,25
86,2019-09-01,48
87,2019-09-08,49
88,2019-09-15,42
89,2019-09-22,58
90,2019-09-29,17
91,2019-10-06,40
92,2019-10-13,46
93,2019-10-20,40
94,2019-10-27,60
95,2019-11-03,83
96,2019-11-10,23
97,2019-11-17,78
98,2019-11-24,21
99,2019-12-01,99
100,2019-12-08,39
101,2019-12-15,39
102,2019-12-22,25
103,2019-12-29,54
104,2020-01-05,79
105,2020-01-12,57
106,2020-01-19,38
107,2020-01-26,77
108,2020-02-02,80
109,2020-02-09,38
110,2020-02-16,87
111,2020-02-23,21
112,2020-03-01,0
113,2020-03-08,41
114,2020-03-15,18
115,2020-03-22,0
116,2020-03-29,31
117,2020-04-05,17
118,2020-04-12,33
119,2020-04-19,19
120,2020-04-26,29
121,2020-05-03,17
122,2020-05-10,51
123,2020-05-17,56
124,2020-05-24,72
125,2020-05-31,38
126,2020-06-07,59
127,2020-06-14,19
