,date,means
0,2018-01-07,25
1,2018-01-14,25
2,2018-01-21,0
3,2018-01-28,26
4,2018-02-04,25
5,2018-02-11,0
6,2018-02-18,0
7,2018-02-25,27
8,2018-03-04,0
9,2018-03-11,78
10,2018-03-18,0
11,2018-03-25,26
12,2018-04-01,27
13,2018-04-08,0
14,2018-04-15,28
15,2018-04-22,41
16,2018-04-29,0
17,2018-05-06,28
18,2018-05-13,26
19,2018-05-20,79
20,2018-05-27,42
21,2018-06-03,0
22,2018-06-10,25
23,2018-06-17,25
24,2018-06-24,25
25,2018-07-01,0
26,2018-07-08,0
27,2018-07-15,0
28,2018-07-22,29
29,2018-07-29,30
30,2018-08-05,0
31,2018-08-12,100
32,2018-08-19,31
33,2018-08-26,0
34,2018-09-02,26
35,2018-09-09,25
36,2018-09-16,25
37,2018-09-23,25
38,2018-09-30,25
39,2018-10-07,0
40,2018-10-14,48
41,2018-10-21,0
42,2018-10-28,0
43,2018-11-04,50
44,2018-11-11,73
45,2018-11-18,25
46,2018-11-25,0
47,2018-12-02,0
48,2018-12-09,26
49,2018-12-16,39
50,2018-12-23,0
51,2018-12-30,29
52,2019-01-06,26
53,2019-01-13,0
54,2019-01-20,0
55,2019-01-27,25
56,2019-02-03,24
57,2019-02-10,25
58,2019-02-17,0
59,2019-02-24,26
60,2019-03-03,38
61,2019-03-10,25
62,2019-03-17,26
63,2019-03-24,27
64,2019-03-31,26
65,2019-04-07,27
66,2019-04-14,27
67,2019-04-21,0
68,2019-04-28,57
69,2019-05-05,42
70,2019-05-12,27
71,2019-05-19,27
72,2019-05-26,55
73,2019-06-02,0
74,2019-06-09,0
75,2019-06-16,27
76,2019-06-23,0
77,2019-06-30,0
78,2019-07-07,28
79,2019-07-14,29
80,2019-07-21,0
81,2019-07-28,0
82,2019-08-04,35
83,2019-08-11,54
84,2019-08-18,34
85,2019-08-25,0
86,2019-09-01,27
87,2019-09-08,0
88,2019-09-15,0
89,2019-09-22,38
90,2019-09-29,62
91,2019-10-06,26
92,2019-10-13,26
93,2019-10-20,0
94,2019-10-27,27
95,2019-11-03,25
96,2019-11-10,52
97,2019-11-17,25
98,2019-11-24,25
99,2019-12-01,0
100,2019-12-08,0
101,2019-12-15,25
102,2019-12-22,31
103,2019-12-29,28
104,2020-01-05,0
105,2020-01-12,24
106,2020-01-19,51
107,2020-01-26,25
108,2020-02-02,25
109,2020-02-09,25
110,2020-02-16,26
111,2020-02-23,36
112,2020-03-01,0
113,2020-03-08,24
114,2020-03-15,25
115,2020-03-22,25
116,2020-03-29,0
117,2020-04-05,25
118,2020-04-12,0
119,2020-04-19,0
120,2020-04-26,49
121,2020-05-03,35
122,2020-05-10,0
123,2020-05-17,0
