,date,means
0,2018-01-07,29
1,2018-01-14,53
2,2018-01-21,6
3,2018-01-28,25
4,2018-02-04,33
5,2018-02-11,30
6,2018-02-18,62
7,2018-02-25,41
8,2018-03-04,28
9,2018-03-11,23
10,2018-03-18,30
11,2018-03-25,42
12,2018-04-01,65
13,2018-04-08,24
14,2018-04-15,25
15,2018-04-22,25
16,2018-04-29,51
17,2018-05-06,35
18,2018-05-13,26
19,2018-05-20,30
20,2018-05-27,43
21,2018-06-03,6
22,2018-06-10,53
23,2018-06-17,44
24,2018-06-24,0
25,2018-07-01,20
26,2018-07-08,25
27,2018-07-15,28
28,2018-07-22,18
29,2018-07-29,34
30,2018-08-05,21
31,2018-08-12,45
32,2018-08-19,39
33,2018-08-26,29
34,2018-09-02,39
35,2018-09-09,37
36,2018-09-16,57
37,2018-09-23,41
38,2018-09-30,55
39,2018-10-07,63
40,2018-10-14,41
41,2018-10-21,45
42,2018-10-28,82
43,2018-11-04,68
44,2018-11-11,78
45,2018-11-18,53
46,2018-11-25,52
47,2018-12-02,63
48,2018-12-09,64
49,2018-12-16,52
50,2018-12-23,47
51,2018-12-30,65
52,2019-01-06,27
53,2019-01-13,38
54,2019-01-20,38
55,2019-01-27,29
56,2019-02-03,30
57,2019-02-10,36
58,2019-02-17,38
59,2019-02-24,21
60,2019-03-03,44
61,2019-03-10,38
62,2019-03-17,56
63,2019-03-24,20
64,2019-03-31,40
65,2019-04-07,35
66,2019-04-14,55
67,2019-04-21,16
68,2019-04-28,26
69,2019-05-05,8
70,2019-05-12,63
71,2019-05-19,27
72,2019-05-26,27
73,2019-06-02,49
74,2019-06-09,33
75,2019-06-16,52
76,2019-06-23,34
77,2019-06-30,23
78,2019-07-07,37
79,2019-07-14,34
80,2019-07-21,58
81,2019-07-28,58
82,2019-08-04,16
83,2019-08-11,19
84,2019-08-18,25
85,2019-08-25,25
86,2019-09-01,44
87,2019-09-08,47
88,2019-09-15,42
89,2019-09-22,33
90,2019-09-29,59
91,2019-10-06,15
92,2019-10-13,66
93,2019-10-20,32
94,2019-10-27,45
95,2019-11-03,26
96,2019-11-10,14
97,2019-11-17,59
98,2019-11-24,53
99,2019-12-01,53
100,2019-12-08,100
101,2019-12-15,69
102,2019-12-22,48
103,2019-12-29,49
104,2020-01-05,24
105,2020-01-12,31
106,2020-01-19,88
107,2020-01-26,57
108,2020-02-02,52
109,2020-02-09,37
110,2020-02-16,43
111,2020-02-23,31
112,2020-03-01,25
113,2020-03-08,33
114,2020-03-15,18
115,2020-03-22,45
116,2020-03-29,30
117,2020-04-05,19
118,2020-04-12,22
119,2020-04-19,8
120,2020-04-26,28
121,2020-05-03,26
122,2020-05-10,18
123,2020-05-17,22
124,2020-05-24,33
125,2020-05-31,29
126,2020-06-07,17
127,2020-06-14,38
128,2020-06-21,0
