,date,means
0,2018-01-07,6
1,2018-01-14,6
2,2018-01-21,0
3,2018-01-28,6
4,2018-02-04,10
5,2018-02-11,6
6,2018-02-18,10
7,2018-02-25,26
8,2018-03-04,17
9,2018-03-11,6
10,2018-03-18,45
11,2018-03-25,23
12,2018-04-01,28
13,2018-04-08,21
14,2018-04-15,70
15,2018-04-22,24
16,2018-04-29,57
17,2018-05-06,33
18,2018-05-13,42
19,2018-05-20,17
20,2018-05-27,23
21,2018-06-03,10
22,2018-06-10,6
23,2018-06-17,7
24,2018-06-24,21
25,2018-07-01,20
26,2018-07-08,0
27,2018-07-15,39
28,2018-07-22,7
29,2018-07-29,41
30,2018-08-05,20
31,2018-08-12,47
32,2018-08-19,18
33,2018-08-26,6
34,2018-09-02,7
35,2018-09-09,17
36,2018-09-16,11
37,2018-09-23,0
38,2018-09-30,0
39,2018-10-07,14
40,2018-10-14,7
41,2018-10-21,28
42,2018-10-28,10
43,2018-11-04,6
44,2018-11-11,7
45,2018-11-18,0
46,2018-11-25,6
47,2018-12-02,0
48,2018-12-09,7
49,2018-12-16,7
50,2018-12-23,7
51,2018-12-30,0
52,2019-01-06,17
53,2019-01-13,22
54,2019-01-20,13
55,2019-01-27,0
56,2019-02-03,10
57,2019-02-10,7
58,2019-02-17,45
59,2019-02-24,39
60,2019-03-03,6
61,2019-03-10,16
62,2019-03-17,28
63,2019-03-24,20
64,2019-03-31,10
65,2019-04-07,28
66,2019-04-14,72
67,2019-04-21,22
68,2019-04-28,16
69,2019-05-05,44
70,2019-05-12,46
71,2019-05-19,53
72,2019-05-26,19
73,2019-06-02,42
74,2019-06-09,15
75,2019-06-16,33
76,2019-06-23,22
77,2019-06-30,6
78,2019-07-07,6
79,2019-07-14,37
80,2019-07-21,6
81,2019-07-28,6
82,2019-08-04,25
83,2019-08-11,6
84,2019-08-18,6
85,2019-08-25,27
86,2019-09-01,6
87,2019-09-08,19
88,2019-09-15,19
89,2019-09-22,8
90,2019-09-29,15
91,2019-10-06,25
92,2019-10-13,0
93,2019-10-20,6
94,2019-10-27,8
95,2019-11-03,0
96,2019-11-10,9
97,2019-11-17,11
98,2019-11-24,6
99,2019-12-01,0
100,2019-12-08,38
101,2019-12-15,11
102,2019-12-22,6
103,2019-12-29,6
104,2020-01-05,24
105,2020-01-12,5
106,2020-01-19,0
107,2020-01-26,0
108,2020-02-02,17
109,2020-02-09,9
110,2020-02-16,22
111,2020-02-23,22
112,2020-03-01,5
113,2020-03-08,48
114,2020-03-15,5
115,2020-03-22,32
116,2020-03-29,17
117,2020-04-05,44
118,2020-04-12,42
119,2020-04-19,32
120,2020-04-26,31
121,2020-05-03,28
122,2020-05-10,24
123,2020-05-17,72
124,2020-05-24,100
125,2020-05-31,39
126,2020-06-07,37
127,2020-06-14,40
