,date,means
0,2018-01-07,54
1,2018-01-14,31
2,2018-01-21,50
3,2018-01-28,17
4,2018-02-04,32
5,2018-02-11,32
6,2018-02-18,31
7,2018-02-25,0
8,2018-03-04,39
9,2018-03-11,39
10,2018-03-18,49
11,2018-03-25,33
12,2018-04-01,67
13,2018-04-08,0
14,2018-04-15,18
15,2018-04-22,39
16,2018-04-29,31
17,2018-05-06,41
18,2018-05-13,30
19,2018-05-20,34
20,2018-05-27,49
21,2018-06-03,14
22,2018-06-10,51
23,2018-06-17,31
24,2018-06-24,100
25,2018-07-01,30
26,2018-07-08,49
27,2018-07-15,50
28,2018-07-22,32
29,2018-07-29,52
30,2018-08-05,49
31,2018-08-12,53
32,2018-08-19,42
33,2018-08-26,53
34,2018-09-02,84
35,2018-09-09,40
36,2018-09-16,82
37,2018-09-23,22
38,2018-09-30,77
39,2018-10-07,57
40,2018-10-14,68
41,2018-10-21,50
42,2018-10-28,60
43,2018-11-04,72
44,2018-11-11,68
45,2018-11-18,33
46,2018-11-25,48
47,2018-12-02,17
48,2018-12-09,29
49,2018-12-16,34
50,2018-12-23,18
51,2018-12-30,69
52,2019-01-06,15
53,2019-01-13,37
54,2019-01-20,54
55,2019-01-27,29
56,2019-02-03,46
57,2019-02-10,29
58,2019-02-17,16
59,2019-02-24,65
60,2019-03-03,0
61,2019-03-10,15
62,2019-03-17,16
63,2019-03-24,49
64,2019-03-31,28
65,2019-04-07,73
66,2019-04-14,62
67,2019-04-21,74
68,2019-04-28,0
69,2019-05-05,30
70,2019-05-12,16
71,2019-05-19,31
72,2019-05-26,32
73,2019-06-02,59
74,2019-06-09,0
75,2019-06-16,0
76,2019-06-23,0
77,2019-06-30,62
78,2019-07-07,66
79,2019-07-14,14
80,2019-07-21,29
81,2019-07-28,72
82,2019-08-04,65
83,2019-08-11,68
84,2019-08-18,70
85,2019-08-25,47
86,2019-09-01,13
87,2019-09-08,13
88,2019-09-15,0
89,2019-09-22,41
90,2019-09-29,59
91,2019-10-06,54
92,2019-10-13,28
93,2019-10-20,31
94,2019-10-27,55
95,2019-11-03,55
96,2019-11-10,28
97,2019-11-17,68
98,2019-11-24,26
99,2019-12-01,32
100,2019-12-08,37
101,2019-12-15,0
102,2019-12-22,16
103,2019-12-29,13
104,2020-01-05,26
105,2020-01-12,39
106,2020-01-19,65
107,2020-01-26,24
108,2020-02-02,27
109,2020-02-09,39
110,2020-02-16,24
111,2020-02-23,25
112,2020-03-01,14
113,2020-03-08,14
114,2020-03-15,21
115,2020-03-22,22
116,2020-03-29,48
117,2020-04-05,13
118,2020-04-12,36
119,2020-04-19,0
120,2020-04-26,35
121,2020-05-03,45
122,2020-05-10,72
123,2020-05-17,36
124,2020-05-24,49
125,2020-05-31,39
126,2020-06-07,35
127,2020-06-14,25
