,date,means
0,2018-01-07,0
1,2018-01-14,0
2,2018-01-21,0
3,2018-01-28,0
4,2018-02-04,23
5,2018-02-11,24
6,2018-02-18,0
7,2018-02-25,41
8,2018-03-04,9
9,2018-03-11,0
10,2018-03-18,9
11,2018-03-25,43
12,2018-04-01,25
13,2018-04-08,9
14,2018-04-15,47
15,2018-04-22,40
16,2018-04-29,9
17,2018-05-06,14
18,2018-05-13,9
19,2018-05-20,10
20,2018-05-27,56
21,2018-06-03,9
22,2018-06-10,28
23,2018-06-17,34
24,2018-06-24,28
25,2018-07-01,41
26,2018-07-08,9
27,2018-07-15,31
28,2018-07-22,0
29,2018-07-29,63
30,2018-08-05,31
31,2018-08-12,38
32,2018-08-19,0
33,2018-08-26,14
34,2018-09-02,0
35,2018-09-09,35
36,2018-09-16,19
37,2018-09-23,26
38,2018-09-30,0
39,2018-10-07,16
40,2018-10-14,17
41,2018-10-21,0
42,2018-10-28,0
43,2018-11-04,0
44,2018-11-11,9
45,2018-11-18,0
46,2018-11-25,15
47,2018-12-02,9
48,2018-12-09,0
49,2018-12-16,0
50,2018-12-23,0
51,2018-12-30,16
52,2019-01-06,0
53,2019-01-13,9
54,2019-01-20,0
55,2019-01-27,9
56,2019-02-03,0
57,2019-02-10,25
58,2019-02-17,31
59,2019-02-24,0
60,2019-03-03,9
61,2019-03-10,18
62,2019-03-17,16
63,2019-03-24,32
64,2019-03-31,9
65,2019-04-07,15
66,2019-04-14,15
67,2019-04-21,28
68,2019-04-28,0
69,2019-05-05,28
70,2019-05-12,15
71,2019-05-19,34
72,2019-05-26,41
73,2019-06-02,41
74,2019-06-09,16
75,2019-06-16,49
76,2019-06-23,72
77,2019-06-30,66
78,2019-07-07,9
79,2019-07-14,16
80,2019-07-21,44
81,2019-07-28,9
82,2019-08-04,31
83,2019-08-11,26
84,2019-08-18,0
85,2019-08-25,9
86,2019-09-01,24
87,2019-09-08,15
88,2019-09-15,28
89,2019-09-22,8
90,2019-09-29,15
91,2019-10-06,22
92,2019-10-13,0
93,2019-10-20,0
94,2019-10-27,0
95,2019-11-03,8
96,2019-11-10,8
97,2019-11-17,0
98,2019-11-24,0
99,2019-12-01,0
100,2019-12-08,0
101,2019-12-15,0
102,2019-12-22,8
103,2019-12-29,0
104,2020-01-05,0
105,2020-01-12,13
106,2020-01-19,28
107,2020-01-26,11
108,2020-02-02,13
109,2020-02-09,0
110,2020-02-16,0
111,2020-02-23,0
112,2020-03-01,37
113,2020-03-08,7
114,2020-03-15,13
115,2020-03-22,6
116,2020-03-29,13
117,2020-04-05,32
118,2020-04-12,37
119,2020-04-19,16
120,2020-04-26,39
121,2020-05-03,35
122,2020-05-10,20
123,2020-05-17,57
124,2020-05-24,37
125,2020-05-31,48
126,2020-06-07,13
127,2020-06-14,22
128,2020-06-21,100
