,date,means
0,2018-01-07,64
1,2018-01-14,0
2,2018-01-21,32
3,2018-01-28,64
4,2018-02-04,31
5,2018-02-11,47
6,2018-02-18,65
7,2018-02-25,0
8,2018-03-04,31
9,2018-03-11,64
10,2018-03-18,0
11,2018-03-25,32
12,2018-04-01,67
13,2018-04-08,31
14,2018-04-15,0
15,2018-04-22,0
16,2018-04-29,31
17,2018-05-06,31
18,2018-05-13,31
19,2018-05-20,100
20,2018-05-27,32
21,2018-06-03,32
22,2018-06-10,61
23,2018-06-17,33
24,2018-06-24,65
25,2018-07-01,0
26,2018-07-08,0
27,2018-07-15,35
28,2018-07-22,31
29,2018-07-29,65
30,2018-08-05,0
31,2018-08-12,0
32,2018-08-19,30
33,2018-08-26,96
34,2018-09-02,65
35,2018-09-09,32
36,2018-09-16,66
37,2018-09-23,67
38,2018-09-30,33
39,2018-10-07,66
40,2018-10-14,33
41,2018-10-21,35
42,2018-10-28,0
43,2018-11-04,0
44,2018-11-11,33
45,2018-11-18,0
46,2018-11-25,0
47,2018-12-02,0
48,2018-12-09,35
49,2018-12-16,68
50,2018-12-23,38
51,2018-12-30,0
52,2019-01-06,32
53,2019-01-13,31
54,2019-01-20,63
55,2019-01-27,32
56,2019-02-03,31
57,2019-02-10,0
58,2019-02-17,0
59,2019-02-24,35
60,2019-03-03,0
61,2019-03-10,34
62,2019-03-17,34
63,2019-03-24,31
64,2019-03-31,31
65,2019-04-07,0
66,2019-04-14,0
67,2019-04-21,30
68,2019-04-28,100
69,2019-05-05,95
70,2019-05-12,0
71,2019-05-19,60
72,2019-05-26,31
73,2019-06-02,30
74,2019-06-09,0
75,2019-06-16,61
76,2019-06-23,0
77,2019-06-30,62
78,2019-07-07,31
79,2019-07-14,33
80,2019-07-21,59
81,2019-07-28,65
82,2019-08-04,0
83,2019-08-11,54
84,2019-08-18,81
85,2019-08-25,25
86,2019-09-01,30
87,2019-09-08,87
88,2019-09-15,58
89,2019-09-22,73
90,2019-09-29,30
91,2019-10-06,55
92,2019-10-13,25
93,2019-10-20,26
94,2019-10-27,27
95,2019-11-03,27
96,2019-11-10,56
97,2019-11-17,55
98,2019-11-24,48
99,2019-12-01,24
100,2019-12-08,0
101,2019-12-15,24
102,2019-12-22,0
103,2019-12-29,0
104,2020-01-05,53
105,2020-01-12,23
106,2020-01-19,0
107,2020-01-26,51
108,2020-02-02,57
109,2020-02-09,29
110,2020-02-16,29
111,2020-02-23,75
112,2020-03-01,0
113,2020-03-08,0
114,2020-03-15,24
115,2020-03-22,23
116,2020-03-29,46
117,2020-04-05,48
118,2020-04-12,0
119,2020-04-19,23
120,2020-04-26,23
121,2020-05-03,0
122,2020-05-10,43
123,2020-05-17,0
124,2020-05-24,23
125,2020-05-31,21
126,2020-06-07,0
127,2020-06-14,0
128,2020-06-21,0
