,date,means
0,2018-01-07,35
1,2018-01-14,18
2,2018-01-21,80
3,2018-01-28,0
4,2018-02-04,45
5,2018-02-11,46
6,2018-02-18,59
7,2018-02-25,44
8,2018-03-04,18
9,2018-03-11,76
10,2018-03-18,19
11,2018-03-25,19
12,2018-04-01,29
13,2018-04-08,48
14,2018-04-15,20
15,2018-04-22,46
16,2018-04-29,29
17,2018-05-06,19
18,2018-05-13,0
19,2018-05-20,29
20,2018-05-27,28
21,2018-06-03,0
22,2018-06-10,18
23,2018-06-17,67
24,2018-06-24,19
25,2018-07-01,18
26,2018-07-08,0
27,2018-07-15,19
28,2018-07-22,0
29,2018-07-29,0
30,2018-08-05,19
31,2018-08-12,33
32,2018-08-19,0
33,2018-08-26,49
34,2018-09-02,50
35,2018-09-09,19
36,2018-09-16,19
37,2018-09-23,48
38,2018-09-30,19
39,2018-10-07,44
40,2018-10-14,30
41,2018-10-21,50
42,2018-10-28,47
43,2018-11-04,18
44,2018-11-11,100
45,2018-11-18,46
46,2018-11-25,56
47,2018-12-02,52
48,2018-12-09,85
49,2018-12-16,60
50,2018-12-23,50
51,2018-12-30,19
52,2019-01-06,18
53,2019-01-13,46
54,2019-01-20,44
55,2019-01-27,0
56,2019-02-03,18
57,2019-02-10,28
58,2019-02-17,29
59,2019-02-24,28
60,2019-03-03,45
61,2019-03-10,27
62,2019-03-17,66
63,2019-03-24,0
64,2019-03-31,0
65,2019-04-07,27
66,2019-04-14,49
67,2019-04-21,18
68,2019-04-28,17
69,2019-05-05,58
70,2019-05-12,18
71,2019-05-19,18
72,2019-05-26,47
73,2019-06-02,0
74,2019-06-09,17
75,2019-06-16,46
76,2019-06-23,0
77,2019-06-30,73
78,2019-07-07,0
79,2019-07-14,48
80,2019-07-21,19
81,2019-07-28,87
82,2019-08-04,47
83,2019-08-11,0
84,2019-08-18,19
85,2019-08-25,0
86,2019-09-01,41
87,2019-09-08,18
88,2019-09-15,62
89,2019-09-22,27
90,2019-09-29,0
91,2019-10-06,0
92,2019-10-13,43
93,2019-10-20,22
94,2019-10-27,49
95,2019-11-03,41
96,2019-11-10,57
97,2019-11-17,59
98,2019-11-24,96
99,2019-12-01,73
100,2019-12-08,33
101,2019-12-15,57
102,2019-12-22,42
103,2019-12-29,42
104,2020-01-05,24
105,2020-01-12,24
106,2020-01-19,40
107,2020-01-26,70
108,2020-02-02,16
109,2020-02-09,54
110,2020-02-16,23
111,2020-02-23,16
112,2020-03-01,24
113,2020-03-08,0
114,2020-03-15,13
115,2020-03-22,0
116,2020-03-29,13
117,2020-04-05,13
118,2020-04-12,40
119,2020-04-19,21
120,2020-04-26,31
121,2020-05-03,13
122,2020-05-10,21
123,2020-05-17,59
124,2020-05-24,22
125,2020-05-31,47
126,2020-06-07,0
127,2020-06-14,33
128,2020-06-21,0
