,date,means
0,2018-01-07,59.0
1,2018-01-14,38.0
2,2018-01-21,20.0
3,2018-01-28,17.0
4,2018-02-04,32.0
5,2018-02-11,17.0
6,2018-02-18,42.0
7,2018-02-25,21.0
8,2018-03-04,37.0
9,2018-03-11,29.0
10,2018-03-18,28.0
11,2018-03-25,49.0
12,2018-04-01,18.0
13,2018-04-08,46.0
14,2018-04-15,5.0
15,2018-04-22,15.0
16,2018-04-29,21.0
17,2018-05-06,7.0
18,2018-05-13,50.0
19,2018-05-20,41.0
20,2018-05-27,34.0
21,2018-06-03,27.0
22,2018-06-10,17.0
23,2018-06-17,17.0
24,2018-06-24,30.0
25,2018-07-01,17.0
26,2018-07-08,21.0
27,2018-07-15,47.0
28,2018-07-22,20.0
29,2018-07-29,26.0
30,2018-08-05,28.0
31,2018-08-12,50.0
32,2018-08-19,60.0
33,2018-08-26,44.0
34,2018-09-02,57.0
35,2018-09-09,48.0
36,2018-09-16,33.0
37,2018-09-23,60.0
38,2018-09-30,32.0
39,2018-10-07,18.0
40,2018-10-14,32.0
41,2018-10-21,28.0
42,2018-10-28,29.0
43,2018-11-04,8.0
44,2018-11-11,21.0
45,2018-11-18,35.0
46,2018-11-25,43.0
47,2018-12-02,18.0
48,2018-12-09,20.0
49,2018-12-16,42.0
50,2018-12-23,48.0
51,2018-12-30,21.0
52,2019-01-06,9.0
53,2019-01-13,6.0
54,2019-01-20,43.0
55,2019-01-27,6.0
56,2019-02-03,20.0
57,2019-02-10,31.0
58,2019-02-17,47.0
59,2019-02-24,35.0
60,2019-03-03,20.0
61,2019-03-10,18.0
62,2019-03-17,9.0
63,2019-03-24,19.0
64,2019-03-31,18.0
65,2019-04-07,30.0
66,2019-04-14,7.0
67,2019-04-21,30.0
68,2019-04-28,18.0
69,2019-05-05,37.0
70,2019-05-12,18.0
71,2019-05-19,28.0
72,2019-05-26,9.0
73,2019-06-02,28.0
74,2019-06-09,32.0
75,2019-06-16,8.0
76,2019-06-23,18.0
77,2019-06-30,40.0
78,2019-07-07,8.0
79,2019-07-14,17.0
80,2019-07-21,6.0
81,2019-07-28,40.0
82,2019-08-04,7.0
83,2019-08-11,17.0
84,2019-08-18,27.0
85,2019-08-25,33.0
86,2019-09-01,34.0
87,2019-09-08,34.0
88,2019-09-15,35.0
89,2019-09-22,63.0
90,2019-09-29,31.0
91,2019-10-06,32.0
92,2019-10-13,35.0
93,2019-10-20,30.0
94,2019-10-27,17.0
95,2019-11-03,21.0
96,2019-11-10,27.0
97,2019-11-17,19.0
98,2019-11-24,27.0
99,2019-12-01,51.0
100,2019-12-08,22.0
101,2019-12-15,48.0
102,2019-12-22,37.0
103,2019-12-29,41.0
104,2020-01-05,17.0
105,2020-01-12,18.0
106,2020-01-19,50.0
107,2020-01-26,18.0
108,2020-02-02,30.0
109,2020-02-09,47.0
110,2020-02-16,27.0
111,2020-02-23,35.0
112,2020-03-01,9.0
113,2020-03-08,16.0
114,2020-03-15,44.0
115,2020-03-22,71.0
116,2020-03-29,100.0
117,2020-04-05,48.0
118,2020-04-12,59.0
119,2020-04-19,40.0
120,2020-04-26,52.0
121,2020-05-03,40.0
122,2020-05-10,28.0
123,2020-05-17,33.0
