,date,means
0,2018-01-07,32
1,2018-01-14,32
2,2018-01-21,49
3,2018-01-28,32
4,2018-02-04,32
5,2018-02-11,0
6,2018-02-18,33
7,2018-02-25,0
8,2018-03-04,33
9,2018-03-11,33
10,2018-03-18,34
11,2018-03-25,34
12,2018-04-01,34
13,2018-04-08,0
14,2018-04-15,52
15,2018-04-22,33
16,2018-04-29,0
17,2018-05-06,36
18,2018-05-13,34
19,2018-05-20,34
20,2018-05-27,0
21,2018-06-03,0
22,2018-06-10,32
23,2018-06-17,100
24,2018-06-24,68
25,2018-07-01,32
26,2018-07-08,34
27,2018-07-15,0
28,2018-07-22,36
29,2018-07-29,0
30,2018-08-05,0
31,2018-08-12,37
32,2018-08-19,0
33,2018-08-26,0
34,2018-09-02,35
35,2018-09-09,69
36,2018-09-16,34
37,2018-09-23,0
38,2018-09-30,34
39,2018-10-07,35
40,2018-10-14,35
41,2018-10-21,35
42,2018-10-28,0
43,2018-11-04,33
44,2018-11-11,32
45,2018-11-18,31
46,2018-11-25,31
47,2018-12-02,31
48,2018-12-09,0
49,2018-12-16,0
50,2018-12-23,0
51,2018-12-30,34
52,2019-01-06,31
53,2019-01-13,0
54,2019-01-20,31
55,2019-01-27,46
56,2019-02-03,0
57,2019-02-10,34
58,2019-02-17,34
59,2019-02-24,0
60,2019-03-03,31
61,2019-03-10,0
62,2019-03-17,67
63,2019-03-24,0
64,2019-03-31,0
65,2019-04-07,35
66,2019-04-14,0
67,2019-04-21,33
68,2019-04-28,32
69,2019-05-05,32
70,2019-05-12,34
71,2019-05-19,0
72,2019-05-26,68
73,2019-06-02,0
74,2019-06-09,48
75,2019-06-16,0
76,2019-06-23,32
77,2019-06-30,0
78,2019-07-07,33
79,2019-07-14,67
80,2019-07-21,34
81,2019-07-28,35
82,2019-08-04,34
83,2019-08-11,0
84,2019-08-18,34
85,2019-08-25,0
86,2019-09-01,0
87,2019-09-08,0
88,2019-09-15,32
89,2019-09-22,30
90,2019-09-29,0
91,2019-10-06,0
92,2019-10-13,30
93,2019-10-20,45
94,2019-10-27,29
95,2019-11-03,29
96,2019-11-10,29
97,2019-11-17,29
98,2019-11-24,0
99,2019-12-01,29
100,2019-12-08,0
101,2019-12-15,29
102,2019-12-22,32
103,2019-12-29,0
104,2020-01-05,28
105,2020-01-12,0
106,2020-01-19,0
107,2020-01-26,28
108,2020-02-02,28
109,2020-02-09,28
110,2020-02-16,29
111,2020-02-23,28
112,2020-03-01,27
113,2020-03-08,27
114,2020-03-15,24
115,2020-03-22,0
116,2020-03-29,46
117,2020-04-05,23
118,2020-04-12,24
119,2020-04-19,24
120,2020-04-26,22
121,2020-05-03,33
122,2020-05-10,24
123,2020-05-17,0
