,date,means
0,2018-01-07,11
1,2018-01-14,8
2,2018-01-21,8
3,2018-01-28,10
4,2018-02-04,4
5,2018-02-11,41
6,2018-02-18,8
7,2018-02-25,39
8,2018-03-04,41
9,2018-03-11,10
10,2018-03-18,16
11,2018-03-25,17
12,2018-04-01,48
13,2018-04-08,18
14,2018-04-15,65
15,2018-04-22,39
16,2018-04-29,59
17,2018-05-06,75
18,2018-05-13,32
19,2018-05-20,100
20,2018-05-27,22
21,2018-06-03,12
22,2018-06-10,14
23,2018-06-17,61
24,2018-06-24,70
25,2018-07-01,18
26,2018-07-08,22
27,2018-07-15,24
28,2018-07-22,16
29,2018-07-29,15
30,2018-08-05,25
31,2018-08-12,49
32,2018-08-19,12
33,2018-08-26,37
34,2018-09-02,10
35,2018-09-09,6
36,2018-09-16,9
37,2018-09-23,6
38,2018-09-30,5
39,2018-10-07,9
40,2018-10-14,9
41,2018-10-21,6
42,2018-10-28,3
43,2018-11-04,3
44,2018-11-11,67
45,2018-11-18,3
46,2018-11-25,4
47,2018-12-02,5
48,2018-12-09,4
49,2018-12-16,3
50,2018-12-23,0
51,2018-12-30,40
52,2019-01-06,7
53,2019-01-13,4
54,2019-01-20,33
55,2019-01-27,7
56,2019-02-03,7
57,2019-02-10,21
58,2019-02-17,7
59,2019-02-24,16
60,2019-03-03,12
61,2019-03-10,14
62,2019-03-17,18
63,2019-03-24,22
64,2019-03-31,34
65,2019-04-07,66
66,2019-04-14,25
67,2019-04-21,66
68,2019-04-28,29
69,2019-05-05,20
70,2019-05-12,16
71,2019-05-19,18
72,2019-05-26,56
73,2019-06-02,54
74,2019-06-09,20
75,2019-06-16,14
76,2019-06-23,62
77,2019-06-30,85
78,2019-07-07,34
79,2019-07-14,25
80,2019-07-21,18
81,2019-07-28,16
82,2019-08-04,23
83,2019-08-11,7
84,2019-08-18,10
85,2019-08-25,56
86,2019-09-01,43
87,2019-09-08,40
88,2019-09-15,44
89,2019-09-22,39
90,2019-09-29,9
91,2019-10-06,30
92,2019-10-13,5
93,2019-10-20,3
94,2019-10-27,5
95,2019-11-03,3
96,2019-11-10,4
97,2019-11-17,3
98,2019-11-24,28
99,2019-12-01,31
100,2019-12-08,3
101,2019-12-15,3
102,2019-12-22,3
103,2019-12-29,5
104,2020-01-05,12
105,2020-01-12,37
106,2020-01-19,5
107,2020-01-26,5
108,2020-02-02,35
109,2020-02-09,10
110,2020-02-16,39
111,2020-02-23,37
112,2020-03-01,41
113,2020-03-08,12
114,2020-03-15,9
115,2020-03-22,7
116,2020-03-29,14
117,2020-04-05,53
118,2020-04-12,47
119,2020-04-19,32
120,2020-04-26,19
121,2020-05-03,50
122,2020-05-10,25
123,2020-05-17,90
124,2020-05-24,93
125,2020-05-31,61
126,2020-06-07,59
127,2020-06-14,44
