,date,means
0,2018-01-07,15
1,2018-01-14,58
2,2018-01-21,14
3,2018-01-28,15
4,2018-02-04,15
5,2018-02-11,19
6,2018-02-18,45
7,2018-02-25,23
8,2018-03-04,14
9,2018-03-11,14
10,2018-03-18,20
11,2018-03-25,0
12,2018-04-01,16
13,2018-04-08,30
14,2018-04-15,17
15,2018-04-22,16
16,2018-04-29,15
17,2018-05-06,16
18,2018-05-13,61
19,2018-05-20,16
20,2018-05-27,0
21,2018-06-03,79
22,2018-06-10,15
23,2018-06-17,30
24,2018-06-24,16
25,2018-07-01,22
26,2018-07-08,100
27,2018-07-15,32
28,2018-07-22,16
29,2018-07-29,33
30,2018-08-05,0
31,2018-08-12,17
32,2018-08-19,24
33,2018-08-26,81
34,2018-09-02,47
35,2018-09-09,36
36,2018-09-16,32
37,2018-09-23,96
38,2018-09-30,48
39,2018-10-07,95
40,2018-10-14,16
41,2018-10-21,0
42,2018-10-28,0
43,2018-11-04,15
44,2018-11-11,38
45,2018-11-18,30
46,2018-11-25,61
47,2018-12-02,61
48,2018-12-09,30
49,2018-12-16,16
50,2018-12-23,67
51,2018-12-30,31
52,2019-01-06,74
53,2019-01-13,30
54,2019-01-20,14
55,2019-01-27,14
56,2019-02-03,19
57,2019-02-10,21
58,2019-02-17,20
59,2019-02-24,15
60,2019-03-03,14
61,2019-03-10,14
62,2019-03-17,15
63,2019-03-24,14
64,2019-03-31,27
65,2019-04-07,28
66,2019-04-14,0
67,2019-04-21,21
68,2019-04-28,21
69,2019-05-05,63
70,2019-05-12,14
71,2019-05-19,21
72,2019-05-26,22
73,2019-06-02,28
74,2019-06-09,64
75,2019-06-16,19
76,2019-06-23,19
77,2019-06-30,24
78,2019-07-07,21
79,2019-07-14,76
80,2019-07-21,29
81,2019-07-28,15
82,2019-08-04,22
83,2019-08-11,16
84,2019-08-18,24
85,2019-08-25,74
86,2019-09-01,31
87,2019-09-08,27
88,2019-09-15,76
89,2019-09-22,70
90,2019-09-29,37
91,2019-10-06,64
92,2019-10-13,13
93,2019-10-20,13
94,2019-10-27,39
95,2019-11-03,13
96,2019-11-10,19
97,2019-11-17,67
98,2019-11-24,24
99,2019-12-01,58
100,2019-12-08,78
101,2019-12-15,21
102,2019-12-22,14
103,2019-12-29,13
104,2020-01-05,25
105,2020-01-12,19
106,2020-01-19,24
107,2020-01-26,57
108,2020-02-02,12
109,2020-02-09,18
110,2020-02-16,30
111,2020-02-23,36
112,2020-03-01,0
113,2020-03-08,23
114,2020-03-15,19
115,2020-03-22,75
116,2020-03-29,48
117,2020-04-05,55
118,2020-04-12,33
119,2020-04-19,17
120,2020-04-26,16
121,2020-05-03,0
122,2020-05-10,16
123,2020-05-17,0
124,2020-05-24,18
125,2020-05-31,56
126,2020-06-07,11
127,2020-06-14,61
128,2020-06-21,44
