,date,means
0,2018-01-07,39.0
1,2018-01-14,50.0
2,2018-01-21,68.0
3,2018-01-28,40.0
4,2018-02-04,30.0
5,2018-02-11,12.0
6,2018-02-18,100.0
7,2018-02-25,26.0
8,2018-03-04,33.0
9,2018-03-11,74.0
10,2018-03-18,16.0
11,2018-03-25,59.0
12,2018-04-01,41.0
13,2018-04-08,38.0
14,2018-04-15,17.0
15,2018-04-22,80.0
16,2018-04-29,27.0
17,2018-05-06,69.0
18,2018-05-13,55.0
19,2018-05-20,28.0
20,2018-05-27,58.0
21,2018-06-03,18.0
22,2018-06-10,45.0
23,2018-06-17,17.0
24,2018-06-24,33.0
25,2018-07-01,32.0
26,2018-07-08,31.0
27,2018-07-15,51.0
28,2018-07-22,12.0
29,2018-07-29,11.0
30,2018-08-05,44.0
31,2018-08-12,48.0
32,2018-08-19,50.0
33,2018-08-26,37.0
34,2018-09-02,32.0
35,2018-09-09,55.0
36,2018-09-16,28.0
37,2018-09-23,57.0
38,2018-09-30,70.0
39,2018-10-07,21.0
40,2018-10-14,18.0
41,2018-10-21,25.0
42,2018-10-28,24.0
43,2018-11-04,68.0
44,2018-11-11,41.0
45,2018-11-18,47.0
46,2018-11-25,19.0
47,2018-12-02,39.0
48,2018-12-09,34.0
49,2018-12-16,49.0
50,2018-12-23,0.0
51,2018-12-30,19.0
52,2019-01-06,50.0
53,2019-01-13,38.0
54,2019-01-20,60.0
55,2019-01-27,21.0
56,2019-02-03,59.0
57,2019-02-10,70.0
58,2019-02-17,55.0
59,2019-02-24,72.0
60,2019-03-03,48.0
61,2019-03-10,47.0
62,2019-03-17,72.0
63,2019-03-24,52.0
64,2019-03-31,18.0
65,2019-04-07,35.0
66,2019-04-14,17.0
67,2019-04-21,79.0
68,2019-04-28,26.0
69,2019-05-05,49.0
70,2019-05-12,33.0
71,2019-05-19,19.0
72,2019-05-26,33.0
73,2019-06-02,27.0
74,2019-06-09,23.0
75,2019-06-16,56.0
76,2019-06-23,39.0
77,2019-06-30,39.0
78,2019-07-07,59.0
79,2019-07-14,64.0
80,2019-07-21,47.0
81,2019-07-28,38.0
82,2019-08-04,37.0
83,2019-08-11,30.0
84,2019-08-18,16.0
85,2019-08-25,68.0
86,2019-09-01,50.0
87,2019-09-08,18.0
88,2019-09-15,53.0
89,2019-09-22,50.0
90,2019-09-29,53.0
91,2019-10-06,32.0
92,2019-10-13,20.0
93,2019-10-20,75.0
94,2019-10-27,18.0
95,2019-11-03,61.0
96,2019-11-10,17.0
97,2019-11-17,64.0
98,2019-11-24,16.0
99,2019-12-01,28.0
100,2019-12-08,41.0
101,2019-12-15,56.0
102,2019-12-22,26.0
103,2019-12-29,11.0
104,2020-01-05,57.0
105,2020-01-12,66.0
106,2020-01-19,63.0
107,2020-01-26,51.0
108,2020-02-02,58.0
109,2020-02-09,64.0
110,2020-02-16,49.0
111,2020-02-23,49.0
112,2020-03-01,26.0
113,2020-03-08,19.0
114,2020-03-15,25.0
115,2020-03-22,28.0
116,2020-03-29,40.0
117,2020-04-05,31.0
118,2020-04-12,52.0
119,2020-04-19,39.0
120,2020-04-26,26.0
121,2020-05-03,49.0
122,2020-05-10,44.0
123,2020-05-17,36.0
