,date,means
0,2018-01-07,86.0
1,2018-01-14,65.0
2,2018-01-21,64.0
3,2018-01-28,55.0
4,2018-02-04,72.0
5,2018-02-11,50.0
6,2018-02-18,82.0
7,2018-02-25,79.0
8,2018-03-04,54.0
9,2018-03-11,38.0
10,2018-03-18,33.0
11,2018-03-25,56.0
12,2018-04-01,67.0
13,2018-04-08,48.0
14,2018-04-15,56.0
15,2018-04-22,37.0
16,2018-04-29,49.0
17,2018-05-06,41.0
18,2018-05-13,35.0
19,2018-05-20,35.0
20,2018-05-27,56.0
21,2018-06-03,30.0
22,2018-06-10,41.0
23,2018-06-17,34.0
24,2018-06-24,31.0
25,2018-07-01,38.0
26,2018-07-08,36.0
27,2018-07-15,21.0
28,2018-07-22,32.0
29,2018-07-29,55.0
30,2018-08-05,55.0
31,2018-08-12,63.0
32,2018-08-19,72.0
33,2018-08-26,50.0
34,2018-09-02,37.0
35,2018-09-09,88.0
36,2018-09-16,67.0
37,2018-09-23,74.0
38,2018-09-30,90.0
39,2018-10-07,85.0
40,2018-10-14,85.0
41,2018-10-21,81.0
42,2018-10-28,97.0
43,2018-11-04,100.0
44,2018-11-11,74.0
45,2018-11-18,88.0
46,2018-11-25,58.0
47,2018-12-02,70.0
48,2018-12-09,86.0
49,2018-12-16,53.0
50,2018-12-23,63.0
51,2018-12-30,83.0
52,2019-01-06,51.0
53,2019-01-13,63.0
54,2019-01-20,76.0
55,2019-01-27,77.0
56,2019-02-03,59.0
57,2019-02-10,39.0
58,2019-02-17,44.0
59,2019-02-24,21.0
60,2019-03-03,60.0
61,2019-03-10,42.0
62,2019-03-17,57.0
63,2019-03-24,34.0
64,2019-03-31,46.0
65,2019-04-07,46.0
66,2019-04-14,27.0
67,2019-04-21,40.0
68,2019-04-28,55.0
69,2019-05-05,47.0
70,2019-05-12,47.0
71,2019-05-19,45.0
72,2019-05-26,46.0
73,2019-06-02,23.0
74,2019-06-09,53.0
75,2019-06-16,31.0
76,2019-06-23,51.0
77,2019-06-30,33.0
78,2019-07-07,32.0
79,2019-07-14,47.0
80,2019-07-21,42.0
81,2019-07-28,43.0
82,2019-08-04,50.0
83,2019-08-11,33.0
84,2019-08-18,49.0
85,2019-08-25,47.0
86,2019-09-01,50.0
87,2019-09-08,49.0
88,2019-09-15,51.0
89,2019-09-22,60.0
90,2019-09-29,66.0
91,2019-10-06,68.0
92,2019-10-13,46.0
93,2019-10-20,79.0
94,2019-10-27,60.0
95,2019-11-03,62.0
96,2019-11-10,78.0
97,2019-11-17,100.0
98,2019-11-24,63.0
99,2019-12-01,52.0
100,2019-12-08,55.0
101,2019-12-15,78.0
102,2019-12-22,84.0
103,2019-12-29,94.0
104,2020-01-05,72.0
105,2020-01-12,61.0
106,2020-01-19,66.0
107,2020-01-26,59.0
108,2020-02-02,59.0
109,2020-02-09,40.0
110,2020-02-16,47.0
111,2020-02-23,44.0
112,2020-03-01,59.0
113,2020-03-08,48.0
114,2020-03-15,28.0
115,2020-03-22,25.0
116,2020-03-29,31.0
117,2020-04-05,22.0
118,2020-04-12,46.0
119,2020-04-19,37.0
120,2020-04-26,37.0
121,2020-05-03,45.0
122,2020-05-10,62.0
123,2020-05-17,37.0
