,date,means
0,2018-01-07,67
1,2018-01-14,48
2,2018-01-21,39
3,2018-01-28,30
4,2018-02-04,20
5,2018-02-11,20
6,2018-02-18,20
7,2018-02-25,47
8,2018-03-04,28
9,2018-03-11,48
10,2018-03-18,20
11,2018-03-25,29
12,2018-04-01,0
13,2018-04-08,21
14,2018-04-15,22
15,2018-04-22,50
16,2018-04-29,20
17,2018-05-06,0
18,2018-05-13,59
19,2018-05-20,52
20,2018-05-27,30
21,2018-06-03,46
22,2018-06-10,48
23,2018-06-17,41
24,2018-06-24,51
25,2018-07-01,50
26,2018-07-08,52
27,2018-07-15,33
28,2018-07-22,87
29,2018-07-29,100
30,2018-08-05,56
31,2018-08-12,68
32,2018-08-19,92
33,2018-08-26,31
34,2018-09-02,60
35,2018-09-09,21
36,2018-09-16,52
37,2018-09-23,95
38,2018-09-30,41
39,2018-10-07,73
40,2018-10-14,21
41,2018-10-21,53
42,2018-10-28,50
43,2018-11-04,30
44,2018-11-11,20
45,2018-11-18,60
46,2018-11-25,30
47,2018-12-02,50
48,2018-12-09,31
49,2018-12-16,51
50,2018-12-23,0
51,2018-12-30,0
52,2019-01-06,78
53,2019-01-13,69
54,2019-01-20,48
55,2019-01-27,29
56,2019-02-03,49
57,2019-02-10,29
58,2019-02-17,52
59,2019-02-24,30
60,2019-03-03,20
61,2019-03-10,49
62,2019-03-17,31
63,2019-03-24,52
64,2019-03-31,20
65,2019-04-07,50
66,2019-04-14,53
67,2019-04-21,0
68,2019-04-28,29
69,2019-05-05,48
70,2019-05-12,50
71,2019-05-19,30
72,2019-05-26,0
73,2019-06-02,19
74,2019-06-09,18
75,2019-06-16,50
76,2019-06-23,20
77,2019-06-30,0
78,2019-07-07,20
79,2019-07-14,52
80,2019-07-21,20
81,2019-07-28,33
82,2019-08-04,0
83,2019-08-11,20
84,2019-08-18,73
85,2019-08-25,50
86,2019-09-01,77
87,2019-09-08,48
88,2019-09-15,29
89,2019-09-22,60
90,2019-09-29,18
91,2019-10-06,42
92,2019-10-13,42
93,2019-10-20,0
94,2019-10-27,0
95,2019-11-03,44
96,2019-11-10,44
97,2019-11-17,95
98,2019-11-24,18
99,2019-12-01,0
100,2019-12-08,27
101,2019-12-15,40
102,2019-12-22,46
103,2019-12-29,46
104,2020-01-05,44
105,2020-01-12,17
106,2020-01-19,44
107,2020-01-26,42
108,2020-02-02,34
109,2020-02-09,25
110,2020-02-16,63
111,2020-02-23,41
112,2020-03-01,24
113,2020-03-08,41
114,2020-03-15,48
115,2020-03-22,83
116,2020-03-29,60
117,2020-04-05,65
118,2020-04-12,14
119,2020-04-19,37
120,2020-04-26,33
121,2020-05-03,41
122,2020-05-10,46
123,2020-05-17,39
124,2020-05-24,39
125,2020-05-31,52
126,2020-06-07,44
127,2020-06-14,0
128,2020-06-21,0
