,geoName,means
0,Brittany,46
1,Centre-Val de Loire,15
2,Corsica,0
3,Pays de la Loire,33
4,Provence-Alpes-Côte d'Azur,78
5,Île-de-France,100
6,Grand-est,36
7,Hauts-de-france,12
8,Normandie,24
9,Bourgogne-Franche-Comté,58
10,Nouvelle-Aquitaine,37
11,Occitanie,42
12,Auvergne-Rhône-Alpes,44
