,date,means
0,2018-01-07,0
1,2018-01-14,0
2,2018-01-21,64
3,2018-01-28,0
4,2018-02-04,0
5,2018-02-11,32
6,2018-02-18,0
7,2018-02-25,31
8,2018-03-04,65
9,2018-03-11,96
10,2018-03-18,33
11,2018-03-25,100
12,2018-04-01,0
13,2018-04-08,34
14,2018-04-15,35
15,2018-04-22,0
16,2018-04-29,35
17,2018-05-06,0
18,2018-05-13,0
19,2018-05-20,0
20,2018-05-27,32
21,2018-06-03,33
22,2018-06-10,95
23,2018-06-17,66
24,2018-06-24,33
25,2018-07-01,99
26,2018-07-08,0
27,2018-07-15,36
28,2018-07-22,36
29,2018-07-29,37
30,2018-08-05,0
31,2018-08-12,36
32,2018-08-19,0
33,2018-08-26,0
34,2018-09-02,0
35,2018-09-09,34
36,2018-09-16,0
37,2018-09-23,68
38,2018-09-30,68
39,2018-10-07,0
40,2018-10-14,70
41,2018-10-21,70
42,2018-10-28,67
43,2018-11-04,0
44,2018-11-11,32
45,2018-11-18,49
46,2018-11-25,62
47,2018-12-02,32
48,2018-12-09,28
49,2018-12-16,0
50,2018-12-23,0
51,2018-12-30,43
52,2019-01-06,0
53,2019-01-13,28
54,2019-01-20,0
55,2019-01-27,28
56,2019-02-03,59
57,2019-02-10,63
58,2019-02-17,77
59,2019-02-24,0
60,2019-03-03,28
61,2019-03-10,56
62,2019-03-17,0
63,2019-03-24,0
64,2019-03-31,33
65,2019-04-07,0
66,2019-04-14,0
67,2019-04-21,43
68,2019-04-28,0
69,2019-05-05,0
70,2019-05-12,61
71,2019-05-19,61
72,2019-05-26,62
73,2019-06-02,30
74,2019-06-09,0
75,2019-06-16,62
76,2019-06-23,0
77,2019-06-30,61
78,2019-07-07,28
79,2019-07-14,0
80,2019-07-21,35
81,2019-07-28,32
82,2019-08-04,64
83,2019-08-11,26
84,2019-08-18,35
85,2019-08-25,0
86,2019-09-01,27
87,2019-09-08,28
88,2019-09-15,28
89,2019-09-22,0
90,2019-09-29,30
91,2019-10-06,26
92,2019-10-13,30
93,2019-10-20,30
94,2019-10-27,52
95,2019-11-03,29
96,2019-11-10,27
97,2019-11-17,26
98,2019-11-24,24
99,2019-12-01,0
100,2019-12-08,29
101,2019-12-15,26
102,2019-12-22,26
103,2019-12-29,24
104,2020-01-05,52
105,2020-01-12,27
106,2020-01-19,53
107,2020-01-26,52
108,2020-02-02,25
109,2020-02-09,52
110,2020-02-16,28
111,2020-02-23,51
112,2020-03-01,0
113,2020-03-08,0
114,2020-03-15,48
115,2020-03-22,0
116,2020-03-29,24
117,2020-04-05,0
118,2020-04-12,24
119,2020-04-19,23
120,2020-04-26,22
121,2020-05-03,23
122,2020-05-10,70
123,2020-05-17,49
124,2020-05-24,49
125,2020-05-31,46
126,2020-06-07,47
127,2020-06-14,24
128,2020-06-21,0
