,date,means
0,2018-01-07,19
1,2018-01-14,84
2,2018-01-21,19
3,2018-01-28,0
4,2018-02-04,45
5,2018-02-11,52
6,2018-02-18,45
7,2018-02-25,47
8,2018-03-04,0
9,2018-03-11,29
10,2018-03-18,29
11,2018-03-25,26
12,2018-04-01,65
13,2018-04-08,28
14,2018-04-15,27
15,2018-04-22,26
16,2018-04-29,58
17,2018-05-06,28
18,2018-05-13,68
19,2018-05-20,20
20,2018-05-27,59
21,2018-06-03,0
22,2018-06-10,52
23,2018-06-17,0
24,2018-06-24,0
25,2018-07-01,28
26,2018-07-08,57
27,2018-07-15,0
28,2018-07-22,20
29,2018-07-29,19
30,2018-08-05,19
31,2018-08-12,19
32,2018-08-19,46
33,2018-08-26,52
34,2018-09-02,55
35,2018-09-09,76
36,2018-09-16,55
37,2018-09-23,47
38,2018-09-30,69
39,2018-10-07,49
40,2018-10-14,28
41,2018-10-21,57
42,2018-10-28,55
43,2018-11-04,27
44,2018-11-11,20
45,2018-11-18,46
46,2018-11-25,47
47,2018-12-02,19
48,2018-12-09,66
49,2018-12-16,29
50,2018-12-23,0
51,2018-12-30,100
52,2019-01-06,19
53,2019-01-13,55
54,2019-01-20,19
55,2019-01-27,46
56,2019-02-03,0
57,2019-02-10,77
58,2019-02-17,58
59,2019-02-24,0
60,2019-03-03,72
61,2019-03-10,54
62,2019-03-17,20
63,2019-03-24,29
64,2019-03-31,46
65,2019-04-07,47
66,2019-04-14,41
67,2019-04-21,53
68,2019-04-28,27
69,2019-05-05,45
70,2019-05-12,47
71,2019-05-19,28
72,2019-05-26,72
73,2019-06-02,70
74,2019-06-09,68
75,2019-06-16,79
76,2019-06-23,19
77,2019-06-30,54
78,2019-07-07,26
79,2019-07-14,0
80,2019-07-21,27
81,2019-07-28,18
82,2019-08-04,36
83,2019-08-11,26
84,2019-08-18,46
85,2019-08-25,49
86,2019-09-01,24
87,2019-09-08,45
88,2019-09-15,18
89,2019-09-22,43
90,2019-09-29,0
91,2019-10-06,66
92,2019-10-13,50
93,2019-10-20,52
94,2019-10-27,46
95,2019-11-03,64
96,2019-11-10,34
97,2019-11-17,88
98,2019-11-24,87
99,2019-12-01,0
100,2019-12-08,0
101,2019-12-15,60
102,2019-12-22,0
103,2019-12-29,36
104,2020-01-05,22
105,2020-01-12,45
106,2020-01-19,88
107,2020-01-26,38
108,2020-02-02,69
109,2020-02-09,0
110,2020-02-16,46
111,2020-02-23,47
112,2020-03-01,36
113,2020-03-08,23
114,2020-03-15,18
115,2020-03-22,51
116,2020-03-29,0
117,2020-04-05,32
118,2020-04-12,18
119,2020-04-19,14
120,2020-04-26,66
121,2020-05-03,19
122,2020-05-10,21
123,2020-05-17,58
124,2020-05-24,30
125,2020-05-31,20
126,2020-06-07,53
127,2020-06-14,60
