,date,means
0,2018-01-07,79.0
1,2018-01-14,61.0
2,2018-01-21,38.0
3,2018-01-28,97.0
4,2018-02-04,65.0
5,2018-02-11,46.0
6,2018-02-18,78.0
7,2018-02-25,46.0
8,2018-03-04,69.0
9,2018-03-11,62.0
10,2018-03-18,46.0
11,2018-03-25,63.0
12,2018-04-01,15.0
13,2018-04-08,23.0
14,2018-04-15,25.0
15,2018-04-22,32.0
16,2018-04-29,36.0
17,2018-05-06,88.0
18,2018-05-13,54.0
19,2018-05-20,63.0
20,2018-05-27,85.0
21,2018-06-03,55.0
22,2018-06-10,37.0
23,2018-06-17,70.0
24,2018-06-24,40.0
25,2018-07-01,24.0
26,2018-07-08,40.0
27,2018-07-15,27.0
28,2018-07-22,27.0
29,2018-07-29,0.0
30,2018-08-05,0.0
31,2018-08-12,74.0
32,2018-08-19,27.0
33,2018-08-26,38.0
34,2018-09-02,54.0
35,2018-09-09,91.0
36,2018-09-16,100.0
37,2018-09-23,83.0
38,2018-09-30,93.0
39,2018-10-07,65.0
40,2018-10-14,92.0
41,2018-10-21,67.0
42,2018-10-28,24.0
43,2018-11-04,20.0
44,2018-11-11,59.0
45,2018-11-18,24.0
46,2018-11-25,53.0
47,2018-12-02,35.0
48,2018-12-09,58.0
49,2018-12-16,65.0
50,2018-12-23,60.0
51,2018-12-30,41.0
52,2019-01-06,40.0
53,2019-01-13,54.0
54,2019-01-20,59.0
55,2019-01-27,43.0
56,2019-02-03,62.0
57,2019-02-10,41.0
58,2019-02-17,99.0
59,2019-02-24,62.0
60,2019-03-03,59.0
61,2019-03-10,23.0
62,2019-03-17,40.0
63,2019-03-24,57.0
64,2019-03-31,90.0
65,2019-04-07,53.0
66,2019-04-14,17.0
67,2019-04-21,48.0
68,2019-04-28,56.0
69,2019-05-05,45.0
70,2019-05-12,51.0
71,2019-05-19,38.0
72,2019-05-26,46.0
73,2019-06-02,50.0
74,2019-06-09,45.0
75,2019-06-16,48.0
76,2019-06-23,24.0
77,2019-06-30,63.0
78,2019-07-07,16.0
79,2019-07-14,17.0
80,2019-07-21,0.0
81,2019-07-28,17.0
82,2019-08-04,52.0
83,2019-08-11,26.0
84,2019-08-18,0.0
85,2019-08-25,48.0
86,2019-09-01,38.0
87,2019-09-08,68.0
88,2019-09-15,76.0
89,2019-09-22,43.0
90,2019-09-29,22.0
91,2019-10-06,96.0
92,2019-10-13,43.0
93,2019-10-20,22.0
94,2019-10-27,56.0
95,2019-11-03,80.0
96,2019-11-10,35.0
97,2019-11-17,63.0
98,2019-11-24,54.0
99,2019-12-01,48.0
100,2019-12-08,54.0
101,2019-12-15,52.0
102,2019-12-22,58.0
103,2019-12-29,33.0
104,2020-01-05,50.0
105,2020-01-12,46.0
106,2020-01-19,44.0
107,2020-01-26,33.0
108,2020-02-02,77.0
109,2020-02-09,33.0
110,2020-02-16,44.0
111,2020-02-23,51.0
112,2020-03-01,59.0
113,2020-03-08,49.0
114,2020-03-15,94.0
115,2020-03-22,71.0
116,2020-03-29,53.0
117,2020-04-05,61.0
118,2020-04-12,28.0
119,2020-04-19,34.0
120,2020-04-26,41.0
121,2020-05-03,37.0
122,2020-05-10,34.0
123,2020-05-17,0.0
