,date,means
0,2018-01-07,0
1,2018-01-14,38
2,2018-01-21,0
3,2018-01-28,0
4,2018-02-04,38
5,2018-02-11,0
6,2018-02-18,0
7,2018-02-25,0
8,2018-03-04,38
9,2018-03-11,38
10,2018-03-18,0
11,2018-03-25,40
12,2018-04-01,40
13,2018-04-08,40
14,2018-04-15,0
15,2018-04-22,0
16,2018-04-29,0
17,2018-05-06,0
18,2018-05-13,0
19,2018-05-20,0
20,2018-05-27,40
21,2018-06-03,0
22,2018-06-10,39
23,2018-06-17,41
24,2018-06-24,0
25,2018-07-01,0
26,2018-07-08,41
27,2018-07-15,0
28,2018-07-22,0
29,2018-07-29,44
30,2018-08-05,0
31,2018-08-12,45
32,2018-08-19,44
33,2018-08-26,62
34,2018-09-02,0
35,2018-09-09,0
36,2018-09-16,0
37,2018-09-23,0
38,2018-09-30,41
39,2018-10-07,0
40,2018-10-14,42
41,2018-10-21,0
42,2018-10-28,41
43,2018-11-04,40
44,2018-11-11,0
45,2018-11-18,0
46,2018-11-25,40
47,2018-12-02,0
48,2018-12-09,40
49,2018-12-16,82
50,2018-12-23,0
51,2018-12-30,62
52,2019-01-06,39
53,2019-01-13,0
54,2019-01-20,37
55,2019-01-27,37
56,2019-02-03,0
57,2019-02-10,0
58,2019-02-17,40
59,2019-02-24,0
60,2019-03-03,0
61,2019-03-10,38
62,2019-03-17,40
63,2019-03-24,38
64,2019-03-31,0
65,2019-04-07,37
66,2019-04-14,0
67,2019-04-21,38
68,2019-04-28,0
69,2019-05-05,0
70,2019-05-12,0
71,2019-05-19,0
72,2019-05-26,39
73,2019-06-02,0
74,2019-06-09,0
75,2019-06-16,38
76,2019-06-23,0
77,2019-06-30,0
78,2019-07-07,36
79,2019-07-14,0
80,2019-07-21,38
81,2019-07-28,0
82,2019-08-04,0
83,2019-08-11,42
84,2019-08-18,0
85,2019-08-25,0
86,2019-09-01,36
87,2019-09-08,36
88,2019-09-15,0
89,2019-09-22,35
90,2019-09-29,55
91,2019-10-06,0
92,2019-10-13,36
93,2019-10-20,0
94,2019-10-27,34
95,2019-11-03,34
96,2019-11-10,0
97,2019-11-17,0
98,2019-11-24,66
99,2019-12-01,0
100,2019-12-08,33
101,2019-12-15,0
102,2019-12-22,0
103,2019-12-29,35
104,2020-01-05,100
105,2020-01-12,33
106,2020-01-19,0
107,2020-01-26,32
108,2020-02-02,32
109,2020-02-09,0
110,2020-02-16,31
111,2020-02-23,0
112,2020-03-01,31
113,2020-03-08,0
114,2020-03-15,0
115,2020-03-22,0
116,2020-03-29,0
117,2020-04-05,30
118,2020-04-12,29
119,2020-04-19,0
120,2020-04-26,0
121,2020-05-03,57
122,2020-05-10,29
123,2020-05-17,0
