ticket_taxonomy_tag_name,ticket_geo_region_name,Score
Affitto location matrimonio,Abruzzo,1.370937864003262
Affitto location matrimonio,Basilicata,0.0
Affitto location matrimonio,Calabria,1.7914824617264773
Affitto location matrimonio,Campania,7.023268374629427
Affitto location matrimonio,Emilia-Romagna,8.262095352536406
Affitto location matrimonio,Friuli Venezia Giulia,1.5911240745838937
Affitto location matrimonio,Lazio,6.192778880042144
Affitto location matrimonio,Liguria,3.505084917923939
Affitto location matrimonio,Lombardia,10.0
Affitto location matrimonio,Marche,1.774012718041385
Affitto location matrimonio,Molise,0.0
Affitto location matrimonio,Piemonte,5.081251880438589
Affitto location matrimonio,Puglia,3.8264054705714514
Affitto location matrimonio,Sardegna,4.315493828751065
Affitto location matrimonio,Sicilia,7.689646107222394
Affitto location matrimonio,Toscana,5.067472220664401
Affitto location matrimonio,Trentino-Alto Adige,0.9925190516375071
Affitto location matrimonio,Umbria,0.9553282697680586
Affitto location matrimonio,Valle d'Aosta,0.0
Affitto location matrimonio,Veneto,5.360652490401713
Allestimenti e decorazioni per matrimonio,Abruzzo,0.0
Allestimenti e decorazioni per matrimonio,Basilicata,0.0
Allestimenti e decorazioni per matrimonio,Calabria,2.356872354644687
Allestimenti e decorazioni per matrimonio,Campania,6.587041828743766
Allestimenti e decorazioni per matrimonio,Emilia-Romagna,8.326526571124477
Allestimenti e decorazioni per matrimonio,Friuli Venezia Giulia,0.0
Allestimenti e decorazioni per matrimonio,Lazio,7.464400157650324
Allestimenti e decorazioni per matrimonio,Liguria,2.4560035642682103
Allestimenti e decorazioni per matrimonio,Lombardia,7.9236424079373515
Allestimenti e decorazioni per matrimonio,Marche,0.0
Allestimenti e decorazioni per matrimonio,Molise,0.0
Allestimenti e decorazioni per matrimonio,Piemonte,7.640899977723322
Allestimenti e decorazioni per matrimonio,Puglia,6.444324221111925
Allestimenti e decorazioni per matrimonio,Sardegna,3.8120962352417025
Allestimenti e decorazioni per matrimonio,Sicilia,10.0
